30 2
18 -0.14744732 -0.9499506
21 0.18959656 -1.0767395
28 -0.46597058 -0.83837277
12 -0.41790435 -0.83835506
1 -0.59748477 -0.8145509
10 -0.4375769 -0.8375725
14 -0.7862792 -0.7093837
16 0.21301475 -1.1450313
11 0.20799723 -1.0842271
22 -0.023419628 -0.9989008
25 0.43842 -1.2116824
3 0.05843523 -1.0423517
13 -0.73748696 -0.75216043
15 -0.9272647 -0.71316445
2 -0.30437008 -0.9079117
26 -0.53444505 -0.7953406
9 -0.20038009 -0.9288176
8 -0.6261226 -0.7840851
24 -0.09633844 -0.9757482
0 -1.2636148 -0.5857796
27 -0.10883313 -0.94389355
5 -0.22867982 -0.90427816
17 0.40853718 -1.1714419
23 -0.81892776 -0.71571296
19 0.2730115 -1.1566987
20 -0.07974896 -0.981174
29 -1.5339745 -0.5820037
6 0.15698549 -1.0831286
4 -1.7891889 -0.539573
7 0.27857515 -1.1521803
