100 2
4 0.8665373 -0.18311565
0 0.8604058 -0.2081766
1 0.862729 -0.1527881
2 0.8495899 -0.16489834
3 0.8872073 -0.21650471
89 0.72992057 0.31084883
39 0.734509 0.30805632
84 0.74820673 0.15986581
58 0.6956452 0.39113846
15 0.7125488 0.36797565
43 0.7007504 0.3090864
40 0.72858137 0.29255354
82 0.72850746 0.39449927
72 0.7368825 0.30054754
71 0.6954898 0.37038755
27 0.7097932 0.3085727
20 0.71160054 0.32316095
86 0.7145178 0.29995793
41 0.71655464 0.2860298
87 0.72222275 0.23071319
93 0.728423 0.30686578
28 0.7380663 0.27731043
79 0.6954191 0.35299233
49 0.7605882 0.21533781
23 0.7035893 0.3388546
97 0.71721387 0.26947278
48 0.7253394 0.29427397
68 0.72556996 0.29251483
62 0.69328827 0.38613582
47 0.7015044 0.41910908
37 0.7084109 0.34840804
83 0.73419315 0.28866372
50 0.6859899 0.4113646
8 0.7009167 0.32008046
35 0.7203477 0.36379194
30 0.7122654 0.34857452
42 0.7046879 0.37112066
92 0.71273273 0.32675925
13 0.74497765 0.31116313
46 0.7132698 0.3404968
76 0.7223852 0.35364816
85 0.70179343 0.4022962
64 0.72459215 0.24846487
10 0.7357743 0.31992167
45 0.71941686 0.34957218
70 0.7538493 0.28617504
69 0.7067956 0.27040178
52 0.7116333 0.33497426
36 0.73454136 0.22769
57 0.71942884 0.35729405
26 0.71441245 0.32666886
17 0.7300799 0.34638366
59 0.71724176 0.39579803
19 0.7006419 0.3673548
29 0.7237458 0.35653406
12 0.7334272 0.32238185
25 0.73012334 0.35580823
6 0.7103229 0.35158017
16 0.73622155 0.25159332
63 0.72149086 0.3284634
32 0.72781205 0.31765747
90 0.7435539 0.31131926
44 0.7187718 0.3570741
65 0.7045708 0.32913798
66 0.70516866 0.30250472
22 0.71035683 0.3899814
99 0.6980987 0.3659241
34 0.7516401 0.27025467
73 0.73790795 0.25555918
56 0.7395107 0.22518334
9 0.7414099 0.30045772
53 0.6802351 0.36066517
24 0.70661426 0.2861305
98 0.70484835 0.30397078
80 0.7093653 0.38977766
88 0.6992128 0.3449793
61 0.7176496 0.30961996
55 0.70241094 0.3622741
67 0.71793544 0.34971935
74 0.70754033 0.33359385
95 0.7435476 0.31676832
94 0.73577607 0.28542915
14 0.7528501 0.23272975
5 0.76691806 0.311991
11 0.74067575 0.24052094
75 0.7126171 0.32989934
51 0.73624754 0.2663431
7 0.697036 0.40527576
33 0.7160806 0.36464614
81 0.730841 0.314602
38 0.72129476 0.36841428
91 0.7349097 0.29933816
21 0.7230797 0.27063474
18 0.7264344 0.28812352
78 0.75941056 0.26424816
54 0.7222495 0.33455563
31 0.7270007 0.38415304
60 0.72357196 0.30391857
96 0.718246 0.3170818
77 0.73229444 0.3011368
