100 2
0 1.0110296 0.45522448
2 1.0371556 0.48585883
3 1.0522199 0.55318856
4 1.0127839 0.493636
1 1.0119061 0.4516033
89 0.91071963 -0.32115287
37 0.8881423 -0.34150332
94 0.89422864 -0.35010824
93 0.8986687 -0.19630522
23 0.92791224 -0.26083302
19 0.92190737 -0.14704445
52 0.8451533 -0.28737646
86 0.9191387 -0.18414761
84 0.8910027 -0.28211984
14 0.8635701 -0.28249657
26 0.906021 -0.25838557
87 0.8765548 -0.22995971
12 0.8623835 -0.22800805
82 0.86672 -0.28614435
29 0.9115997 -0.14411218
65 0.8785217 -0.3712686
34 0.8942426 -0.24770376
66 0.91936046 -0.19890639
83 0.8641846 -0.19165052
28 0.869449 -0.20000188
11 0.8782904 -0.2885539
15 0.8705297 -0.3687456
69 0.9334099 -0.1895207
51 0.87393606 -0.24019063
36 0.90078706 -0.27677113
74 0.8808281 -0.28797278
20 0.8433389 -0.2142312
10 0.9328751 -0.16496968
90 0.9015498 -0.120455876
76 0.90867764 -0.36429566
40 0.86906207 -0.33958495
61 0.89701194 -0.110058345
77 0.90887 -0.14207035
79 0.86284596 -0.35199097
46 0.9208583 -0.21472548
71 0.9167797 -0.25804538
91 0.9270715 -0.19875245
30 0.89564335 -0.2495173
73 0.90018487 -0.2649746
63 0.8841268 -0.23495094
97 0.8970061 -0.28741142
13 0.90281 -0.12834641
44 0.8873121 -0.23075445
43 0.8784622 -0.36361456
7 0.8950493 -0.17018022
53 0.9010001 -0.14202976
57 0.86262316 -0.35277718
18 0.88950306 -0.19803914
80 0.91161853 -0.22485536
8 0.903221 -0.2720232
48 0.9090639 -0.34057158
6 0.88891244 -0.267899
25 0.90840685 -0.11486167
49 0.88987064 -0.4346632
70 0.92486787 -0.1852667
54 0.8710398 -0.2934021
58 0.8928589 -0.23086758
32 0.9033544 -0.2132875
17 0.86192435 -0.36790386
64 0.87084407 -0.23563902
33 0.9302736 -0.25203562
9 0.88019776 -0.19132549
39 0.8934485 -0.37368098
68 0.8671091 -0.26080805
72 0.9100076 -0.24649514
24 0.9202816 -0.24181151
16 0.8953379 -0.2473322
41 0.8737453 -0.26887247
27 0.91378516 -0.20222893
62 0.8954475 -0.40325415
78 0.9194674 -0.2642579
42 0.90366894 -0.2990133
50 0.90967274 -0.17836097
67 0.8987187 -0.20648754
55 0.84532076 -0.29064628
99 0.8679599 -0.31847033
5 0.8464583 -0.28257075
47 0.906328 -0.3310632
75 0.869911 -0.18807872
59 0.8847838 -0.24049915
45 0.88330823 -0.3847859
35 0.9188755 -0.13830088
22 0.9575879 -0.34016386
85 0.894097 -0.26318854
96 0.95035005 -0.13903265
92 0.8718852 -0.24408437
81 0.9005632 -0.25791767
98 0.8679769 -0.3379214
21 0.9213453 -0.1801134
95 0.8494353 -0.3127713
38 0.91937363 -0.052294083
56 0.9021605 -0.28209233
88 0.9145024 -0.17348915
60 0.87690705 -0.22894284
31 0.8766573 -0.2980153
