100 2
0 0.93159914 -0.18665276
4 0.99487436 -0.22538947
1 0.9329877 -0.25513387
3 0.96782297 -0.19307962
2 0.92039776 -0.21424955
89 0.8159048 0.22574557
15 0.78155315 0.23882614
52 0.7755177 0.37307674
39 0.80645144 0.36493737
58 0.7950058 0.2818789
34 0.78444797 0.2523809
69 0.7894983 0.27092627
47 0.80266345 0.34403408
72 0.7771867 0.29276994
85 0.78552836 0.35576254
35 0.82590526 0.2213159
40 0.76346576 0.38136056
10 0.7609604 0.37891132
6 0.7863544 0.20878682
55 0.74917936 0.30104777
14 0.78202724 0.33827767
16 0.78402925 0.30970967
23 0.7428644 0.32438955
94 0.78189236 0.38769585
30 0.7532808 0.43803573
28 0.74712986 0.29120073
68 0.78439593 0.34416083
57 0.7909614 0.2774641
71 0.77079475 0.32833618
43 0.7737143 0.30716416
93 0.7294359 0.38258377
83 0.7475097 0.4277665
25 0.79741096 0.25494382
82 0.75414264 0.3198473
44 0.787285 0.33495885
74 0.7507058 0.28919065
27 0.74341273 0.40979308
19 0.8070893 0.2570041
17 0.80793846 0.20365244
48 0.7696411 0.42370307
61 0.8070837 0.27571568
80 0.79345506 0.30939952
95 0.7127229 0.42018694
84 0.7674904 0.3808517
65 0.7712916 0.35264942
50 0.76164824 0.35356197
53 0.7872183 0.23167978
13 0.79354316 0.30511662
26 0.7510318 0.33773342
46 0.7528263 0.29748583
67 0.7866333 0.2872344
49 0.7718994 0.3337479
99 0.7839147 0.34921613
91 0.7907421 0.33538774
12 0.7560463 0.31545886
64 0.7693096 0.33743927
8 0.76552284 0.19255531
86 0.74730486 0.371449
76 0.7839923 0.30870366
66 0.78794736 0.33407602
9 0.8347546 0.15796092
51 0.7525431 0.4080577
24 0.8136703 0.20983438
92 0.8046386 0.24984252
5 0.7613037 0.37297744
11 0.8053764 0.28745562
70 0.7345321 0.41259462
36 0.8079132 0.25544208
97 0.7591749 0.35074502
79 0.78729683 0.33416376
88 0.7558104 0.4500158
87 0.76001984 0.30699566
7 0.7827399 0.3228446
20 0.79327714 0.3762986
63 0.7414062 0.33810818
45 0.7953716 0.2614603
38 0.7881565 0.20400675
41 0.8407894 0.21454082
33 0.7612997 0.33842322
21 0.7724432 0.32249418
37 0.82663584 0.24662521
77 0.7704377 0.3482798
98 0.7544099 0.32940936
29 0.7398607 0.42327642
32 0.7529361 0.43453714
22 0.7411337 0.4119432
42 0.77228683 0.41206488
75 0.8195584 0.25709105
90 0.78718644 0.32223517
59 0.8058461 0.27063516
81 0.79347277 0.35043558
78 0.81539613 0.304784
62 0.80288136 0.28318635
56 0.7730801 0.37023345
60 0.804903 0.30146682
31 0.775628 0.25605556
96 0.76065964 0.44417733
73 0.7708617 0.3406497
54 0.78799444 0.3130591
18 0.78932035 0.30271584
