100 2
2 -0.42844376 1.2135563
1 -0.48298424 1.2201184
4 -0.56551003 1.1538293
3 -0.58955884 1.2520638
0 -0.31078467 1.2824107
19 -0.21065482 1.2571355
89 -0.32556307 1.0716026
14 -0.49452773 1.0548592
37 -0.4077993 1.0718309
51 -0.597884 1.0995827
33 -0.32914665 1.2080909
93 -0.4676508 1.101995
34 -0.3787174 1.0331745
80 -0.5827401 1.0294999
38 -0.49589333 0.97756153
94 -0.27535355 1.1623344
21 -0.340774 1.1359999
27 -0.3288729 1.0287423
62 -0.4487509 1.0648133
23 -0.4172575 0.987697
72 -0.37439075 1.0101877
70 -0.5359701 0.9201395
56 -0.31868508 1.0527815
84 -0.38044873 1.0910988
49 -0.48048118 1.1412655
28 -0.6352937 1.0076246
81 -0.42411307 1.0296004
5 -0.45395324 1.0320611
91 -0.24434452 1.0924106
11 -0.4594641 0.994365
63 -0.54992276 0.9833785
6 -0.692441 0.9365614
55 -0.54089236 1.0694746
58 -0.5255324 0.9160233
96 -0.38150388 1.1638865
85 -0.56507444 1.0757861
74 -0.28876495 1.1215792
76 -0.3553507 1.0541548
32 -0.5273371 1.0409808
86 -0.63146824 1.1148885
53 -0.31876802 1.017176
78 -0.40828484 1.1074002
31 -0.2957376 1.1397207
7 -0.2548896 1.1565211
87 -0.2702283 1.1091464
68 -0.36462528 1.0846975
36 -0.3069865 1.0538262
90 -0.52151185 1.0475672
54 -0.3603273 1.1592134
42 -0.43686178 1.1519501
50 -0.36638245 1.0920597
16 -0.23679505 1.1295592
65 -0.48613524 1.0215198
41 -0.69222766 1.0519723
26 -0.25576743 1.0809752
61 -0.5842848 0.9947021
83 -0.37346283 1.0616088
43 -0.45166445 0.92520034
29 -0.39884853 0.9979742
52 -0.29673025 1.1176316
64 -0.4972993 1.06154
15 -0.45521605 0.8894855
60 -0.16855665 1.190096
9 -0.42827767 1.0415182
82 -0.55104655 0.927009
12 -0.5320788 0.9817029
8 -0.46453276 1.022914
77 -0.41213804 1.0638124
88 -0.443266 0.90823835
67 -0.48752084 1.0481106
44 -0.34982997 0.9724249
95 -0.27565762 1.0707254
97 -0.12401013 0.9930717
48 -0.46298113 0.9967828
20 -0.33317265 1.1075134
40 -0.45859233 1.030036
39 -0.22983527 1.1305138
10 -0.50077105 1.0323743
75 -0.24484219 1.0818672
13 -0.6164594 0.9904886
98 -0.38118446 1.0918939
99 -0.43916333 1.0786116
30 -0.15034503 1.19772
71 -0.2908261 1.1972662
57 -0.49805924 0.9965694
59 -0.54739815 1.0498902
73 -0.5741064 1.0167154
35 -0.40277222 0.9947195
79 -0.43202463 1.1087551
69 -0.6777517 1.0104122
18 -0.31355017 1.0997819
17 -0.4279184 1.0156602
45 -0.28555405 1.1555743
66 -0.48315826 1.0598328
22 -0.6736899 0.99482805
46 -0.49139434 0.94838727
92 -0.5250621 1.1608526
24 -0.20480591 1.1061531
47 -0.37912822 1.1349369
25 -0.53740114 1.1117423
