100 2
4 -0.10135019 1.2099539
1 0.21621406 1.183562
2 -0.023487238 1.1665275
3 -0.2801006 1.1951753
0 -0.11625524 1.1887151
36 0.27177697 1.141333
84 0.07353135 1.1460465
89 -0.04110288 1.1802676
58 -0.011176812 1.1494677
20 -0.19814827 1.1050305
49 0.10564752 1.1325117
93 -0.29248312 1.060086
27 -0.17802311 1.1747124
77 -0.21582992 1.1384048
37 -0.2161379 1.1046788
23 0.0779709 1.0792634
6 -0.13389963 1.1192443
72 -0.030223927 1.1244551
33 -0.2123292 1.0720402
19 -0.19286767 1.1004504
69 -0.021088822 1.1477119
85 0.10594069 1.1309109
28 -0.068917744 1.1271585
11 -0.16378592 1.1612296
79 0.045795865 1.1130646
94 -0.2488331 1.0965226
55 -0.062418997 1.1789196
74 -0.057701457 1.0801064
8 0.0663183 1.1400648
14 -0.11435764 1.1155587
56 0.019175733 1.128215
39 -0.08442939 1.111405
5 0.21914785 1.1014634
32 0.047067318 1.1582329
95 -0.12558194 1.1029886
62 -0.012554283 1.0976663
82 0.21931955 1.1759766
80 -0.21293063 1.1200602
88 -0.15094182 1.1148235
51 -0.079526454 1.1415002
81 0.08712305 1.1310095
26 0.06565023 1.1172266
70 -0.0075761434 1.0903087
76 -0.2048772 1.1394969
57 0.16598539 1.1286623
21 0.10862528 1.1178085
86 0.16967966 1.1750134
41 0.09028046 1.0917214
67 -0.13050792 1.13002
65 0.09029243 1.2125423
13 0.011951212 1.0966085
9 -0.20263718 1.1743555
16 -0.19216803 1.1159204
98 -0.20865779 1.0672166
48 -0.19833547 1.1045789
99 -0.16050556 1.0387752
34 -0.24338692 1.1338868
75 -0.017936766 1.0767514
92 0.09538312 1.2350726
59 0.18427119 1.1832559
40 -0.005519354 1.0802299
46 0.061694555 1.2189374
12 -0.24900079 1.0635049
31 0.14979514 1.1914401
42 -0.06755593 1.1281385
10 -0.17660818 1.118936
7 0.004007164 1.1731755
91 0.09297839 1.1674982
17 -0.15527505 1.1782373
96 0.12841283 1.1290907
38 0.12848584 1.1557549
22 -0.06445893 1.1441313
90 -0.10670251 1.1394049
61 0.16305828 1.1968081
83 -0.009002944 1.1269636
52 0.020549655 1.1284347
24 0.063829616 1.1245351
50 -0.17377421 1.0971849
18 -0.14334801 1.1165085
15 0.18552437 1.1492462
29 -0.32447776 1.0997798
78 0.17398126 1.1532
44 -0.073332876 1.0628865
43 -0.19248268 1.0216558
35 0.026588697 1.1125675
25 -0.2174389 1.0684626
53 0.053458143 1.1572107
45 -0.054862652 1.0564967
47 -0.08958041 1.2022196
64 -0.029833663 1.0510976
71 -0.054071028 1.1355865
97 -0.024941074 1.1484177
87 0.023428008 1.144228
63 -0.10108764 1.0794888
30 -0.29484764 1.1698254
66 -0.2128975 1.1064241
73 0.19092688 1.1082428
60 0.15463077 1.182002
68 0.029815184 1.1784636
54 -0.09966913 1.142577
