100 2
4 0.83922213 -0.9673892
2 1.0585811 -0.71602046
1 1.0321617 -0.64076513
3 1.037374 -0.79989374
0 1.1287904 -0.52366376
89 0.92986923 -0.7784477
93 1.0661548 -0.67356837
19 0.9584964 -0.6419491
6 0.9398902 -0.7418467
37 0.9066654 -0.68174
85 0.8005354 -0.81242263
14 0.829044 -0.84236544
32 1.0702311 -0.590268
26 1.0349693 -0.5407879
51 0.9204912 -0.83387774
94 0.9231872 -0.7411727
84 0.9971671 -0.5727158
58 0.88109756 -0.84693927
33 0.85462224 -0.74279714
91 0.69779974 -0.91401273
70 0.692053 -0.9990408
86 1.0400091 -0.7089332
27 0.89644694 -0.705779
34 0.9843569 -0.7310833
21 0.94441694 -0.64933324
49 0.9416287 -0.6770734
11 1.0014518 -0.64332956
80 1.0555905 -0.47825444
74 0.87194806 -0.7671449
23 1.0060102 -0.7450413
66 0.7976373 -0.97019523
87 0.7359687 -0.84852445
55 0.9450014 -0.67869365
99 0.98626447 -0.68665993
62 0.9124282 -0.6624447
72 0.8660088 -0.7882007
20 0.8523735 -0.7580556
56 1.0300571 -0.6216001
12 0.89485896 -0.7239476
65 0.8834621 -0.82736933
29 0.7260202 -0.8958236
52 0.8121271 -0.8314264
7 0.9941979 -0.66764414
28 0.9767194 -0.7146755
15 0.8897787 -0.8113218
69 0.97102606 -0.64022046
83 0.73745704 -0.8877479
42 0.7841398 -0.9148055
50 0.9511748 -0.7085286
68 0.8037512 -0.8481138
5 1.0190613 -0.67421657
8 0.9922951 -0.66024405
36 0.89295465 -0.6815565
39 0.8438475 -0.80103827
43 0.9093045 -0.704088
13 0.9474431 -0.65035033
76 0.9193529 -0.67773974
63 0.9238385 -0.6055246
77 0.88615966 -0.76410943
95 1.0816048 -0.56278545
97 0.7689965 -0.85674417
40 1.0733906 -0.5416002
10 0.88183445 -0.735579
75 0.789747 -0.91084105
61 0.9152767 -0.7543433
73 0.8354016 -0.7407883
38 0.950236 -0.75044185
90 0.85425144 -0.96328795
96 0.90533173 -0.6811136
60 0.7648684 -0.77844846
92 0.7965164 -0.9020303
67 0.79895407 -0.7778001
41 0.99042475 -0.61244583
78 0.8491106 -0.92378885
64 0.9680495 -0.5614041
81 0.93486834 -0.585967
53 0.81905234 -0.7393643
79 0.9323037 -0.6913016
9 0.81174886 -0.81175154
16 1.0217043 -0.55724937
24 0.7290565 -0.89026713
54 1.0395297 -0.6197885
30 0.93285114 -0.68323493
82 0.99084413 -0.61550987
48 1.0306301 -0.5612517
31 0.857834 -0.6770439
35 0.94622314 -0.6969495
44 0.7754469 -0.9287057
98 0.767011 -0.8942572
57 1.0049305 -0.63834536
46 0.95515996 -0.63832676
45 0.977533 -0.641128
18 0.8837537 -0.6940009
71 0.8591987 -0.7267266
17 0.8760794 -0.7194827
59 0.78776693 -0.85601753
22 0.7509501 -1.0250659
88 0.8479646 -0.7368159
25 1.1287061 -0.45749217
47 0.905846 -0.7276602
