30 2
18 -0.7110578 -0.8704682
28 -0.8236257 -0.6966264
21 -0.8953363 -0.597295
12 -0.6065018 -0.9421721
10 -0.79264534 -0.66990864
11 -0.7628193 -0.73136175
1 -1.0353595 -0.46368083
14 -0.9307646 -0.5916238
22 -0.9871442 -0.5222874
16 -0.7622226 -0.756847
13 -1.143417 -0.29462728
3 -0.957083 -0.50216144
25 -0.98710245 -0.50206906
26 -1.0985076 -0.33974335
15 -0.9849015 -0.504257
2 -0.9823908 -0.42826122
8 -0.5092077 -1.0889306
9 -0.72661316 -0.7707849
24 -0.8461115 -0.5970487
27 -1.012344 -0.4471165
0 -0.38833746 -1.2255347
5 -0.7286526 -0.7927133
17 -0.8732146 -0.56903505
20 -0.85162234 -0.6119845
23 -0.4480314 -1.1248412
19 -0.39555573 -1.2598882
29 -1.1895019 -0.3294348
6 -0.42820618 -1.1789303
4 -0.8399203 -0.7275076
7 -1.0725815 -0.38455874
