100 2
72 0.6515853 -0.91917056
23 0.7858434 -0.8415312
57 0.6407993 -0.9664848
5 0.7512203 -0.893954
56 0.63232416 -0.92998517
47 0.6876927 -0.93040955
79 0.54448694 -1.03904
49 0.5984395 -0.9999588
46 0.5036957 -1.06658
54 0.9420344 -0.73200846
78 0.7498817 -0.8867323
66 0.731849 -0.8805943
61 0.5829731 -1.0091944
93 0.5405455 -1.0402055
45 0.72735345 -0.90446323
44 0.42442158 -1.0993146
21 0.6564136 -0.9451916
82 0.73871493 -0.9146026
15 0.727431 -0.9189726
80 0.44922468 -1.0701928
51 0.36631507 -1.2022736
98 0.75940543 -0.8824934
41 0.7220872 -0.85901433
53 0.8454807 -0.81415296
29 0.4972501 -1.05443
94 0.9018397 -0.73982966
12 0.47418436 -1.0653745
63 0.5874947 -1.0165926
14 0.8984085 -0.7704958
0 1.0892924 -0.65623
95 0.32039726 -1.1795514
75 0.717723 -0.9160249
62 0.8190115 -0.8105761
84 0.7954751 -0.866028
8 0.7815702 -0.8787179
34 0.75702006 -0.8689631
22 0.34282598 -1.1360868
91 0.5151 -1.057295
99 0.7536236 -0.8682155
48 0.5241693 -1.0695862
10 0.49513617 -1.0596842
35 0.85644275 -0.7848782
65 0.6178932 -0.97570825
58 0.8703671 -0.76104915
59 0.6209947 -0.95799845
89 0.6398152 -0.9331941
50 0.73273873 -0.9220719
83 0.48166388 -1.0624181
87 0.92862165 -0.76639795
16 0.92630035 -0.75648385
26 0.66703254 -0.92711467
88 0.7297855 -0.9145582
40 1.0126898 -0.7063245
37 0.6428147 -0.98028827
11 0.7104629 -0.9170205
76 0.86807793 -0.77138144
25 0.54978895 -1.0271069
6 0.8100715 -0.82873356
71 0.5428173 -1.0099748
36 0.6470869 -0.9885921
38 0.8061473 -0.88292456
3 0.73076254 -0.88963556
60 0.63190466 -0.93364745
92 0.6616121 -0.9560031
86 0.41830844 -1.1503055
74 0.89221716 -0.8072141
13 0.67439485 -0.9316513
90 0.74022937 -0.9003626
69 0.6988941 -0.8980793
55 0.8757935 -0.79188055
85 0.43724817 -1.0895444
97 0.3626227 -1.1705081
30 0.5198538 -1.0210208
19 0.8488509 -0.79750246
52 0.59777033 -0.998409
96 0.55906016 -1.0216948
32 0.7922286 -0.8754313
70 0.85138625 -0.8103263
18 0.7445493 -0.90329766
33 0.814053 -0.84890276
67 0.37264156 -1.1793172
73 0.29851535 -1.2046676
28 0.62410486 -0.9647349
17 0.8193006 -0.8304124
64 0.45228812 -1.090747
27 0.72955537 -0.8915867
42 0.515831 -1.0574268
9 0.48878646 -1.0649673
43 0.40794158 -1.1678562
31 0.5897077 -0.99978906
81 0.72108674 -0.87389976
20 0.5139842 -1.0506676
68 0.88868487 -0.7597595
1 0.72960174 -0.95687145
24 0.91459584 -0.7576543
4 0.5054954 -1.0552822
77 0.6549758 -0.9252406
7 0.6456076 -0.9159178
39 0.6023065 -0.97491676
2 0.8351684 -0.80205023
