100 2
4 -0.77937895 -0.3957773
0 -0.7685612 -0.41341084
1 -0.82613516 -0.3650063
3 -0.8498001 -0.35253763
2 -0.85361063 -0.35093796
99 -0.254592 -0.74355805
97 -0.31630108 -0.7128622
71 -0.30880836 -0.70202535
40 -0.25699782 -0.73540425
23 -0.28004712 -0.7138378
89 -0.2295797 -0.7608608
64 -0.2697517 -0.740396
20 -0.28854227 -0.6989317
70 -0.32270637 -0.68219113
17 -0.31160396 -0.709124
63 -0.2983895 -0.717106
29 -0.26276547 -0.73404944
86 -0.26283106 -0.7414248
76 -0.262332 -0.73944277
39 -0.27142903 -0.72966886
79 -0.28380436 -0.7151403
72 -0.29848048 -0.7228536
48 -0.29562637 -0.7236912
84 -0.29546443 -0.69479746
30 -0.2733379 -0.74065703
82 -0.29541612 -0.703903
25 -0.25933975 -0.72130734
13 -0.23011321 -0.7659078
9 -0.29409248 -0.68764067
90 -0.34905037 -0.67531896
59 -0.25877243 -0.7254959
24 -0.3099867 -0.6786215
57 -0.362147 -0.68012416
87 -0.3402502 -0.6818761
44 -0.3291032 -0.66799444
16 -0.25119975 -0.74822724
92 -0.2924473 -0.7139334
65 -0.2535032 -0.73415583
67 -0.27430388 -0.7479004
41 -0.25916526 -0.7229514
74 -0.28696123 -0.7048154
37 -0.2526651 -0.7360149
26 -0.3216031 -0.6880544
10 -0.2835876 -0.70269537
43 -0.2740124 -0.72454387
14 -0.27661446 -0.70331085
8 -0.28420526 -0.72871655
62 -0.26353928 -0.7139618
94 -0.22197044 -0.75181913
52 -0.27001354 -0.71999514
56 -0.30556795 -0.6978401
15 -0.29283944 -0.7015979
11 -0.29354566 -0.7104622
73 -0.24979468 -0.73598945
46 -0.29758358 -0.74158365
58 -0.30493784 -0.7154104
27 -0.24014221 -0.7489142
68 -0.25242642 -0.73112786
53 -0.32629147 -0.6858915
49 -0.2818633 -0.7079865
32 -0.3050217 -0.7004834
35 -0.31102884 -0.7154273
51 -0.26023892 -0.7045239
80 -0.2448548 -0.7395236
60 -0.3182039 -0.6919189
47 -0.27347884 -0.7208015
5 -0.27280918 -0.70950645
36 -0.31129304 -0.7000061
19 -0.36107752 -0.6786779
42 -0.33056033 -0.68889636
50 -0.28239694 -0.71868724
83 -0.29845133 -0.70127976
22 -0.3023772 -0.72685814
81 -0.3061383 -0.71376216
66 -0.26484874 -0.7355042
21 -0.2676966 -0.7085616
88 -0.29658785 -0.68691325
31 -0.296591 -0.7072581
12 -0.27057788 -0.7322005
85 -0.3249803 -0.6927858
98 -0.2318313 -0.74035764
45 -0.27450538 -0.69598067
18 -0.29580086 -0.71284324
78 -0.32569352 -0.68929136
54 -0.3099532 -0.70127374
33 -0.26383105 -0.71803963
34 -0.25754425 -0.7355473
28 -0.34168482 -0.6808931
61 -0.2849338 -0.71601415
75 -0.2737018 -0.7228762
91 -0.26430345 -0.7531103
93 -0.28218216 -0.7069475
6 -0.3462599 -0.6770006
7 -0.2880066 -0.7207649
69 -0.22901718 -0.7567661
38 -0.24993588 -0.7162517
77 -0.26657894 -0.7077746
55 -0.22976224 -0.74965227
95 -0.2815409 -0.7402334
96 -0.28146157 -0.7072535
