1000 2
225 0.3676502 -0.29125047
491 0.409473 -0.22585684
724 0.35552233 -0.3085515
875 0.387261 -0.2612087
675 0.6199258 0.10012391
658 0.3228145 -0.35632423
406 0.49175403 -0.09785279
419 0.318479 -0.3727377
13 0.5211906 -0.053303316
100 0.3348168 -0.34500036
437 0.39502567 -0.2475449
944 0.35793462 -0.30955812
134 0.14808922 -0.642027
761 0.3333932 -0.34321088
472 0.3957258 -0.24624407
138 0.55000865 -0.009724459
272 0.4243799 -0.20038113
370 0.3799087 -0.26689133
143 0.33614022 -0.3410219
270 0.34973833 -0.3200149
917 0.49385372 -0.09720239
10 0.5455737 -0.015460195
711 0.50232023 -0.08170593
203 0.35255712 -0.3133867
812 0.4329835 -0.19082133
599 0.51130486 -0.06782392
230 0.5269476 -0.042982846
340 0.361956 -0.29954857
567 0.6704324 0.17359449
182 0.4976589 -0.09052574
258 0.31472662 -0.3758597
780 0.276841 -0.42842633
692 0.36307114 -0.29990304
651 0.3924803 -0.25167224
204 0.58663416 0.04715594
621 0.32626042 -0.355469
699 0.51419485 -0.06367354
515 0.51838857 -0.057841502
148 0.48411906 -0.113880254
698 0.510332 -0.06982123
953 0.38616654 -0.26058757
115 0.34575066 -0.3261117
463 0.40263557 -0.23622103
136 0.38188085 -0.26418597
15 0.49647027 -0.092001095
911 0.54339594 -0.01829227
746 0.26010314 -0.4597489
470 0.26759744 -0.44539315
775 0.35327813 -0.31517524
888 0.2857608 -0.42098975
583 0.20668183 -0.5466766
678 0.56727594 0.01611156
662 0.28273878 -0.42210844
732 0.36708033 -0.29039308
748 0.2495593 -0.4784239
588 0.376408 -0.27703655
266 0.2035868 -0.5483087
448 0.4106162 -0.22344686
605 0.45062077 -0.16001971
757 0.3038573 -0.3936171
900 0.4964333 -0.089755625
133 0.5656981 0.016609378
735 0.36254573 -0.29862547
573 0.6000396 0.06597855
105 0.35239637 -0.31678304
331 0.40483585 -0.23253293
765 0.39422235 -0.24656953
427 0.38497758 -0.2646908
268 0.56602234 0.016335012
300 0.43757683 -0.18004255
369 0.5140098 -0.06435176
521 0.39269215 -0.24869433
866 0.4509934 -0.15994242
831 0.5594157 0.002263515
978 0.5304858 -0.03862638
242 0.31137154 -0.38352674
305 0.322748 -0.36175668
113 0.21360809 -0.53136253
674 0.33492532 -0.3429179
173 0.43288717 -0.18918487
687 0.31456214 -0.3722934
562 0.36746174 -0.2931012
278 0.19068709 -0.5703633
842 0.5270674 -0.04338943
416 0.13563536 -0.6573475
35 0.5435864 -0.01796695
664 0.62907165 0.11394568
903 0.37377897 -0.28448343
744 0.2644397 -0.4493406
116 0.3258422 -0.35325098
14 0.28405812 -0.42117167
450 0.55165225 -0.00544836
445 0.43450353 -0.18958884
195 0.51778346 -0.05845456
282 0.3797213 -0.27531928
640 0.21776809 -0.53262645
968 0.37089115 -0.28399548
423 0.34872645 -0.31844875
518 0.3269887 -0.35536575
251 0.16745156 -0.60766244
271 0.20000593 -0.5563824
75 0.36332688 -0.29948243
482 0.48326668 -0.11386228
817 0.39546186 -0.25126377
958 0.44054723 -0.18033543
952 0.33350915 -0.34710756
895 0.43600702 -0.18594998
941 0.4379841 -0.17904776
409 0.5303854 -0.037722424
706 0.4665324 -0.13824491
449 0.40151855 -0.24008386
972 0.19496536 -0.56873965
946 0.5170995 -0.060492676
997 0.6182901 0.0983209
532 0.23514459 -0.5033867
786 0.41346806 -0.21908036
313 0.27374998 -0.43701166
838 0.41983566 -0.20803562
401 0.32923746 -0.35201257
516 0.4682654 -0.13184208
81 0.32549322 -0.35692573
497 0.41360876 -0.21997328
49 0.51884013 -0.054878622
297 0.53122747 -0.03440593
324 0.49221623 -0.09581413
890 0.2881648 -0.41391912
275 0.57630235 0.029795993
561 0.35757685 -0.30757537
244 0.37430462 -0.281326
598 0.45149973 -0.15819295
404 0.33196527 -0.34514534
263 0.3477537 -0.31851897
310 0.3643684 -0.29828295
311 0.293186 -0.4041266
221 0.46869928 -0.12976363
909 0.69151217 0.20437714
352 0.60582244 0.07950422
899 0.5671781 0.023213565
670 0.32190838 -0.36055645
357 0.24767248 -0.4786319
537 0.36148888 -0.29837173
314 0.595832 0.061112404
785 0.38013422 -0.272288
996 0.62123704 0.102100596
981 0.2785343 -0.430535
566 0.436474 -0.18234193
811 0.52353394 -0.051433004
545 0.27304485 -0.43779898
102 0.38586038 -0.26360166
240 0.41306144 -0.22263856
500 0.4508937 -0.16183297
476 0.45956826 -0.14694834
326 0.51598173 -0.061558373
618 0.46256286 -0.14330222
294 0.26053235 -0.45792696
502 0.52186626 -0.05458313
29 0.42544302 -0.20043474
840 0.1832212 -0.58137494
793 0.45886305 -0.14875421
543 0.38754785 -0.26062664
632 0.41158494 -0.2234114
303 0.3659751 -0.29354152
998 0.4349475 -0.18743956
823 0.27962133 -0.42835218
477 0.3571441 -0.30924338
781 0.3206314 -0.36730486
893 0.50991774 -0.07319111
243 0.4126294 -0.21950392
602 0.56089425 0.007875445
715 0.3831751 -0.2689079
41 0.5024475 -0.08127751
389 0.38841218 -0.2580862
214 0.31403467 -0.37763175
127 0.5895181 0.050208718
349 0.64830965 0.14325042
432 0.44916922 -0.16851598
378 0.30746803 -0.38542205
769 0.32344916 -0.35997203
481 0.3449866 -0.32457054
256 0.27432543 -0.43698925
178 0.55410135 -0.0016121612
123 0.5043576 -0.07891174
28 0.3941704 -0.24688014
541 0.24603821 -0.48347163
804 0.2919185 -0.41343966
947 0.35646796 -0.30872846
680 0.28809056 -0.4180669
359 0.37048638 -0.28744394
222 0.21778992 -0.52869886
395 0.5230545 -0.05034229
835 0.26152188 -0.46053794
954 0.46806765 -0.13416705
208 0.51675665 -0.06146277
38 0.31592673 -0.37177646
887 0.42209855 -0.20637137
139 0.29542974 -0.4040459
719 0.46250185 -0.1418594
549 0.3309716 -0.3458491
494 0.35325107 -0.31410772
805 0.33679533 -0.33903432
669 0.43202552 -0.18954916
861 0.30161095 -0.39358652
90 0.30655056 -0.38716722
642 0.53894556 -0.025017032
16 0.4428307 -0.1738011
353 0.3715283 -0.28600413
637 0.519881 -0.054733936
398 0.4690032 -0.13159671
956 0.24389838 -0.49062228
792 0.19190083 -0.5628807
170 0.529771 -0.041409206
880 0.43179548 -0.19521828
57 0.46281233 -0.1439439
677 0.5309422 -0.04046271
693 0.43502966 -0.18521053
50 0.5046083 -0.07789526
354 0.47706038 -0.120997936
234 0.2221176 -0.52121186
478 0.466354 -0.13752425
