100 2
66 -0.9953452 -0.77519786
5 -0.9564797 -0.79806817
49 -0.9561547 -0.8178616
23 -0.7899406 -0.93364227
51 -1.088197 -0.64546525
56 -1.058478 -0.6428024
98 -0.85765004 -0.88694394
14 -1.0134321 -0.7232849
21 -0.80485934 -0.95914626
72 -0.85258526 -0.8900843
59 -1.0277122 -0.6577222
85 -0.8729618 -0.8780803
16 -1.0032542 -0.74953663
93 -0.99319243 -0.7289106
58 -1.0139061 -0.73549795
47 -0.92871433 -0.8364564
88 -0.738032 -1.0000156
54 -0.9527703 -0.7655505
61 -0.87342876 -0.8212414
41 -0.7740933 -0.9771047
57 -1.1351163 -0.5914023
89 -0.884342 -0.8458316
12 -0.9649633 -0.74590546
62 -0.93732005 -0.8145652
30 -0.7946406 -0.9787547
8 -0.8395953 -0.9214479
99 -1.069547 -0.6623749
78 -0.8452379 -0.8938496
22 -0.8790683 -0.86392057
45 -0.7964755 -0.9618847
82 -1.1590778 -0.6086158
80 -1.0449495 -0.6659143
75 -0.74805397 -1.0212318
10 -0.93199605 -0.78289557
79 -0.9194982 -0.8024117
6 -0.9075887 -0.7574313
48 -0.8869557 -0.7904983
64 -0.8888648 -0.8589857
24 -0.87906086 -0.8162726
71 -0.97845054 -0.733902
53 -0.8723773 -0.85500026
44 -1.0794264 -0.6182378
84 -1.0620362 -0.63178647
55 -1.063519 -0.6734726
63 -1.0803572 -0.6108264
37 -0.86320543 -0.91491973
46 -0.9001589 -0.9033687
13 -0.8629574 -0.8667572
35 -0.77160156 -0.9990035
70 -0.82108647 -0.9449706
25 -0.8898317 -0.8905698
0 -0.9657743 -0.7589788
65 -0.9314268 -0.79939365
87 -1.0125545 -0.71937305
29 -1.0867966 -0.6267761
31 -0.8732249 -0.85274917
15 -0.9994264 -0.76667124
19 -0.97525203 -0.7680387
36 -1.1641248 -0.5651096
50 -1.0125704 -0.74877816
20 -0.84307706 -0.90612656
26 -1.005396 -0.7131147
91 -0.75960267 -1.022665
52 -1.1089396 -0.6182736
38 -0.8749312 -0.78312397
34 -0.8066709 -0.93080837
94 -0.83200663 -0.9458712
11 -0.7789862 -0.93628067
92 -0.92659026 -0.82859606
74 -0.92138463 -0.7922181
9 -0.85709107 -0.8403981
90 -0.9964865 -0.82329965
95 -0.88021034 -0.84410197
60 -0.7293715 -1.101808
17 -0.9404405 -0.7646723
42 -0.937742 -0.7925846
83 -0.8053102 -0.91260904
40 -1.0116135 -0.76408637
86 -0.9699418 -0.82183063
32 -1.1514441 -0.5845569
3 -0.84332514 -0.93910164
18 -0.77034456 -0.9826097
76 -0.930245 -0.7917353
69 -0.9365002 -0.75626653
1 -0.9938152 -0.6575755
97 -1.0310133 -0.71533954
43 -1.0333991 -0.74397296
33 -0.89320374 -0.79954505
28 -1.0130707 -0.6954297
7 -0.8799514 -0.81202745
73 -0.9067234 -0.84189576
4 -1.0694778 -0.6247279
96 -0.6857139 -1.0814867
27 -0.8439343 -0.9157307
2 -0.86117923 -0.85563844
77 -1.0680399 -0.7122732
81 -0.91049427 -0.8542002
68 -1.0412067 -0.62745696
67 -0.7933933 -0.9186803
39 -0.96497434 -0.6959429
