1000 2
225 -0.57737327 -0.030837828
658 -0.31156164 0.37742388
724 -0.4705486 0.13391481
419 -0.45997915 0.14976403
675 -0.40517375 0.23225287
472 -0.31424513 0.371218
692 -0.16134028 0.6159339
148 -0.32950383 0.35299984
13 -0.26978976 0.4440178
470 -0.40074536 0.24182853
230 -0.51378834 0.06573216
370 -0.52607787 0.045023993
143 -0.4369359 0.18183427
270 -0.5032323 0.08154141
599 -0.49859342 0.09094821
651 -0.23028031 0.5053104
437 -0.20220725 0.5510745
10 -0.2941806 0.4058161
100 -0.3393943 0.33789
900 -0.28115097 0.42142287
775 -0.46860135 0.13638724
314 -0.21834187 0.5248068
182 -0.3314937 0.34596014
699 -0.21941602 0.52394867
134 -0.3793329 0.27475455
340 -0.41924137 0.206551
491 -0.31222498 0.37693802
917 -0.2391835 0.49432287
324 -0.09893417 0.71059173
978 -0.26397708 0.45454213
203 -0.5681856 -0.017232278
406 -0.47045517 0.12807734
812 -0.47220606 0.12943901
605 -0.22678447 0.5092437
746 -0.37924567 0.2731724
785 -0.18674812 0.5733721
115 -0.28256354 0.41977653
944 -0.19769117 0.55703855
116 -0.26912948 0.44650483
258 -0.37658417 0.27484268
996 -0.38692814 0.26081714
875 -0.43298015 0.19266215
242 -0.33073172 0.35174042
567 -0.43387952 0.18674082
49 -0.45365718 0.15890492
588 -0.34540826 0.32415083
744 -0.3686796 0.28569525
416 -0.29369417 0.4068386
190 -0.618106 -0.091612116
817 -0.326142 0.35688162
271 -0.32057318 0.36149186
732 -0.43106297 0.191247
780 -0.40561685 0.23070592
423 -0.36345837 0.2965385
341 -0.46215364 0.14661394
953 -0.40827522 0.22754024
136 -0.4829901 0.11463986
448 -0.2023922 0.5497151
306 -0.37738052 0.27190447
138 -0.32980102 0.35006338
282 -0.32690486 0.35322475
748 -0.28376216 0.41939867
197 -0.24338236 0.4819707
866 -0.47658092 0.12058206
409 -0.37369728 0.28050017
757 -0.24861155 0.47310272
687 -0.46999255 0.13413686
266 -0.50752825 0.07259063
946 -0.19334489 0.5638579
515 -0.4219416 0.20339848
311 -0.3791491 0.27149177
583 -0.40905085 0.22758389
561 -0.42807508 0.20008968
251 -0.43830633 0.1834898
395 -0.29867592 0.39662445
678 -0.4217405 0.20956147
562 -0.26095298 0.45455658
303 -0.43480352 0.18988098
310 -0.46080095 0.1481604
621 -0.35207233 0.3140954
272 -0.459602 0.14688674
133 -0.24409083 0.48194653
297 -0.36930647 0.28645003
35 -0.51631707 0.06551282
497 -0.43054968 0.19230108
204 -0.46365345 0.13979544
616 -0.4001559 0.23880088
573 -0.3946215 0.24927136
452 -0.28083658 0.42732817
735 -0.49239928 0.09364299
331 -0.5302905 0.03998062
113 -0.18202703 0.5814291
899 -0.62924004 -0.11313506
888 -0.62101364 -0.09429408
305 -0.23072372 0.5075338
516 -0.50171286 0.08422612
761 -0.4717898 0.1297923
781 -0.3593328 0.30523804
880 -0.30978006 0.38021868
852 -0.21265908 0.530838
831 -0.2151855 0.5308679
983 -0.3635963 0.30003127
319 -0.41232958 0.22290635
337 -0.46480507 0.13801649
618 -0.18430912 0.5736378
545 -0.43797326 0.1803959
903 -0.23837854 0.49305514
275 -0.4429177 0.17931159
698 -0.47498712 0.12569007
240 -0.40749294 0.22913219
293 -0.34435382 0.32496408
981 -0.379048 0.2753467
429 -0.27831855 0.42957497
765 -0.44795525 0.16520625
405 -0.32875958 0.34740222
858 -0.57880104 -0.03316492
958 -0.4596948 0.15129082
118 -0.48599732 0.10911429
432 -0.35227677 0.31555846
156 -0.42575586 0.20543778
711 -0.660909 -0.16092657
803 -0.4588886 0.15025477
28 -0.4813331 0.11375199
885 -0.55102915 0.007389376
335 -0.49716252 0.09153241
734 -0.5430328 0.020267015
543 -0.32630104 0.35315314
155 -0.35636637 0.30678374
997 -0.41298214 0.21459286
476 -0.28920916 0.41586325
942 -0.22375336 0.5156095
90 -0.28930026 0.41385773
693 -0.23990014 0.49273974
771 -0.31764567 0.36788082
431 -0.43974864 0.18452908
719 -0.43276566 0.18843687
518 -0.4064321 0.22953676
463 -0.33927983 0.3350709
449 -0.526604 0.04640643
521 -0.45904204 0.14615035
102 -0.31741348 0.36999014
256 -0.52660674 0.048066262
893 -0.22979672 0.5052603
202 -0.34759215 0.323289
213 -0.46244437 0.14491273
66 -0.33082247 0.34708348
167 -0.38898012 0.25840253
326 -0.3926156 0.2510396
345 -0.31886125 0.3666675
243 -0.41978252 0.21279283
245 -0.27306846 0.43495464
769 -0.3612107 0.300845
221 -0.36152273 0.2970457
674 -0.4860765 0.11018562
975 -0.36749226 0.28958577
195 -0.46629927 0.13900226
855 -0.30610195 0.3865853
369 -0.2711553 0.4401499
729 -0.40578333 0.23520063
999 -0.4911634 0.09787884
954 -0.24054861 0.4876845
25 -0.31739914 0.36922005
696 -0.608596 -0.07901466
494 -0.16560544 0.60730517
57 -0.4149143 0.21589263
998 -0.46336722 0.14551196
546 -0.3637645 0.2962014
842 -0.41562665 0.21871233
421 -0.092278466 0.72332186
715 -0.34648526 0.32424152
972 -0.5911365 -0.050783236
173 -0.33101875 0.34767598
986 -0.4106455 0.22398357
302 -0.50158936 0.08509733
823 -0.3212403 0.36343113
268 -0.47092897 0.12937802
568 -0.465182 0.13921112
81 -0.39662176 0.24568108
39 -0.58442366 -0.040707137
4 -0.5717851 -0.021187577
662 -0.5340697 0.034276154
283 -0.60950065 -0.082027555
821 -0.6152323 -0.08785333
478 -0.36216146 0.29978576
947 -0.4603915 0.14702477
214 -0.45830634 0.15302883
708 -0.3191583 0.36555576
53 -0.38861963 0.25654003
995 -0.58359474 -0.03734367
772 -0.4297203 0.1919073
294 -0.27975848 0.4251234
347 -0.5275846 0.045234732
487 -0.36406517 0.29791299
477 -0.32612684 0.35713547
373 -0.459325 0.15184072
680 -0.3640658 0.29935834
740 -0.54284704 0.023847837
843 -0.53487647 0.031755757
107 -0.57874066 -0.031939913
378 -0.43970248 0.17902562
290 -0.3717197 0.2828977
960 -0.3627683 0.29714373
793 -0.19825663 0.55841506
598 -0.59014946 -0.050897237
29 -0.5198551 0.05586525
911 -0.32730278 0.35109875
669 -0.38878316 0.2580887
344 -0.4864005 0.10332514
968 -0.17023194 0.599603
637 -0.2472475 0.47907275
730 -0.38907096 0.25836524
677 -0.296827 0.39919668
222 -0.1849303 0.57515097
804 -0.5227804 0.05662472
563 -0.41699132 0.20861305
9 -0.3476945 0.3214598
890 -0.3087309 0.3836687
353 -0.29095447 0.4126423
936 -0.33271968 0.3445202
86 -0.27856144 0.42897117
75 -0.32580006 0.35609505
401 -0.6499624 -0.13615052
6 -0.38944104 0.2554326
482 -0.30534288 0.38946944
201 -0.57351136 -0.024280863
400 -0.63094175 -0.10988435
99 -0.42510867 0.19794102
73 -0.39250344 0.25019166
951 -0.3948716 0.24718569
720 -0.17857069 0.58565366
473 -0.34656146 0.32393903
41 -0.39070168 0.25435916
873 -0.2800128 0.42870522
398 -0.49220893 0.09656073
779 -0.4661747 0.13905987
427 -0.54737383 0.015839202
501 -0.5594107 0.00032976773
445 -0.27753973 0.42957923
642 -0.2698626 0.44241014
404 -0.3371304 0.3391561
38 -0.5061462 0.07459278
819 -0.30633384 0.3847228
559 -0.41642284 0.21225403
557 -0.45894083 0.14949584
151 -0.39758176 0.24548694
786 -0.50390947 0.08026218
385 -0.2853145 0.41643533
15 -0.43583068 0.18384853
976 -0.5972264 -0.0577404
797 -0.35264987 0.315131
44 -0.2352731 0.4980622
250 -0.20724039 0.54064745
841 -0.28431225 0.42364296
537 -0.4650068 0.13957271
208 -0.42470935 0.20298496
96 -0.37597808 0.27651235
838 -0.37632376 0.28066263
381 -0.16893369 0.6029863
548 -0.3567098 0.30770656
664 -0.43550935 0.18294384
596 -0.38107696 0.2696176
952 -0.34394762 0.32907623
589 -0.31623983 0.37567943
320 -0.57784224 -0.029781561
622 -0.40261716 0.23244466
399 -0.40471882 0.23145236
313 -0.2549752 0.47064474
534 -0.3660589 0.29084358
307 -0.18590824 0.57617795
950 -0.53687197 0.03136706
178 -0.31960696 0.3670792
617 -0.3301291 0.34940404
354 -0.22124651 0.5244724
718 -0.45116758 0.16386954
193 -0.564074 -0.0107682105
856 -0.5252283 0.047882944
352 -0.3060885 0.38506886
315 -0.55767435 -0.0045174775
882 -0.48237166 0.11116688
506 -0.29648846 0.4046661
517 -0.45161992 0.16216588
928 -0.2844841 0.42236137
586 -0.4875857 0.10772477
128 -0.282902 0.42330343
525 -0.5421613 0.022243764
895 -0.41552427 0.21127546
723 -0.52223897 0.05046133
613 -0.24708405 0.4777726
787 -0.18106852 0.5835132
357 -0.39058736 0.25339633
278 -0.61748546 -0.09328657
30 -0.26372635 0.45159328
377 -0.539748 0.027193211
608 -0.35981783 0.30378005
725 -0.43184087 0.19447084
962 -0.39270818 0.25282976
627 -0.30820492 0.37985772
934 -0.37649566 0.2784824
502 -0.4874877 0.11034347
840 -0.4999956 0.085719824
672 -0.30210876 0.3943427
121 -0.41093108 0.22387683
76 -0.40841347 0.22863486
16 -0.33076727 0.34673184
481 -0.37240684 0.28800073
811 -0.4271581 0.19912623
244 -0.503504 0.07830777
339 -0.4663875 0.13591674
519 -0.26500338 0.4471743
188 -0.5132039 0.06573151
227 -0.36437824 0.2934679
161 -0.29722247 0.40014946
881 -0.5089184 0.0727875
351 -0.14757271 0.63872623
349 -0.23178042 0.49833363
380 -0.18547478 0.5708307
867 -0.22824827 0.50807196
745 -0.55494785 0.003793071
170 -0.17160627 0.59588194
640 -0.42605966 0.19713119
839 -0.4093752 0.22595865
140 -0.37509057 0.2765765
383 -0.37765232 0.2750809
721 -0.55402815 0.0051773237
639 -0.4599578 0.14737396
922 -0.43464872 0.18712908
500 -0.30308613 0.39277735
224 -0.2964286 0.40223408
970 -0.64691204 -0.1421774
595 -0.36394456 0.29862875
127 -0.41643515 0.21546064
390 -0.54162586 0.024213819
570 -0.35113207 0.31576878
330 -0.4363721 0.18564798
602 -0.27237186 0.43497592
70 -0.56216824 -0.004488342
859 -0.08195071 0.74075645
77 -0.4052168 0.23221342
685 -0.32615703 0.35532933
566 -0.4439773 0.16962759
157 -0.29345906 0.4043855
263 -0.22440736 0.5164876
887 -0.34163645 0.33128396
265 -0.57580507 -0.03048556
300 -0.42563626 0.19977124
941 -0.35793558 0.30409077
716 -0.58125275 -0.03509237
276 -0.4156123 0.2155074
847 -0.40640518 0.22937456
835 -0.44425762 0.1727757
455 -0.5046076 0.08344895
8 -0.36960286 0.28910258
930 -0.6851807 -0.19364852
532 -0.20026335 0.54940456
194 -0.2846991 0.4211055
832 -0.39504594 0.24857527
538 -0.36149535 0.29908296
392 -0.40273485 0.23547038
206 -0.24996157 0.4734004
529 -0.683579 -0.19178443
844 -0.48278403 0.11486759
526 -0.21299218 0.5305339
822 -0.39393103 0.2540693
703 -0.36777738 0.2890501
656 -0.15582593 0.6218197
18 -0.38980278 0.25461772
389 -0.3528827 0.31123433
768 -0.47575432 0.12492689
450 -0.475793 0.1230875
681 -0.25812533 0.46024668
163 -0.17466816 0.5919404
991 -0.46815273 0.13342728
444 -0.49671087 0.09222064
129 -0.33013934 0.34936348
961 -0.12834233 0.66699207
51 -0.21439388 0.52774996
192 -0.4406874 0.17566255
292 -0.31813276 0.36689162
686 -0.5625863 -0.008809131
909 -0.561044 -0.0025400398
50 -0.5254211 0.046149302
670 -0.52269053 0.05138565
110 -0.5455323 0.016904647
853 -0.3009518 0.3944391
164 -0.34633654 0.3268665
857 -0.442209 0.17275782
601 -0.56599766 -0.011682641
412 -0.2157764 0.52731633
393 -0.42075333 0.20619376
179 -0.5044331 0.07816304
139 -0.30525768 0.38834524
414 -0.32892677 0.35191497
105 -0.4044297 0.23426367
792 -0.5792334 -0.033002466
549 -0.3953445 0.24870045
184 -0.3855342 0.2634271
386 -0.33089805 0.3467084
660 -0.53422403 0.036711305
580 -0.47467047 0.13109547
123 -0.38292214 0.26511884
555 -0.37488928 0.27674717
11 -0.42155194 0.20547667
910 -0.4524927 0.16169809
512 -0.19910505 0.5568986
237 -0.38166896 0.26601663
63 -0.1384157 0.6477989
706 -0.4443874 0.1724457
246 -0.19170971 0.5642145
891 -0.4011841 0.2394085
226 -0.34585032 0.3265203
175 -0.46128985 0.1462049
131 -0.4389206 0.18118533
939 -0.26918697 0.4434761
914 -0.38696352 0.2589051
359 -0.43041104 0.19429135
945 -0.2086703 0.5380536
814 -0.2801189 0.4255425
153 -0.4833351 0.10830988
673 -0.37537846 0.27707824
318 -0.48060417 0.11602148
541 -0.5021486 0.08272022
65 -0.24649268 0.47651637
480 -0.29183027 0.4094166
937 -0.17196687 0.59541667
36 -0.41981217 0.2077226
120 -0.31798992 0.3649526
774 -0.4512976 0.16069825
869 -0.6397399 -0.13030975
644 -0.38456735 0.26616442
530 -0.2652124 0.45172092
782 -0.43890977 0.17969503
762 -0.53581685 0.031407893
101 -0.33847505 0.33993462
556 -0.6155656 -0.09053518
371 -0.38362604 0.2635734
862 -0.60216177 -0.06789297
137 -0.29012993 0.4078192
632 -0.2552728 0.46266592
982 -0.3347262 0.34007087
332 -0.30972493 0.3815301
646 -0.4263036 0.20307255
809 -0.37419358 0.27837777
328 -0.38395914 0.26540282
805 -0.31809285 0.36847293
896 -0.21506798 0.53074837
689 -0.35087666 0.31718937
364 -0.29580376 0.40032187
825 -0.35220802 0.3153667
97 -0.30677733 0.38544682
985 -0.5359196 0.033695627
234 -0.5863516 -0.0442379
987 -0.36479515 0.29490417
