100 2
0 -1.15458 0.043342452
3 -1.1060383 0.11910718
4 -1.0843836 0.17951655
2 -1.1281505 0.054163396
1 -1.0651525 0.14367019
89 -0.79487735 0.4824768
37 -0.699357 0.68175256
84 -0.75557905 0.65239966
58 -0.6651631 0.69508445
46 -0.6776934 0.65002084
94 -0.7319013 0.60216004
82 -0.6581463 0.62489015
51 -0.80959916 0.46557868
20 -0.7238357 0.6092561
86 -0.7132475 0.5736632
14 -0.6298369 0.72903174
34 -0.6826638 0.6493709
26 -0.60976565 0.7679355
55 -0.59194577 0.7793284
36 -0.6918866 0.7173503
23 -0.8481486 0.4319471
15 -0.7515163 0.5434209
6 -0.7847232 0.53583246
10 -0.74762124 0.6556907
48 -0.6621109 0.6432885
13 -0.7742829 0.5819155
52 -0.7766244 0.5270261
71 -0.74816287 0.56478393
77 -0.7562966 0.52665794
74 -0.6198355 0.73802304
8 -0.7038728 0.6573924
69 -0.76558626 0.54515123
27 -0.7082347 0.62880784
97 -0.78160906 0.45920387
83 -0.64468926 0.67427564
49 -0.6707644 0.6498018
28 -0.7988416 0.52749145
19 -0.6787302 0.63403887
96 -0.7233743 0.7081399
32 -0.6194208 0.7221124
35 -0.6750086 0.6362278
85 -0.72546566 0.6067579
16 -0.7615399 0.5277169
40 -0.7219699 0.54410434
93 -0.755738 0.5234321
79 -0.6538315 0.6999112
57 -0.6846162 0.666203
12 -0.6973607 0.6814893
17 -0.73326814 0.58724236
65 -0.7353762 0.58462405
24 -0.7640865 0.5225768
39 -0.64569664 0.7342714
47 -0.7657774 0.5529666
29 -0.7552987 0.6110142
53 -0.7145699 0.61157507
95 -0.770543 0.47520357
80 -0.7710649 0.5816365
18 -0.6756953 0.6782337
72 -0.67119586 0.66748625
11 -0.6769213 0.645412
56 -0.73003364 0.60619724
9 -0.7319444 0.49323717
61 -0.7161567 0.58181804
42 -0.7136419 0.6028173
99 -0.65060294 0.6723327
25 -0.7444094 0.5786182
66 -0.72888523 0.6084095
54 -0.6680364 0.68875295
68 -0.7450404 0.51951844
75 -0.6348858 0.6916729
59 -0.7791622 0.51449233
5 -0.68068606 0.7345133
33 -0.7855438 0.5099189
64 -0.7125966 0.60332495
67 -0.68722147 0.62826973
30 -0.7253744 0.6404421
22 -0.63796014 0.6394
91 -0.7495477 0.582076
41 -0.63457644 0.7631593
43 -0.6643367 0.6644055
90 -0.64803714 0.7117504
44 -0.68237734 0.58377033
88 -0.7118435 0.64733493
92 -0.69757235 0.64064544
7 -0.7051077 0.63793945
81 -0.70671654 0.61665314
73 -0.7069628 0.62047815
45 -0.7781956 0.5074072
87 -0.665931 0.67230636
76 -0.6654304 0.7185245
21 -0.6569497 0.699889
78 -0.60931253 0.76580954
31 -0.61924136 0.7598044
38 -0.7009985 0.62062526
50 -0.69335645 0.66158986
63 -0.72718835 0.61926746
60 -0.7533302 0.570709
98 -0.66655153 0.63540775
70 -0.65806806 0.70741105
62 -0.712151 0.5679116
