100 2
4 0.41064194 -0.7819733
1 0.4301078 -0.77946556
3 0.41440186 -0.7590785
0 0.43176135 -0.75533473
2 0.41960564 -0.7473524
89 0.73787266 -0.2562403
99 0.7644895 -0.23975337
40 0.7481913 -0.27322268
39 0.6967137 -0.31369132
97 0.74626946 -0.26450154
50 0.6953533 -0.29225695
86 0.7358331 -0.2657023
29 0.71030736 -0.28367957
65 0.71323925 -0.31551683
23 0.72090375 -0.27106658
16 0.7461339 -0.2358042
70 0.75574154 -0.25559053
82 0.7271914 -0.30720508
71 0.7436757 -0.22880946
47 0.77132964 -0.22287156
48 0.7219964 -0.27388445
64 0.7276602 -0.30090305
84 0.7317868 -0.24561913
57 0.71507895 -0.30335534
59 0.7332002 -0.26445955
87 0.7453446 -0.25146767
43 0.7472516 -0.27331972
37 0.783678 -0.18817867
13 0.7488291 -0.2742231
72 0.72162247 -0.24115223
58 0.7278749 -0.26786873
63 0.6887707 -0.31293193
44 0.7274375 -0.28553724
10 0.75436354 -0.22797316
24 0.73430926 -0.26335976
46 0.70839816 -0.3123266
15 0.7133845 -0.29993477
79 0.69322115 -0.29996762
20 0.72106874 -0.26522174
74 0.7122161 -0.30112824
92 0.79483736 -0.17502885
14 0.7288921 -0.24023426
30 0.7193958 -0.2636918
35 0.71646583 -0.28891814
49 0.73868597 -0.3154927
19 0.7216803 -0.27129817
41 0.7254628 -0.28298715
28 0.6947875 -0.3175682
17 0.70342517 -0.28890935
27 0.70480675 -0.29782823
80 0.72593844 -0.25440612
68 0.75038415 -0.24175094
76 0.72394335 -0.27410075
25 0.7891543 -0.1934704
56 0.73970366 -0.24737787
8 0.7609975 -0.21898995
9 0.6999677 -0.28952473
5 0.7405824 -0.22453602
26 0.70608395 -0.28117642
45 0.7271104 -0.2654985
90 0.6922072 -0.2996546
7 0.7591252 -0.24060267
32 0.69192654 -0.31671354
69 0.744652 -0.26776788
52 0.6965325 -0.2927041
85 0.7099285 -0.27231345
83 0.7159709 -0.27914742
62 0.72659713 -0.30063516
67 0.68685555 -0.3113056
21 0.7250476 -0.28228095
66 0.7507238 -0.2283916
18 0.7082961 -0.3035753
22 0.68999255 -0.31358075
53 0.7364647 -0.2547228
61 0.7167305 -0.27012625
36 0.6941291 -0.31920707
78 0.70552593 -0.28074613
98 0.7360671 -0.2943971
12 0.71842575 -0.28647545
34 0.73634607 -0.28893173
95 0.74606806 -0.24115641
38 0.70196676 -0.2840494
81 0.7118352 -0.2943139
94 0.7230879 -0.28723013
73 0.73866373 -0.27055404
54 0.7323075 -0.28833452
33 0.69358474 -0.3129196
88 0.78532034 -0.20927364
55 0.74729383 -0.26786864
93 0.7112894 -0.3053262
75 0.7466583 -0.2736474
51 0.7489071 -0.20874755
42 0.72337 -0.27925533
11 0.7574873 -0.24477537
6 0.739297 -0.28919706
91 0.6689083 -0.33012512
77 0.74920976 -0.26086175
31 0.7125598 -0.2867576
60 0.74819964 -0.27299312
96 0.7257573 -0.27762946
