100 2
49 -0.9848387 0.6946715
61 -1.0900512 0.5531655
21 -1.0306227 0.6727461
66 -1.0279001 0.64324653
47 -0.9872941 0.69473666
5 -1.133182 0.46830603
56 -1.0257922 0.58972496
23 -0.9468815 0.7391497
72 -1.0872225 0.52051073
82 -1.1196629 0.4713038
62 -1.139492 0.49279693
46 -0.96489966 0.75721043
63 -1.155766 0.40934896
29 -0.9836159 0.6996648
54 -0.9533292 0.79140395
57 -1.0956616 0.5905963
51 -0.9254787 0.8388071
8 -1.0985217 0.54762924
94 -1.1124551 0.4715832
98 -1.017861 0.6290355
15 -1.1276115 0.43664932
99 -0.85728496 0.9456321
44 -1.0836983 0.5628885
41 -0.96159065 0.75831854
85 -1.0540949 0.60038507
16 -1.173033 0.4153426
14 -0.8969138 0.8326042
69 -0.96122545 0.67828727
78 -1.0787097 0.5276524
34 -1.0460824 0.57447696
50 -1.0458686 0.61320513
71 -1.112268 0.45795873
25 -1.0768188 0.5394038
93 -0.9927792 0.66013855
97 -1.1241168 0.5256703
89 -0.96045756 0.7240578
12 -1.0178802 0.704358
45 -1.0682881 0.60464257
83 -0.98425037 0.6816205
79 -1.2548118 0.28623232
88 -0.8637046 0.91478676
95 -1.0925406 0.5081623
53 -1.0954071 0.53900206
70 -1.1571538 0.46810102
84 -1.0494621 0.6440681
13 -1.008628 0.6115841
65 -0.9617626 0.7427246
48 -0.9100354 0.85895306
59 -0.964507 0.6701964
80 -0.93322253 0.7170084
22 -1.1115041 0.5580907
40 -1.0687947 0.5644665
0 -1.057105 0.61331314
75 -0.9009589 0.80229855
35 -0.944462 0.7184776
60 -1.1194501 0.46618062
38 -0.88413036 0.84611917
52 -1.0162536 0.67015564
92 -1.1567686 0.42272884
37 -0.9942939 0.8296729
10 -0.99151105 0.7137774
30 -1.1024328 0.49327177
87 -1.1503497 0.5007935
20 -1.014764 0.61255383
58 -1.0062027 0.63607496
26 -0.9334181 0.8052027
36 -1.0403807 0.6020002
86 -1.0802879 0.60874677
11 -0.98147607 0.67844504
3 -0.903896 0.82984245
6 -0.90171635 0.8298498
64 -0.94890404 0.7807828
91 -1.0968157 0.5962119
76 -0.9558857 0.7557721
18 -0.8702923 0.89804363
33 -1.0822041 0.53567904
28 -1.0031147 0.63578355
9 -1.1387588 0.37584546
1 -1.0609694 0.6149067
90 -1.1348509 0.4910711
74 -0.98569435 0.7166438
96 -1.1733838 0.3337739
4 -0.9996108 0.6657558
31 -0.93066925 0.8213667
43 -0.97914124 0.7410818
55 -0.97797275 0.72970355
24 -1.2304789 0.32120976
81 -1.1088616 0.46097454
68 -1.1426296 0.407042
27 -1.0631273 0.5445882
32 -0.8804285 0.9196723
7 -0.97226286 0.7320659
67 -1.1002499 0.47542107
19 -0.9715519 0.72227085
42 -1.1336453 0.44629693
2 -0.9533686 0.73521316
17 -1.0044103 0.6439391
73 -1.1094627 0.37044337
39 -1.1198165 0.5035081
77 -0.90224177 0.83349526
