100 2
0 1.0570884 -0.6026381
2 0.88567454 -0.79633236
4 1.0730003 -0.49802497
1 1.151989 -0.4534222
3 0.9850368 -0.71856207
94 0.9913785 -0.43255112
89 1.022797 -0.3799778
37 0.8994355 -0.62477905
69 0.9688882 -0.5707481
26 0.92198235 -0.59996295
93 0.94031096 -0.45363635
14 1.1419042 -0.3071895
51 0.7448705 -0.8532353
71 1.0907583 -0.3528878
34 0.97674835 -0.36938047
85 0.9392748 -0.680348
19 0.7732227 -0.78743064
84 0.93611306 -0.52070737
23 0.88845485 -0.6934523
40 0.80851257 -0.73217803
6 0.83445424 -0.7674699
12 0.93949217 -0.6344786
91 0.87195164 -0.6786419
79 1.0437124 -0.38097525
33 0.9103982 -0.56883395
53 0.9500223 -0.48078072
58 0.943907 -0.569711
32 1.0278181 -0.34791535
82 0.9857149 -0.583644
65 1.0221189 -0.5421832
61 1.0952283 -0.39367342
74 0.9276146 -0.59926456
80 0.8957543 -0.5875802
86 0.9883988 -0.5075233
39 0.8943633 -0.56715405
49 0.98151207 -0.5037679
99 0.970534 -0.4359278
83 0.8528294 -0.7654952
52 0.9423381 -0.5474642
28 1.0603372 -0.31423557
55 0.97359604 -0.48382244
70 0.952867 -0.5016848
10 0.8907618 -0.6440775
21 0.92136186 -0.6550177
76 1.009693 -0.51892555
63 0.9860149 -0.57376176
56 0.80605835 -0.76902884
13 0.99909806 -0.45624626
29 0.7970913 -0.7527134
87 1.1069627 -0.3497727
5 1.033525 -0.4288423
27 0.9036406 -0.53712696
92 1.0423565 -0.42851233
64 0.80744493 -0.82437253
50 0.92804503 -0.59042454
15 0.79873466 -0.6973644
20 0.9423621 -0.64452106
66 0.8739821 -0.6772317
24 0.92476636 -0.5628463
96 0.82819307 -0.800955
18 0.93722826 -0.5757838
9 1.0397989 -0.32094595
81 0.9023675 -0.49336722
95 0.8405859 -0.67491907
8 1.0254445 -0.39731747
43 0.9850835 -0.47463214
35 0.8514259 -0.6167913
16 0.9096547 -0.74441075
59 0.9348882 -0.6059898
11 1.0528971 -0.3020378
57 1.081404 -0.2836332
73 0.98732543 -0.4691167
68 1.0628473 -0.36071852
44 1.0435566 -0.38759878
41 0.874107 -0.6611151
75 0.9015033 -0.6286645
30 1.0379753 -0.40355477
42 0.8535145 -0.7338841
38 0.86815745 -0.8154084
46 1.0066454 -0.3765287
88 0.93299156 -0.64322644
60 1.0046219 -0.5121593
77 0.96694756 -0.60362786
36 0.95724404 -0.55249685
54 0.7863358 -0.7426969
45 1.1250548 -0.23597401
67 1.0261133 -0.46529683
78 0.9059214 -0.6376466
25 0.9627511 -0.48296314
72 0.9066677 -0.56465
31 0.99003977 -0.4607463
90 0.8903411 -0.62106144
48 0.81401765 -0.7605389
22 0.9469377 -0.6202402
62 1.1558676 -0.28052488
7 1.0025053 -0.40540043
17 0.8703142 -0.6314965
97 1.0710626 -0.27417803
47 0.94491154 -0.5738258
98 0.88713866 -0.7160089
