100 2
14 0.19069417 0.20695129
61 -0.12412736 0.037645094
94 0.16277498 -0.23426731
47 0.23291832 -0.21578762
49 -0.028215507 -0.09424947
88 -0.031163508 -0.0026372545
53 -0.15952863 0.21818916
79 -0.20365433 -0.13593633
38 0.23276298 0.16907707
34 0.14875191 -0.007828903
10 0.08021234 0.15413181
78 0.1683261 0.16419275
57 -0.14889638 -0.039091367
40 -0.15615097 -0.14434026
12 -0.1506556 -0.13071068
25 0.057585362 -0.18830822
5 0.20034248 -0.014186015
93 -0.08097421 -0.20097315
69 -0.1439947 0.06753022
52 0.120495036 -0.08188988
72 -0.21541587 -0.18043
92 -0.11107766 -0.16638523
85 -0.13744333 0.110725984
54 -0.09928697 0.23957962
37 -0.12390959 -0.043499745
23 0.034094553 -0.2126104
36 -0.058438886 -0.17634746
56 -0.22923511 0.026326558
15 0.21928811 0.10060227
90 0.068772465 -0.08558073
19 0.037564114 0.030743998
63 0.21907963 -0.024769876
41 -0.10456104 -0.23172237
46 0.21248434 -0.16034925
2 0.1891429 -0.00032736058
18 -0.23276855 -0.16347668
20 0.20795566 -0.19500157
45 -0.2204786 0.118663296
35 -0.040687706 -0.18995604
21 0.24451865 -0.23936367
66 -0.012148368 0.18986095
13 0.027841102 -0.16433567
32 0.12762237 -0.09342156
0 0.05659065 0.023369696
51 0.22394392 -0.096404135
62 -0.11971014 -0.1251768
96 -0.16303164 0.22120738
95 -0.017532736 0.067590274
87 0.046457753 -0.13875467
4 0.10190124 -0.23231693
76 0.07492892 -0.22782825
1 0.2191703 -0.0925275
43 0.013484834 0.12325901
67 0.011987079 0.24508764
98 -0.2184833 0.20268606
58 -0.13167438 -0.020634336
6 0.0643312 -0.19784571
74 -0.1143828 -0.15139279
30 -0.20729655 0.23362407
60 0.2503573 0.013056525
89 -0.22688447 0.032039788
83 -0.06821507 -0.20075834
48 0.24468018 0.0794772
99 0.1036226 0.2345767
50 -0.015745105 -0.2245608
65 -0.007343139 0.21870825
68 -0.22774166 0.039603926
11 -0.21542054 0.0403865
16 0.105457075 0.16754977
71 -0.18929654 0.20468387
73 -0.21934374 0.06700226
8 -0.2290018 -0.07370006
82 -0.14302012 -0.00078160956
9 0.087376565 0.19400845
70 0.24557298 0.053167112
81 0.12032572 0.20701909
22 0.2425449 -0.17444353
7 -0.24248165 0.06355932
26 -0.21043618 0.10203632
59 0.07298667 -0.19826877
44 -0.0010173663 -0.11402698
75 -0.009291274 0.011051397
24 0.064770766 0.03336825
84 -0.15511091 0.07386324
27 0.23109904 0.08876735
31 -0.0618476 -0.13004309
91 0.17996031 -0.17240806
55 -0.0036078407 0.0738601
86 0.23375413 0.19799383
64 0.048086658 -0.09378157
42 -0.06938607 -0.21952689
39 -0.22939473 0.24781032
3 0.11881838 0.08169916
17 -0.1010521 -0.058421858
28 -0.1281185 0.2326023
33 0.10340903 -0.1707256
29 -0.19322199 0.21860227
77 0.07718327 -0.22309056
80 0.041671045 0.0066690287
97 0.039439328 -0.24967761
