30 2
18 0.4503888 0.8789336
28 0.6673415 0.8313436
22 0.4314992 0.6656802
21 0.6934569 0.6422495
12 0.796203 0.8346734
16 0.5746722 0.93721175
25 0.6455402 0.90975523
14 0.8911811 0.5788119
1 0.3854525 0.9316068
10 0.4771545 0.4638704
3 0.73841864 0.6010845
9 0.70173925 0.6979874
15 0.77258104 0.6485217
11 0.340766 0.70321673
8 0.4974725 0.6153349
13 0.43375388 0.6905868
5 0.5289753 0.6199554
26 0.34882915 0.6967706
24 0.40102935 0.6450038
2 0.59018105 0.5225381
17 0.48561665 0.7806003
0 0.69677734 0.4921421
27 0.6288991 0.333842
19 0.57646126 0.8728653
20 0.70573443 0.51876616
23 0.42818013 0.8247074
29 0.77709615 0.8783043
7 0.50786227 0.50723726
6 0.63972753 0.70146453
4 0.4390625 0.8310068
