100 2
3 1.1131958 -1.030279
1 1.1095502 -0.91516393
4 1.1092281 -0.9801101
2 1.1047809 -1.1049424
0 1.1001837 -1.1180447
37 1.1214894 0.20141783
58 1.0955665 -0.021501949
6 1.0927905 0.12848893
94 1.0838903 0.068846054
30 1.0853797 0.06054053
89 1.0863096 0.049454242
19 1.098111 0.0437755
86 1.111339 0.07633758
65 1.091277 0.12380569
16 1.0628084 0.025271365
40 1.1059972 0.218679
24 1.0871174 -0.06056058
14 1.1094059 0.10061172
42 1.0810599 0.033746652
52 1.1072681 0.13200372
55 1.0931051 0.13736485
82 1.0952203 0.07051677
39 1.1149416 0.019205036
83 1.066169 -0.00059882173
23 1.0730602 0.22472624
66 1.1014335 -0.03425879
51 1.138099 0.07485016
93 1.0833575 0.11964818
69 1.0983981 0.068259835
43 1.0687279 -0.0802851
12 1.1042924 0.08655294
71 1.102297 0.043463003
56 1.118464 0.066984
20 1.0925717 0.09814451
26 1.0763562 0.014634984
49 1.110221 0.27074385
11 1.1002806 0.1482281
68 1.0765028 0.097113706
46 1.1076944 0.05859012
96 1.0875517 0.11495432
36 1.1130869 0.05839596
85 1.1428733 0.35818455
79 1.0888578 -0.030323466
61 1.1173179 0.083459176
13 1.0875609 0.008675084
41 1.1296132 0.12937877
76 1.0875467 0.084073596
77 1.0842259 0.10484815
57 1.1139619 0.17964768
95 1.0980155 0.22498813
34 1.0938056 0.014042738
27 1.0744821 0.1705932
99 1.0838023 0.1516608
25 1.1156099 0.15531813
73 1.1111745 0.2739208
90 1.1237769 0.10255248
21 1.1247623 0.14952682
87 1.0977936 0.2278891
98 1.0755529 -0.03208164
45 1.0772998 -0.019582894
53 1.0862365 0.107223846
84 1.1046556 0.17175478
48 1.0815041 0.08716102
92 1.0906439 -0.05612817
44 1.1038088 0.0994574
35 1.0433421 0.03445723
60 1.1106449 0.08975263
70 1.1035581 0.047032624
81 1.1066767 -0.09559319
17 1.0907489 0.038326778
28 1.0922455 0.066606745
50 1.0694939 0.023257528
15 1.1067958 0.15792899
59 1.1078347 0.12041458
38 1.0705868 -0.030949764
9 1.0963607 0.13599695
80 1.1082747 0.06487477
32 1.0847429 0.16081336
47 1.1107284 0.23547645
10 1.0795946 0.12642738
63 1.126117 0.14977461
5 1.0986044 0.12440705
18 1.0823436 0.10260122
97 1.1186824 -0.039037663
91 1.0643744 0.00057242473
67 1.1422129 0.2664062
22 1.1068411 0.26104057
75 1.0952936 0.19926779
72 1.0826926 -0.027724946
74 1.1146753 0.048209492
33 1.0987086 0.1919536
7 1.0903157 0.066405036
29 1.1148218 0.25457233
8 1.1121902 0.061154295
88 1.1008757 0.18496314
64 1.1194079 0.2877475
62 1.0931083 0.1610115
54 1.1310927 0.17491582
31 1.1121777 0.1086596
78 1.0993019 0.2309313
