100 2
4 0.35255867 0.8391575
2 0.41757286 0.7816661
1 0.3537408 0.86988914
0 0.35675535 0.8241705
3 0.41726017 0.7676517
15 0.761319 0.32831222
89 0.6927953 0.36683315
58 0.74018174 0.37054247
86 0.65680826 0.43466753
74 0.7179732 0.35853475
88 0.7040447 0.38664636
84 0.6590042 0.42120424
8 0.7012684 0.35817868
68 0.743554 0.30968046
39 0.7474162 0.3543943
13 0.74564594 0.33722845
82 0.7063916 0.37475073
85 0.7321942 0.33789945
25 0.72899103 0.36855942
57 0.6673869 0.41239384
6 0.7450713 0.33444577
53 0.6878128 0.40047932
71 0.7227467 0.34574404
28 0.7308444 0.32920378
10 0.6932928 0.3591763
97 0.71705794 0.36713284
52 0.7264562 0.33758214
7 0.71500945 0.36040312
64 0.69767964 0.4100335
35 0.6469785 0.43770579
32 0.7370378 0.30812418
36 0.6711652 0.37329406
49 0.7283518 0.32261142
50 0.70646936 0.35670727
65 0.6736105 0.4150999
42 0.71426475 0.34045783
98 0.72210044 0.34789765
94 0.70431066 0.37505397
72 0.70225877 0.35660228
14 0.7429085 0.28589073
20 0.70041025 0.34361932
99 0.6816555 0.39746374
44 0.70388645 0.35650197
55 0.7023421 0.35148412
41 0.72048664 0.3445006
46 0.6805795 0.44203296
43 0.6952767 0.37232634
26 0.72171336 0.3550832
87 0.6477603 0.39519846
62 0.7575088 0.31821176
24 0.6879971 0.37567094
30 0.6919486 0.3699392
76 0.7396072 0.31188276
79 0.6731459 0.4293166
19 0.72648704 0.35579127
45 0.6771535 0.39731532
40 0.6868923 0.38659552
37 0.7300029 0.34592596
51 0.7666476 0.3308333
48 0.75454885 0.3049262
11 0.7082162 0.36503258
16 0.7309948 0.3536179
47 0.70085794 0.39082462
73 0.7088497 0.3600025
27 0.6126837 0.45120072
92 0.7040511 0.37817562
93 0.72030246 0.35008672
59 0.7005078 0.3728175
67 0.65332633 0.4024274
17 0.6603276 0.36637095
23 0.6981317 0.3456568
29 0.7293182 0.3174452
83 0.7522012 0.3296201
69 0.69315195 0.3790545
34 0.693697 0.3659879
90 0.7436721 0.32193998
80 0.73018867 0.31569147
61 0.76322985 0.30224922
70 0.7409964 0.3014703
22 0.6744296 0.41055995
21 0.7946521 0.2902995
56 0.711092 0.38821426
95 0.6846966 0.40286562
12 0.7081704 0.38349122
9 0.71500415 0.37003106
78 0.68753034 0.38674065
33 0.7046713 0.37449998
91 0.7663568 0.3119225
66 0.75305784 0.3117214
5 0.7309775 0.3123455
81 0.70901567 0.34251264
38 0.72661674 0.36254174
60 0.70306534 0.35475996
18 0.645149 0.41876656
75 0.7130434 0.34651476
77 0.7066455 0.37137783
54 0.67681694 0.3799344
63 0.6777721 0.39522216
96 0.7089047 0.35564563
31 0.71072954 0.3850589
