100 2
4 0.8776606 -0.21399938
1 0.8945977 -0.19735463
0 0.86495125 -0.19844472
2 0.9100579 -0.17726728
3 0.8530958 -0.22403021
58 0.46639782 -0.6499667
89 0.5482064 -0.53033113
39 0.5135314 -0.6077585
15 0.52658856 -0.5838398
6 0.50276464 -0.6200378
25 0.5789793 -0.5270431
40 0.53640264 -0.57938445
69 0.43171418 -0.7222344
68 0.4348897 -0.6872891
47 0.5252884 -0.5757553
44 0.526962 -0.58562106
71 0.51152253 -0.59248257
34 0.4703667 -0.62933177
28 0.5302468 -0.58125377
72 0.45887482 -0.6380199
52 0.558461 -0.5586295
16 0.4846789 -0.628317
85 0.4818222 -0.6535025
57 0.51549745 -0.6141784
88 0.5146446 -0.61803436
70 0.5093318 -0.5849861
36 0.4599603 -0.6626927
64 0.4969885 -0.64789784
84 0.5132807 -0.59713185
26 0.52990824 -0.59133285
93 0.48744676 -0.6095276
43 0.54262763 -0.5435118
30 0.4783302 -0.6157676
61 0.539579 -0.5562025
83 0.55117506 -0.55176365
9 0.51087004 -0.5898028
65 0.5167653 -0.59549457
10 0.5412225 -0.5806804
13 0.47319472 -0.6016927
48 0.50068915 -0.64105195
98 0.48395854 -0.6506029
17 0.4834137 -0.63728565
99 0.4927693 -0.58160937
8 0.51572514 -0.60523444
90 0.47734407 -0.6521388
50 0.54687023 -0.51039773
32 0.5055626 -0.59424984
23 0.48815975 -0.6511822
76 0.4550703 -0.6646495
74 0.51431066 -0.5613779
41 0.50525564 -0.6132037
24 0.49331892 -0.58658576
82 0.54195344 -0.5422179
14 0.49997473 -0.6258823
46 0.5028642 -0.62463015
97 0.5186892 -0.6173353
51 0.47759557 -0.63026094
86 0.44038633 -0.6496379
19 0.49601805 -0.63954717
79 0.5427814 -0.56112164
53 0.48934704 -0.60978526
7 0.57875997 -0.54059994
11 0.50546217 -0.6097117
22 0.53841835 -0.5385498
55 0.5270401 -0.60433006
67 0.5329418 -0.57684284
49 0.5054774 -0.5781814
87 0.549757 -0.57163596
81 0.55746037 -0.5991526
66 0.4961759 -0.62977844
35 0.48942244 -0.6404446
45 0.55925214 -0.53752065
62 0.51898676 -0.55778104
20 0.53975934 -0.5707707
92 0.5258197 -0.5882232
80 0.5930046 -0.45873648
21 0.5158971 -0.6043181
5 0.45544782 -0.66384673
42 0.48233482 -0.6456532
27 0.5371433 -0.5855219
33 0.5215483 -0.60477227
29 0.47440484 -0.64309955
91 0.54027027 -0.5656049
12 0.53653866 -0.568537
95 0.47211424 -0.64505726
56 0.4384294 -0.6916618
59 0.53559387 -0.5861596
78 0.45945114 -0.66765445
94 0.45919892 -0.6543913
37 0.46326903 -0.68222463
54 0.4852335 -0.5956625
38 0.46132484 -0.6672346
63 0.51404124 -0.56059897
75 0.49795565 -0.60966617
73 0.51098764 -0.6232166
60 0.46877933 -0.6303296
77 0.50074375 -0.62716013
96 0.49879226 -0.6241838
31 0.4952013 -0.5980018
18 0.5177215 -0.5801359
