30 2
18 -0.70993334 -0.45560008
21 -0.5346492 -0.89128506
28 -0.8953962 -0.05360841
16 -0.5156267 -0.94572926
1 -0.92090786 -0.030954694
11 -0.6492931 -0.58337015
12 -0.83799654 -0.16629547
14 -1.03798 0.22801715
22 -0.6395492 -0.6441999
10 -0.877751 -0.091472656
25 -0.48427168 -1.0559288
3 -0.5431909 -0.8991722
2 -0.7882078 -0.2923137
15 -1.0740659 0.29102215
8 -0.9113143 0.007918868
9 -0.72107196 -0.46056432
13 -0.92782706 0.009426116
26 -0.8362782 -0.16354
24 -0.6953577 -0.4922542
17 -0.5017961 -1.012302
0 -1.2220294 0.52523375
5 -0.7672113 -0.32145053
27 -0.6044755 -0.67324
20 -0.63449746 -0.6543138
19 -0.5466413 -0.9063425
23 -1.0534544 0.25845903
29 -1.3461734 0.6852934
6 -0.46761066 -1.0345762
4 -1.4621392 0.857568
7 -0.42574513 -1.1904541
