100 2
4 -0.227253 -0.83561355
1 -0.18984798 -0.8378546
3 -0.22888678 -0.8209868
2 -0.19535182 -0.8513524
0 -0.20829535 -0.8546457
89 -0.6059252 -0.4685277
65 -0.60475665 -0.5030531
47 -0.61878353 -0.45710286
39 -0.6423748 -0.4463279
99 -0.6519304 -0.46042207
44 -0.6869917 -0.42390674
50 -0.594983 -0.5105225
40 -0.66597843 -0.44583365
64 -0.6485981 -0.46869546
58 -0.6025767 -0.49033073
71 -0.60242635 -0.49489272
16 -0.6355552 -0.4683611
29 -0.6084524 -0.46800363
57 -0.62242115 -0.47878477
14 -0.5797795 -0.5117864
72 -0.6124481 -0.4699993
9 -0.62088627 -0.48615098
97 -0.5823306 -0.51260597
15 -0.54248 -0.52982557
24 -0.6105452 -0.4850079
30 -0.59545314 -0.4913755
70 -0.6380158 -0.4598301
41 -0.5986504 -0.47504503
25 -0.5967095 -0.5154056
23 -0.6064469 -0.519182
43 -0.61777246 -0.4574121
32 -0.58564436 -0.50566125
86 -0.56384087 -0.47535273
59 -0.61651695 -0.4790776
87 -0.6028158 -0.5145498
74 -0.6236446 -0.47644174
10 -0.6298964 -0.49815413
82 -0.60372347 -0.49231812
22 -0.6426948 -0.43621433
68 -0.6567993 -0.47226074
69 -0.64338994 -0.47760797
13 -0.6484292 -0.45904058
90 -0.57493496 -0.493948
21 -0.5893136 -0.53904206
26 -0.6120895 -0.47792545
80 -0.67397517 -0.475233
84 -0.6296311 -0.45459133
67 -0.62269586 -0.484024
48 -0.6199339 -0.4952058
34 -0.57201713 -0.5000825
76 -0.5886899 -0.49381644
28 -0.6036913 -0.49276042
63 -0.6114701 -0.48729092
53 -0.599325 -0.49459296
61 -0.61106277 -0.47877824
7 -0.6522478 -0.48015243
85 -0.60945034 -0.4874326
45 -0.5735008 -0.50577456
19 -0.62972265 -0.46924776
5 -0.5902083 -0.49323663
35 -0.6055251 -0.49281326
17 -0.6691203 -0.429437
46 -0.63520336 -0.473617
88 -0.64635223 -0.4581836
92 -0.5940234 -0.47650722
56 -0.5782393 -0.5261105
79 -0.60932106 -0.48444393
98 -0.6588115 -0.4444037
27 -0.6555574 -0.43828973
37 -0.6623051 -0.4723195
52 -0.628574 -0.4585526
81 -0.6246429 -0.433624
11 -0.59491473 -0.49218246
8 -0.5840596 -0.5008007
66 -0.6299763 -0.44932377
20 -0.67464757 -0.4155863
51 -0.6413793 -0.4521502
55 -0.649828 -0.44942978
6 -0.54666805 -0.5220127
77 -0.5705068 -0.521508
12 -0.6389322 -0.45021725
18 -0.67653483 -0.44016445
62 -0.6300008 -0.47857773
83 -0.6390127 -0.46018144
49 -0.6080167 -0.5018114
33 -0.6204743 -0.46606955
78 -0.588363 -0.5125834
54 -0.555327 -0.5006283
60 -0.6024204 -0.48741913
95 -0.5709783 -0.5137316
94 -0.56511354 -0.5258764
36 -0.6452064 -0.44466594
93 -0.58946776 -0.5122672
42 -0.5808391 -0.5172238
75 -0.6565988 -0.45891133
38 -0.6479926 -0.4432395
96 -0.6210377 -0.46289647
73 -0.60529083 -0.493047
91 -0.5995179 -0.51692224
31 -0.6482413 -0.44687632
