100 2
0 -0.43917978 -0.91880906
3 -0.56975204 -0.89902794
4 -0.68566036 -0.86291766
2 -0.71997803 -0.8725806
1 -0.49916267 -0.91409165
58 0.02605506 -0.98554635
37 -0.13844275 -0.93470585
89 -0.30830148 -0.89888966
93 -0.07169185 -0.95826435
83 -0.27868798 -0.8885597
19 -0.07823307 -0.9395778
86 -0.15466987 -0.9223807
85 -0.029117692 -0.9904043
82 -0.34511822 -0.88953084
40 0.015387602 -0.956882
6 -0.09821509 -0.96933454
39 0.08248535 -0.99132246
47 -0.00090254575 -0.9594844
94 -0.3499292 -0.9133121
12 -0.048380565 -0.979635
55 -0.19085446 -0.916335
50 -0.35347864 -0.87742007
27 -0.16772579 -0.9163363
87 -0.27371284 -0.9311317
34 -0.09723605 -0.9537975
35 -0.122657225 -0.9497399
42 -0.1922142 -0.90278995
20 -0.023145795 -0.98631144
48 -0.11300597 -0.9665407
84 -0.023032492 -0.96468335
66 -0.0013532869 -0.95725685
76 -0.002469164 -0.9455384
95 0.002620215 -0.97656834
57 -0.1148707 -0.95160174
65 -0.10118014 -0.9628299
80 -0.032849066 -0.96100765
28 -0.10979362 -0.9429343
98 0.050621368 -0.9747091
8 -0.08216915 -0.96490264
78 -0.17098272 -0.9310162
51 -0.075446986 -0.9550303
17 -0.16670585 -0.90550494
13 -0.077935085 -0.94866306
16 -0.3323105 -0.90042543
69 -0.041811742 -0.9451566
43 -0.08526692 -0.9136546
11 -0.15951394 -0.9062067
77 -0.17526491 -0.9155872
46 -0.23344827 -0.93419766
72 -0.17325921 -0.9471515
30 -0.057861205 -0.95233417
99 0.07505445 -0.9994367
25 -0.32664725 -0.88054025
41 -0.31803623 -0.9681672
10 -0.11102386 -0.98000073
36 -0.26565823 -0.8701713
75 -0.20693672 -0.8959911
64 0.054945424 -0.9077342
74 -0.3214683 -0.8981753
7 -0.2385843 -0.92134964
52 -0.21066031 -0.9486139
32 -0.12020221 -0.971191
14 -0.23813501 -0.92287296
61 -0.08175698 -0.90463215
5 -0.23025833 -0.9182139
90 0.0019584992 -0.96196914
73 -0.1595941 -0.92649263
97 -0.23536713 -0.9297338
26 -0.05381198 -0.9474128
49 0.24347712 -1.0123622
23 -0.077825144 -0.9476513
15 -0.18710008 -0.95082563
9 -0.2755813 -0.9361283
29 -0.21689339 -0.90699416
96 0.08895565 -0.9907858
33 0.038475182 -0.9391239
79 -0.2604648 -0.92596483
91 -0.23818418 -0.921873
63 -0.18892707 -0.9320218
45 -0.19535702 -0.9354708
67 -0.38115022 -0.90649426
24 0.052374285 -0.9787922
56 -0.019911228 -0.93953717
70 -0.03349082 -0.95664394
68 -0.088455915 -0.9760002
62 -0.13320072 -0.9469934
38 -0.11302848 -0.93263066
71 -0.0030324748 -0.9423722
44 -0.062120054 -0.9417793
81 0.017245093 -0.98760796
18 -0.24702519 -0.9418293
59 -0.16001758 -0.9639554
31 -0.15584859 -0.89985543
22 -0.106290415 -0.9456685
92 -0.09573109 -0.936192
53 -0.38909268 -0.8588279
54 -0.28562492 -0.9087026
21 -0.23573582 -0.9319605
60 -0.25305924 -0.9309254
88 -0.07734429 -0.9725844
