100 2
2 0.038560364 0.058350444
0 -0.10028189 -0.10560138
4 0.10294961 -0.20715739
1 0.21237932 -0.052739177
3 0.07964445 -0.10804798
31 -0.1771936 -0.059264325
42 -0.07818017 -0.16057138
79 -0.011483671 0.006312055
56 -0.17685206 0.085892
62 0.10293006 -0.22622356
92 0.23608305 -0.1459753
98 -0.15360813 0.18034686
76 0.05583164 0.026926097
24 -0.18892191 0.07615606
74 -0.005900047 0.15060268
82 -0.040458545 0.21516821
91 0.20651962 0.12483957
59 -0.14341012 -0.24693911
29 0.18664496 0.10612999
93 0.01492081 -0.16845272
73 -0.11474753 0.19988884
71 0.12559818 0.23695308
77 0.012989806 0.21418303
20 0.10814574 0.05155955
80 0.21687278 0.01942659
38 -0.0019876277 -0.2443257
19 0.011519408 -0.20081049
68 -0.057277877 -0.08992034
99 0.16279641 -0.009138049
37 0.18186125 0.0686253
63 0.1501632 -0.23262407
90 0.11840258 -0.016299961
86 0.0073261056 -0.03641953
7 -0.07195059 0.23534876
78 -0.22101913 -0.1884516
58 -0.061734267 0.2365544
15 -0.084702246 -0.1464048
52 -0.03324043 -0.083110355
35 -0.004589353 -0.14243118
5 0.24334681 0.18849708
48 0.2403031 -0.16627993
33 -0.24122241 -0.1576857
49 0.22410668 0.1286427
64 -0.22825052 0.14564756
69 -0.0009154652 0.21394135
45 -0.1628062 0.019103236
51 0.0058350186 -0.09103614
60 0.18573074 -0.1939689
36 -0.014172677 -0.025366107
50 0.011360109 -0.2392683
57 -0.10135356 0.12389511
39 -0.03027228 -0.22516912
12 -0.12745942 -0.08403456
95 -0.23356156 -0.11280517
53 -0.15438592 0.23314439
46 -0.07913723 0.07998487
18 0.17814842 0.011020188
85 0.14420584 -0.13056822
40 0.22890165 0.20911454
16 0.17580418 -0.039978873
13 0.115306854 0.018908909
72 -0.012321066 0.09635277
89 -0.008693299 0.08491701
67 0.017162004 0.13905808
6 -0.098051235 0.14115778
17 -0.14682285 -0.11683536
55 0.113237746 0.13494943
96 0.08789366 0.12104467
28 0.19696985 0.18458964
11 0.22901917 0.09772359
32 0.18693955 0.21541345
41 -0.06489136 0.16245335
70 0.170833 0.1111385
88 -0.039379902 -0.1073277
81 0.005692949 -0.1995285
43 -0.15747058 0.17681772
21 0.23291273 -0.006180585
44 0.036801502 -0.1978533
8 0.18679361 0.079936154
25 -0.06904338 -0.095783755
83 0.21126269 -0.099232525
87 0.13141848 -0.086695366
22 0.06283903 0.08603622
97 -0.094057 -0.09711256
30 -0.21480027 -0.22886714
27 0.1887171 0.012881022
34 0.23884813 0.19907208
10 -0.045516267 0.011670559
75 -0.008315685 -0.02135615
84 -0.019790374 -0.18892136
65 0.13445295 -0.0056133447
26 -0.2013835 0.06773573
47 0.00550323 0.119515896
54 0.13159518 -0.16741224
66 0.12588628 0.09810389
14 0.13322458 0.15551077
61 -0.2256329 0.080235295
94 0.069353975 -0.109188646
9 0.036531337 0.19838907
23 0.23018797 0.24754392
