100 2
4 0.401903 -1.2010108
2 0.51973516 -1.1616949
1 0.3365606 -1.2761438
0 0.43577388 -1.2176881
3 0.3815997 -1.1981106
93 0.5758597 -0.9730502
33 0.2323458 -1.157532
89 0.41134572 -1.0973961
42 0.22142893 -1.1737388
34 0.24990423 -1.053246
31 0.26775774 -1.0821078
70 0.25337094 -1.0786082
78 0.37872866 -0.9693173
69 0.27459845 -1.1161202
5 0.25425 -1.0199775
20 0.11751933 -1.1668341
74 0.5406896 -1.0776265
19 0.47700438 -0.99115366
38 0.21370108 -1.1348853
21 0.4112782 -1.0362309
9 0.5096647 -1.1148607
6 0.14320385 -1.0140926
53 0.23223816 -1.0181066
82 0.35361996 -0.98174036
28 0.43052086 -0.9518888
57 0.5943665 -0.9914216
62 0.26594257 -1.1188256
48 0.1940833 -1.0781976
49 0.31563553 -1.1066182
99 0.20376185 -1.128077
75 0.3437405 -0.9411131
14 0.3414566 -1.0177667
91 0.24097002 -1.1440216
10 0.35821968 -1.0888733
84 0.46393618 -1.0482683
58 0.08135831 -1.0459968
96 0.08152855 -1.062862
80 0.33666447 -0.8480004
37 0.32034746 -0.84864515
51 0.42035165 -1.1926925
41 0.24491651 -1.1891339
85 0.058549084 -1.022635
39 0.58764803 -1.0293353
16 0.3785217 -1.0071186
83 0.2934857 -1.1201222
67 0.16497669 -1.0922666
24 0.4539138 -1.0181129
98 0.19642422 -0.9550987
36 0.2578193 -0.9138841
50 0.33618772 -1.0726144
68 0.3777006 -0.9102374
88 0.16986763 -0.8957584
23 0.09708734 -1.0919003
65 0.5927396 -0.91751295
56 0.40253806 -0.9295794
45 0.096376285 -1.05574
95 0.41755232 -0.93006355
15 0.4104866 -0.9466276
52 0.53385466 -0.9506242
76 0.54518026 -0.90207624
27 0.28567883 -1.0229638
94 0.11115297 -0.9854246
55 0.058479607 -1.0029719
92 0.42111573 -0.9403633
86 0.38019353 -0.90995383
90 0.34667343 -1.0029191
7 0.21515337 -0.9973444
87 0.10192131 -0.9682329
63 0.11794953 -1.1895953
12 0.22975251 -0.9969676
66 0.23039384 -1.0962775
29 0.5086858 -0.8368908
17 0.15276097 -0.9061408
64 0.14701483 -1.0286516
11 0.18783353 -1.1160216
79 0.22971979 -1.1517588
97 0.34354043 -0.98983383
81 0.37340948 -1.1060891
59 0.3203732 -0.9094646
72 0.25253913 -1.0642489
47 0.5653303 -1.0788227
73 0.24313565 -1.0084044
71 -0.012398087 -0.87599885
77 0.32196915 -0.8940579
60 0.25399438 -1.1748093
35 0.13867466 -1.1008215
25 0.189707 -0.9633085
61 0.3805067 -1.021049
44 0.0351439 -1.0977745
43 0.37424865 -0.9850776
32 0.24609533 -1.0771804
8 0.15041476 -0.8877502
40 0.37263644 -0.906511
46 0.31623003 -0.9947649
30 0.22863816 -1.0928346
22 0.38726148 -0.84500396
26 0.3992618 -0.923497
13 0.41121247 -1.0060053
54 0.46987042 -1.1307077
18 0.3235756 -0.9352294
