100 2
0 -0.38445407 0.9216108
4 -0.38932607 0.94467646
1 -0.43964422 0.84897673
3 -0.40546587 0.880216
2 -0.3994461 0.909791
89 -0.7958302 0.3455229
37 -0.6944204 0.4742851
84 -0.7304137 0.4355438
52 -0.7488145 0.40767115
34 -0.72124934 0.42710355
86 -0.756069 0.45034936
40 -0.76861584 0.42621115
47 -0.7475833 0.44776404
83 -0.77584666 0.40524557
72 -0.7434281 0.45521495
48 -0.7512801 0.5169428
20 -0.7671807 0.4056228
30 -0.6977292 0.49533108
93 -0.763403 0.41694212
82 -0.72137946 0.47530833
19 -0.73601353 0.40591863
27 -0.72232044 0.42218104
39 -0.6519134 0.5015118
58 -0.7754806 0.37247175
15 -0.719706 0.48869228
25 -0.70242375 0.47225058
94 -0.6593526 0.4768704
69 -0.68034935 0.53920215
66 -0.7707546 0.479824
49 -0.7659258 0.4380511
46 -0.70349383 0.4847112
10 -0.7553125 0.36861116
76 -0.79765624 0.39628634
80 -0.7448174 0.42867187
68 -0.6654921 0.52769285
23 -0.6940697 0.52303654
74 -0.69025195 0.52048963
97 -0.74156606 0.42285588
71 -0.6988159 0.4781191
57 -0.69878924 0.47660547
6 -0.65879667 0.5508708
85 -0.78137505 0.3874937
16 -0.67872196 0.4227535
65 -0.7781663 0.41430625
28 -0.7388566 0.4371293
64 -0.7703642 0.3909215
35 -0.6822527 0.5283877
12 -0.7171345 0.4688125
43 -0.65911305 0.54395974
9 -0.71343535 0.40868708
51 -0.72748494 0.40368763
91 -0.7502579 0.43914354
8 -0.71750265 0.42516708
87 -0.7215738 0.45558771
63 -0.6888004 0.5063821
55 -0.67547625 0.55542606
24 -0.7471191 0.40491828
53 -0.8260427 0.3851682
17 -0.6671278 0.48671183
32 -0.69997907 0.4229671
98 -0.6954642 0.46207985
95 -0.72320527 0.476724
29 -0.72501725 0.44781753
67 -0.7071609 0.44914457
5 -0.70968914 0.4588708
79 -0.7704891 0.43571064
50 -0.68478054 0.5292199
99 -0.6614819 0.49416175
70 -0.7753398 0.44131947
33 -0.76203454 0.38978472
14 -0.7456179 0.39198557
42 -0.7106907 0.44390962
44 -0.74855494 0.41177684
11 -0.7417531 0.42491654
45 -0.73717815 0.49000618
61 -0.7380552 0.44074816
73 -0.71499115 0.4609313
13 -0.69627 0.4793794
36 -0.74814576 0.38786614
56 -0.77062124 0.43975833
75 -0.66552144 0.5055976
26 -0.71352535 0.47601756
41 -0.75765866 0.43366972
92 -0.75428057 0.43478632
62 -0.7280734 0.38246423
22 -0.6442922 0.53453314
77 -0.73395663 0.41218686
81 -0.72522724 0.5040284
90 -0.7811382 0.37905923
38 -0.76634157 0.39940134
88 -0.69747514 0.47105807
59 -0.7583361 0.39981544
78 -0.72322303 0.4687909
7 -0.7433667 0.43962267
18 -0.69205964 0.5046533
96 -0.7042582 0.48336127
21 -0.72868055 0.44957685
54 -0.8014493 0.3933334
31 -0.6706098 0.5000185
60 -0.74035007 0.42342705
