100 2
61 -0.38979504 -0.9959615
56 -0.38143316 -1.0981
72 -0.04299965 -1.0135792
93 -0.5132171 -1.0500401
66 -0.5233841 -0.95631856
5 -0.17942175 -0.9149811
57 -0.27852213 -0.91540086
14 -0.24810275 -1.1373907
23 -0.19511394 -0.99070156
12 -0.21301126 -0.9120272
78 -0.2062695 -1.0261272
89 -0.2732773 -0.8081433
63 -0.14017424 -1.0262697
41 -0.39843392 -0.802503
53 -0.4002782 -0.9181815
16 -0.24368903 -0.8364015
25 -0.31622672 -0.9867983
62 -0.24387391 -0.8666998
88 -0.42515257 -1.0356475
99 -0.049582478 -0.7947097
65 -0.28273004 -0.9211538
98 -0.07297453 -0.7394164
47 -0.12570444 -0.9307202
36 -0.5170307 -0.94555736
15 -0.40308422 -0.8728132
49 -0.41731763 -0.7437797
92 -0.39817724 -1.0168229
48 -0.16481686 -1.1312551
94 -0.15830857 -0.9373188
21 -0.080879614 -0.99657863
60 -0.48744756 -1.0222384
44 -0.1677039 -0.9140808
45 -0.2944301 -0.78908074
79 -0.30648997 -1.0503963
54 -0.29767606 -0.8998673
75 -0.12301185 -1.0784092
34 -0.4295382 -0.9750369
51 -0.025934076 -0.7521551
10 -0.26531327 -1.0555358
46 -0.13800952 -0.9300111
87 -0.5267227 -0.8653745
59 -0.31156263 -0.86085063
80 -0.43201628 -0.7986707
6 -0.07227928 -1.1854686
90 -0.17894262 -0.8857696
19 -0.4483858 -0.76379275
13 -0.3807174 -0.86351395
85 -0.4587163 -0.84330124
58 -0.02995545 -1.099316
8 -0.3227218 -1.1656165
95 -0.562675 -0.6630681
76 -0.4318232 -0.7333025
20 -0.5059391 -1.0291948
38 -0.45646882 -0.63076663
0 -0.33719388 -0.94458133
82 -0.23111887 -0.91613275
83 -0.54609436 -1.080126
27 -0.28828284 -0.71640056
33 -0.23022658 -0.9035098
69 -0.46142635 -0.9909628
50 -0.15351304 -0.8541242
3 -0.55084825 -0.8325582
26 -0.12488977 -0.77881306
30 -0.09999269 -0.89331007
70 -0.2491899 -0.95921886
2 -0.2041184 -0.76328015
28 -0.05358654 -0.88298595
37 -0.35873136 -0.86675835
74 -0.4431393 -0.81299734
55 -0.025049232 -0.89384335
18 -0.31357783 -0.8164466
29 -0.29384392 -0.8409388
91 -0.41746905 -0.612015
22 -0.43215096 -0.89242524
40 -0.27803922 -0.9719494
71 -0.11618486 -0.924268
35 -0.3780177 -0.6975227
24 -0.28252816 -0.9353763
97 -0.11824496 -0.95942897
1 -0.0909072 -0.91744226
32 0.0065576136 -0.8149437
68 -0.30788386 -0.82071674
73 -0.3521345 -0.9097006
11 -0.44946003 -0.8935611
31 -0.24674682 -0.96989036
52 -0.018349407 -0.80104285
64 -0.30346057 -0.93969524
96 -0.03445674 -0.75071746
7 0.02891589 -0.8631372
9 -0.13843289 -0.93490076
39 -0.29000762 -0.43241787
67 -0.37826872 -0.8360353
86 -0.24295422 -0.84893703
81 -0.36653107 -0.86255217
43 -0.40244725 -0.78952783
42 -0.29675418 -0.9589835
84 -0.04762492 -0.8426211
4 -0.060512856 -0.7943111
17 -0.35152102 -0.61909294
77 -0.30890763 -0.90512866
