100 2
1 0.8880802 -0.39013973
2 0.93460387 -0.46219745
4 0.89523464 -0.65816444
3 0.72213537 -0.73143625
0 0.7739706 -0.45631203
58 0.383229 -0.12580895
42 0.45570102 -0.08954709
12 0.40694368 -0.3709301
70 0.36760992 -0.14417373
56 0.035556406 -0.25054297
63 0.2525942 -0.37362254
31 0.14851305 0.00788952
80 -0.06276607 -0.25754836
76 0.0076265736 -0.33090386
19 0.3368757 0.11717929
62 0.2362455 -0.051275875
15 -0.075307876 -0.21434252
98 0.15605736 -0.02272634
77 0.0020099436 0.117339164
20 0.10848357 -0.09404902
17 0.27468944 0.069721565
28 0.022911653 -0.075360365
91 0.03984781 -0.36777535
68 0.09466797 -0.05168396
37 0.016040634 -0.32400236
81 0.080780596 -0.31386474
53 0.030552251 -0.34114334
40 0.20268598 -0.33865616
27 0.085612714 -0.065223716
16 0.121985875 -0.19562094
89 0.2076306 -0.044172097
65 0.35904798 -0.34131977
24 0.0934163 -0.0087589305
6 0.19316398 0.02175549
55 0.009982564 -0.15518662
96 -0.1196035 -0.27720356
88 0.10717049 -0.24487734
92 0.11717648 0.060567632
87 0.080603845 0.06424018
93 0.34358135 0.023224728
48 0.13297747 -0.1868053
49 -0.0004188611 -0.35477597
11 0.30953103 -0.2677042
39 0.32666996 0.08405216
95 0.21159144 -0.34248587
46 0.12247901 0.021929068
13 0.3721732 -0.07018458
9 0.35814878 0.061540045
29 0.23209558 0.057967998
35 0.3362829 -0.33198372
82 0.13660435 -0.10961482
32 0.38674775 -0.18752362
79 0.2502155 -0.13130875
36 0.08515862 -0.2980973
18 0.38114828 -0.020819537
59 0.05893556 -0.09527796
23 0.20702419 0.036457606
72 0.2365992 0.05871818
73 0.19492854 -0.10885743
71 0.30064994 -0.34696865
74 0.30354762 -0.33231968
51 0.1726028 0.1350839
90 0.2068609 0.037659016
7 0.19856293 -0.008040652
94 0.2456155 0.03907436
75 0.26025805 -0.009566239
26 0.32037592 -0.31758726
52 0.17483622 -0.14682314
67 0.1381935 0.042206373
5 0.051063087 -0.32052037
60 0.027960023 -0.11988014
43 0.3691707 -0.23434755
47 -0.0780966 -0.13827714
30 0.0065899156 -0.09062217
85 0.3457335 -0.038885504
61 0.30392945 -0.15282314
10 0.13182849 -0.25469396
84 -0.041792534 -0.25859907
33 0.3077228 -0.28404656
64 0.28883484 -0.25771913
57 0.14715898 -0.093917616
25 0.33570564 -0.26348373
66 0.111817956 -0.010655042
78 0.08951995 0.120998815
14 0.3362058 0.08726161
34 0.3664217 -0.07563993
38 0.1097005 0.008166611
69 0.09747225 -0.31623068
41 -0.07925284 0.06125323
99 0.01214538 -0.2792095
86 0.07996167 0.10257305
8 -0.022129077 -0.10449016
83 0.16350748 0.0047643883
97 0.32911018 -0.13988025
45 0.36770815 -0.2983963
21 0.14725505 -0.23566064
44 0.05427109 0.0026410962
22 0.10945158 0.022133488
50 0.0524618 -0.12470813
54 -0.0730752 -0.12423992
