30 2
18 -0.4335783 -0.5009293
25 -0.3412791 -0.41300267
21 -0.16196792 -0.18876845
12 -0.40937003 -0.54260296
16 0.02378423 -0.29070964
28 -0.32943106 -0.501047
1 -0.1843006 -0.32373735
14 -0.23252834 -0.54523057
3 -0.08179754 -0.054890767
10 -0.25778362 -0.4398506
22 -0.18728852 -0.37746945
11 -0.093472466 -0.2559548
24 -0.022042897 -0.03180886
15 -0.3472313 -0.5964189
26 -0.22573517 -0.36146033
9 -0.40151194 -0.41467434
8 0.08484728 -0.3674864
13 -0.36854875 -0.17300911
5 -0.3863567 -0.5952175
17 -0.3865529 -0.15707365
27 -0.11726887 -0.10254323
2 0.07108898 -0.30205593
29 -0.19015928 -0.45439106
19 0.10296203 -0.3027412
23 -0.027853763 -0.36393115
20 -0.046191435 -0.1294207
0 -0.062508084 -0.37982163
6 -0.15103805 -0.25037426
7 -0.1309056 -0.30253002
4 0.06211126 -0.3340311
