30 2
21 0.08643426 -0.089719616
2 0.05369675 -0.24581681
11 0.18734148 0.17763366
1 -0.14896274 0.17967992
3 -0.22336547 0.2102018
13 -0.17596924 0.062797226
12 -0.08018395 0.14529736
17 -0.13428901 -0.18096271
18 -0.043331023 -0.21257035
9 0.16483742 0.23710449
8 0.18630104 0.05213577
22 0.16021149 0.08746972
25 -0.11210214 0.1612381
15 -0.23830277 -0.030505503
14 -0.24041212 0.20436274
0 0.19347563 -0.12764
28 0.029806452 -0.09977132
20 -0.021701204 0.09299898
5 0.13322866 0.07193201
10 0.07557956 0.056965902
26 0.13846992 -0.24439383
16 -0.069880605 0.20001434
27 -0.05831885 -0.18261807
23 -0.09707829 -0.22348243
24 -0.13729323 -0.22981144
19 -0.10765774 -0.0995656
29 0.16926305 0.15491876
6 -0.2106082 0.1623535
4 -0.029969685 0.20026632
7 0.033493586 -0.041782867
