100 2
0 0.91526204 0.8761043
3 0.89169264 0.90950394
2 0.859038 0.92022926
1 1.0310208 0.88157
4 0.92306316 0.8882372
94 0.132076 1.0268317
89 0.075440116 1.0701042
37 -0.0065091276 1.0533657
12 0.13205478 1.0301551
84 0.27218744 0.9616755
86 0.21946165 0.9614312
93 0.16782206 1.0040576
80 0.14215785 1.0036751
52 0.01228193 1.0801258
14 0.13565779 1.0405653
69 0.12873895 0.9903799
65 0.15456168 1.0210004
23 0.031064633 0.9972192
26 0.20999719 0.9943577
61 0.07761987 1.0431195
19 0.17498913 1.0021114
10 0.0732397 1.0071958
9 0.074699976 1.0106921
34 -0.055346876 1.0843883
74 0.10780111 1.0410379
71 0.15531234 0.98632324
82 0.26864725 0.94513106
33 0.12031291 1.0311698
51 0.26457202 0.97926265
20 0.06320913 0.9498669
83 0.051381264 1.0448325
40 0.021229878 1.0276189
66 0.21855482 1.0143036
6 0.02439535 1.0508976
39 0.11797912 1.0281574
81 0.19116732 1.0432291
85 0.07698037 1.0229884
49 0.121311 1.0182785
63 0.0662594 1.0312738
53 0.108791836 1.0493073
17 0.06928319 1.0654489
79 -0.08357739 1.0646803
18 0.0032194608 1.0609288
13 0.0070133326 1.0522933
76 0.07678262 1.0375379
99 -0.0014634792 1.0457298
92 0.20862727 0.9689415
46 -0.019397564 1.0583466
29 0.054842744 1.0310845
55 0.06916477 1.0133312
44 0.08801974 1.0158008
48 0.13642737 0.98875713
21 0.29529166 0.9986153
77 0.18507522 1.0125804
91 0.021486329 1.0625877
58 0.11821772 1.0616834
28 0.091478586 1.0214562
36 0.10203109 1.031419
41 0.07586936 1.0283648
43 0.07937833 1.026057
59 0.17428295 1.0174152
15 -0.009695188 1.019107
8 0.008202025 1.0144099
35 -0.08229605 1.0461595
87 0.18586953 0.98896295
72 0.23788124 0.9899841
11 0.09623306 1.0635244
64 -0.03791798 1.015908
22 0.10697094 1.0117497
73 0.2970208 0.9721757
24 0.08217646 1.026276
54 0.14157525 0.9985813
30 -0.103475526 1.0905482
60 0.07046249 1.0102067
32 0.30021262 0.93482065
27 0.17931259 1.0017745
5 0.18987498 0.9948934
75 0.102690734 0.99841094
50 0.28881928 0.9729386
68 -0.02587737 1.0486201
45 0.1481695 1.0305977
57 0.1636235 1.0207455
97 0.061665583 1.0305189
56 0.19970208 1.0055354
78 0.28750128 0.9878615
96 0.21588814 0.9354842
42 0.0015079152 1.0425
70 -0.01966941 1.0351956
7 0.06534821 1.022424
16 0.29845357 0.9709837
67 0.11391274 1.0273571
95 0.08990299 1.0096774
38 0.12099643 1.001968
90 0.04952612 1.0559303
47 0.10593717 1.0498688
62 0.083376594 1.0347213
25 0.19998944 0.9794531
98 0.054171596 1.003405
31 0.16983256 0.9986013
88 0.04288187 1.0823946
