Degree Betweenness Closeness Clustering Eigenvector Membership
86 10805.36588080 0.47084481 0.26019152 0.00000000 1
46 1290.39985141 0.47019716 0.41835749 0.00000000 1
119 8688.59661196 0.45335986 0.15183022 0.00000000 1
30 265.34244407 0.42890004 0.17471264 0.00000000 1
21 7412.36900639 0.46511452 0.43809524 0.00000000 0
28 272.57208056 0.44896023 0.41798942 0.00000000 0
21 604.58922124 0.46469300 0.33809524 0.00000000 0
23 996.86611008 0.44202586 0.22134387 0.00000000 0
115 3269.07284732 0.47816288 0.20167811 0.00000000 1
78 8891.14612954 0.47229045 0.15651016 0.00000000 1
102 4866.76238437 0.47374500 0.24868957 0.00000000 1
58 6170.77326363 0.47239923 0.35390200 0.00000000 0
188 41856.93826328 0.48525237 0.07651610 0.00000000 0
12 5.27349921 0.43644489 0.51515152 0.00000000 0
22 992.75498236 0.46256202 0.41558442 0.00000000 0
2683 2367730.59693407 0.63107692 0.01243196 0.00000000 0
19 241.97238436 0.46409715 0.49122807 0.00000000 0
32 2657.65717589 0.45989984 0.26008065 0.00000000 0
1 0.00000000 0.32321269 0.00000000 0.00000000 1
39 5047.01669938 0.45166263 0.15519568 0.00000000 0
32 1400.70547824 0.46325855 0.29233871 0.00000000 1
59 4173.39947803 0.39630298 0.05493863 0.00000000 1
23 114.91601724 0.46297968 0.33596838 0.00000000 0
25 127.97849992 0.46308422 0.33666667 0.00000000 1
428 124843.91685009 0.49894583 0.07658298 0.00000000 1
23 553.35634864 0.47232671 0.46640316 0.00000000 0
77 3316.74787867 0.47247178 0.22077922 0.00000000 1
13 79.41446160 0.41033678 0.20512821 0.00000000 0
25 2452.08534716 0.45648787 0.26666667 0.00000000 0
55 350.31130861 0.45825575 0.23299663 0.00000000 1
11 0.00000000 0.45096746 0.38181818 0.00000000 0
94 91.46621665 0.47418311 0.22306108 0.00000000 1
20 719.28327403 0.45446488 0.25263158 0.00000000 0
294 129938.78852883 0.45852895 0.01170161 0.00000000 0
197 44152.21888081 0.48074068 0.09375324 0.00000000 1
156 900.90564089 0.47583327 0.19859388 0.00000000 1
61 1360.90315186 0.46089888 0.36010929 0.00000000 1
8 7.85068703 0.43233558 0.46428571 0.00000000 0
83 699.97896796 0.44632236 0.22215692 0.00000000 1
46 4769.49654247 0.46532557 0.23961353 0.00000000 0
16 870.86036574 0.43309636 0.26666667 0.00000000 1
34 403.93094712 0.46096794 0.34046346 0.00000000 0
167 16516.29681665 0.47134978 0.15193709 0.00000000 1
37 499.07627711 0.46138272 0.25075075 0.00000000 0
49 937.89842277 0.46325855 0.28571429 0.00000000 0
60 1470.22683810 0.46883572 0.33954802 0.00000000 1
26 437.33183580 0.45672506 0.53230769 0.00000000 1
12 158.68399617 0.46773090 0.43939394 0.00000000 0
113 2308.53182731 0.46648976 0.04551201 0.00000000 0
65 2606.90141331 0.48032787 0.25817308 0.00000000 1
76 3410.79058000 0.47531866 0.20105263 0.00000000 1
93 3853.10349562 0.46381728 0.14749883 0.00000000 1
80 9194.77763607 0.44205762 0.06677215 0.00000000 0
222 40168.79582467 0.48308079 0.09098691 0.00000000 1
104 12065.68866908 0.45890513 0.06777446 0.00000000 0
22 1290.99001256 0.46127896 0.32900433 0.00000000 0
78 626.98552430 0.45279270 0.27106227 0.00000000 1
60 6395.86386765 0.47834875 0.25875706 0.00000000 0
105 7835.33606108 0.47134978 0.17490842 0.00000000 1
459 6062.44336351 0.49939128 0.06329499 0.00000000 1
111 2770.26212112 0.45282602 0.07944308 0.00000000 0
56 5678.26264545 0.45305942 0.22597403 0.00000000 0
2033 769070.23179572 0.58549814 0.01439051 0.00000000 0
38 1043.90730616 0.41877084 0.12660028 0.00000000 0
30 1114.76503729 0.45302606 0.25287356 0.00000000 0
25 3794.04953664 0.43407407 0.14333333 0.00000000 0
27 314.99381928 0.46790875 0.37037037 0.00000000 0
69 4316.43695352 0.46915745 0.11594203 0.00000000 0
44 2046.69931460 0.47671806 0.26744186 0.00000000 0
42 0.00000000 0.37614623 0.11846690 0.00000000 0
14 0.00000000 0.44991226 0.51648352 0.00000000 1
291 27006.50902534 0.47980349 0.08759332 0.00000000 1
14 47.02395600 0.40864714 0.13186813 0.00000000 0
50 854.88582425 0.46840743 0.19591837 0.00000000 1
96 837.97425082 0.47553907 0.19407895 0.00000000 1
34 1031.22939997 0.42314834 0.12121212 0.00000000 0
36 7513.02306262 0.37126652 0.02380952 0.00000000 0
43 1563.22620010 0.46280557 0.29346622 0.00000000 1
16 224.59146936 0.43852897 0.64166667 0.00000000 1
56 16895.00421509 0.39414515 0.01818182 0.00000000 0
66 4798.20118593 0.46062285 0.20792541 0.00000000 1
130 1550.03208386 0.47338052 0.11186643 0.00000000 1
8 80.83825051 0.45096746 0.53571429 0.00000000 0
617 423636.19125628 0.49243697 0.00768275 0.00000000 0
38 1414.91832028 0.47127757 0.31294452 0.00000000 0
110 4539.13049276 0.48349835 0.21801501 0.00000000 1
14 0.00000000 0.38827538 0.20879121 0.00000000 0
57 3374.66087143 0.47657037 0.23057644 0.00000000 0
55 139.88954143 0.44538545 0.16228956 0.00000000 0
33 2438.27841555 0.46730463 0.32575758 0.00000000 0
199 613.35790222 0.46096794 0.07725496 0.00000000 1
15 694.47651510 0.42590157 0.22857143 0.00000000 1
19 1404.95146406 0.44454880 0.15789474 0.00000000 0
13 56.82579925 0.45369415 0.43589744 0.00000000 0
79 8335.72503536 0.46890718 0.09444985 0.00000000 0
263 2271.96756834 0.48717340 0.07590050 0.00000000 1
324 1840.16227220 0.48452634 0.07348163 0.00000000 1
25 181.85514558 0.45703038 0.24666667 0.00000000 1
33 426.21897682 0.45473357 0.24242424 0.00000000 0
540 33662.89107886 0.50323056 0.04049337 0.00000000 1
121 6893.00868622 0.45924765 0.06942149 0.00000000 0
72 259.01138820 0.45222696 0.18935837 0.00000000 1
50 1075.90432652 0.45282602 0.26122449 0.00000000 1
20 163.41708410 0.46769535 0.48947368 0.00000000 0
27 88.97030440 0.46915745 0.41595442 0.00000000 0
40 2407.48830005 0.47066473 0.20000000 0.00000000 0
57 328.01785487 0.47327129 0.30012531 0.00000000 1
376 9097.19676678 0.49378060 0.04523404 0.00000000 0
202 7678.42643686 0.47797716 0.10679277 0.00000000 1
139 5758.80527098 0.48251255 0.15451986 0.00000000 1
28 1698.65544175 0.45544041 0.24074074 0.00000000 0
29 230.39476526 0.44167684 0.28817734 0.00000000 1
49 2887.89990636 0.46762426 0.28741497 0.00000000 0
48 1206.10926161 0.47400046 0.38297872 0.00000000 0
16 1673.69056803 0.46684370 0.39166667 0.00000000 0
36 1006.10165677 0.44994516 0.20634921 0.00000000 0
34 1010.21689269 0.46107156 0.22994652 0.00000000 0
43 1524.26054500 0.46603045 0.23588040 0.00000000 0
36 1431.91460780 0.40881005 0.35873016 0.00000000 1
6 0.00000000 0.44948499 0.66666667 0.00000000 0
118 26518.35098406 0.47229045 0.05765609 0.00000000 0
14 248.44825002 0.44719820 0.30769231 0.00000000 0
27 1761.21780575 0.45486804 0.25641026 0.00000000 0
37 2520.05891928 0.46947963 0.24924925 0.00000000 0
11 185.07361542 0.39495475 0.12727273 0.00000000 0
26 1152.76465085 0.46381728 0.30769231 0.00000000 0
49 1177.78571109 0.47290754 0.32312925 0.00000000 1
59 1338.09383715 0.46808672 0.25599065 0.00000000 1
249 51581.14170175 0.47831157 0.05962560 0.00000000 1
235 41990.06927232 0.48728914 0.10438262 0.00000000 1
20 248.85848278 0.44221647 0.26842105 0.00000000 0
8 69.70802731 0.38888889 0.28571429 0.00000000 1
274 51539.32831683 0.48841086 0.08839336 0.00000000 1
10 7.28241415 0.42504836 0.35555556 0.00000000 1
16 149.39345011 0.45904208 0.37500000 0.00000000 0
17 572.96078047 0.46919323 0.38235294 0.00000000 0
5 47.49060499 0.40549624 0.30000000 0.00000000 0
89 18893.40662852 0.47816288 0.13687436 0.00000000 0
37 349.56979039 0.45965935 0.23873874 0.00000000 1
29 1013.44329621 0.45941910 0.26847291 0.00000000 0
15 71.28716789 0.43787361 0.25714286 0.00000000 0
25 741.75419883 0.46773090 0.41333333 0.00000000 0
9 0.00000000 0.38588899 0.08333333 0.00000000 1
22 53.50467811 0.45483442 0.28138528 0.00000000 0
7 0.00000000 0.45842646 0.47619048 0.00000000 0
26 0.00000000 0.45662338 0.28000000 0.00000000 0
6 0.00000000 0.41997133 0.33333333 0.00000000 0
21 165.28350903 0.45192802 0.30952381 0.00000000 0
61 882.65190339 0.46500907 0.20000000 0.00000000 1
42 1504.49082714 0.46020942 0.19163763 0.00000000 1
50 2081.22644384 0.45897359 0.18775510 0.00000000 0
48 3224.97614854 0.46755319 0.26507092 0.00000000 0
114 13410.83429007 0.47421965 0.14004037 0.00000000 1
19 309.20684234 0.44307626 0.24561404 0.00000000 0
48 1491.00028766 0.46186759 0.13386525 0.00000000 0
436 26699.62682768 0.49481303 0.04090478 0.00000000 1
19 0.00000000 0.46890718 0.52631579 0.00000000 0
18 0.00000000 0.34536372 0.11111111 0.00000000 0
8 18.25736993 0.42221917 0.28571429 0.00000000 0
