Degree Betweenness Closeness Clustering Eigenvector Membership
1 0.00000000 0.00344094 0.00000000 0.00181766 127
1 0.00000000 0.00344094 0.00000000 0.00181766 127
5 4253.04704578 0.00344975 0.00000000 0.00138800 127
7 13051.50324811 0.00345340 0.14285714 0.00580874 0
11 14074.79289207 0.00345617 0.03636364 0.03681759 0
2 0.00000000 0.00343868 0.00000000 0.00012853 127
5 0.00000000 0.00345436 0.00000000 0.02999443 0
23 115503.36645412 0.00345187 0.10671937 0.11340983 0
29 76772.65151566 0.00345265 0.09359606 0.14083237 0
35 235868.71929139 0.00345510 0.07899160 0.17232247 0
7 0.00000000 0.00344557 0.80952381 0.08843599 0
35 132635.35127702 0.00345493 0.07226891 0.21291688 0
20 10952.03123111 0.00344921 0.12105263 0.09766229 0
26 361755.52589722 0.00345363 0.11692308 0.21785922 0
7 3843.23256738 0.00344446 0.00000000 0.00101215 0
2 0.00000000 0.00343822 0.00000000 0.00139552 127
1 0.00000000 0.00343292 0.00000000 0.00009373 0
5 10837.84811892 0.00344434 0.00000000 0.00094735 127
6 0.00000000 0.00344671 0.13333333 0.00113892 127
32 146509.61907725 0.00344955 0.05241935 0.05221772 0
4 0.00000000 0.00344718 0.33333333 0.01784150 127
41 156297.94706408 0.00345367 0.02682927 0.07568775 0
23 221676.98129257 0.00345336 0.01976285 0.07816894 0
8 1411.26257202 0.00345216 0.25000000 0.10930409 0
9 56419.33853204 0.00345016 0.08333333 0.05333040 0
10 9270.73041278 0.00345115 0.11111111 0.03098142 0
42 308719.19584021 0.00345245 0.02090592 0.12723767 0
6 11688.19684627 0.00344960 0.20000000 0.01237971 0
10 16494.65110372 0.00344986 0.02222222 0.04618763 0
3 0.00000000 0.00344577 0.33333333 0.01459890 0
5 7726.90898290 0.00344609 0.40000000 0.01661808 0
5 7726.90898290 0.00344609 0.40000000 0.01661808 0
2 0.00000000 0.00344157 1.00000000 0.01661808 0
2 0.00000000 0.00344157 1.00000000 0.01661808 0
2 0.00000000 0.00344085 0.00000000 0.01178257 0
6 30965.44892292 0.00344729 0.20000000 0.00487376 0
5 9643.00000000 0.00344314 0.00000000 0.00000000 127
1 0.00000000 0.00343161 0.00000000 0.00000000 127
3 11229.75445406 0.00345015 0.00000000 0.00061383 0
1 0.00000000 0.00343857 0.00000000 0.00005684 0
1 0.00000000 0.00344005 0.00000000 0.00000000 127
29 125934.30513998 0.00345164 0.03201970 0.04560352 0
2 0.00000000 0.00344505 0.00000000 0.00000000 127
1 0.00000000 0.00343351 0.00000000 0.00000000 127
12 27107.33123673 0.00345668 0.15151515 0.00754088 127
2 0.00000000 0.00008365 0.00000000 0.00000000 1
1 0.00000000 0.00008365 0.00000000 0.00000000 1
2 0.00000000 0.00008365 0.00000000 0.00000000 1
7 8.00000000 0.00340742 0.09523810 0.00000000 127
1 0.00000000 0.00339613 0.00000000 0.00000000 127
2 0.00000000 0.00343539 1.00000000 0.00000000 127
7 3010.00000000 0.00344694 0.04761905 0.00203094 127
3 0.00000000 0.00343539 0.33333333 0.00018807 127
1 0.00000000 0.00343327 0.00000000 0.00000000 127
3 392.43383053 0.00344481 0.00000000 0.00019560 127
4 1975.32215167 0.00344540 0.00000000 0.00086303 127
31 68899.73507044 0.00345302 0.00430108 0.03785770 127
2 0.00000000 0.00344507 0.00000000 0.00000000 0
11 40806.94055900 0.00345669 0.09090909 0.10505325 0
1 0.00000000 0.00343352 0.00000000 0.00000000 127
1 0.00000000 0.00008363 0.00000000 0.00000000 2
1 0.00000000 0.00008363 0.00000000 0.00000000 2
38 0.00000000 0.00344991 0.00568990 0.00000000 127
16 18200.95622388 0.00345501 0.03333333 0.01462770 0
6 0.00000000 0.00344064 0.00000000 0.00000000 127
1 0.00000000 0.00342913 0.00000000 0.00000000 127
7 0.00000000 0.00345204 0.00000000 0.04222676 127
3 17.17687400 0.00344401 0.00000000 0.00003620 127
1 0.00000000 0.00342913 0.00000000 0.00000000 127
1 0.00000000 0.00342913 0.00000000 0.00000000 127
1 0.00000000 0.00342913 0.00000000 0.00000000 127
10 17956.66497282 0.00345296 0.13333333 0.04579755 0
4 11603.26595741 0.00344677 0.00000000 0.00424098 0
6 12481.85472099 0.00344859 0.00000000 0.00562899 127
3 3008.00000000 0.00345320 0.00000000 0.00726045 0
2 0.00000000 0.00344160 0.00000000 0.00067234 0
0 0.00000000 0.00008363 0.00000000 0.00000000 3
8 88987.83939363 0.00345121 0.07142857 0.02881798 0
9 7727.59600267 0.00345047 0.08333333 0.06183340 0
1 0.00000000 0.00343296 0.00000000 0.00000000 127
7 48570.44916502 0.00344450 0.00000000 0.00362615 127
8 10634.40054040 0.00344810 0.00000000 0.02294108 0
23 23557.99371673 0.00345596 0.00395257 0.02633421 0
35 420066.73277541 0.00345741 0.02857143 0.12681651 0
2 55630.29457659 0.00344759 0.00000000 0.00070179 127
147 192645.67851420 0.00345868 0.00102507 0.01514286 127
5 305.45484791 0.00344475 0.10000000 0.00300551 0
17 82858.84289924 0.00345132 0.00735294 0.09482101 0
2 0.00000000 0.00344300 0.00000000 0.00909178 0
20 79872.77073001 0.00345461 0.03684211 0.09818033 0
7 0.00000000 0.00344827 0.00000000 0.02591478 0
5 224.84907591 0.00344394 0.00000000 0.01343453 0
13 55998.46699229 0.00345213 0.00000000 0.04117817 127
62 201670.41202366 0.00345790 0.04653622 0.27033330 0
12 0.00000000 0.00345567 0.30303030 0.13184635 0
4 7015.98740127 0.00344898 0.16666667 0.00044272 0
4 13099.14174933 0.00344928 0.00000000 0.00383990 0
2 8.66666667 0.00344507 0.00000000 0.00061084 0
18 1681.68868957 0.00345655 0.15032680 0.13577718 0
23 125605.96479296 0.00345030 0.09090909 0.04941383 0
3 0.00000000 0.00344474 0.66666667 0.01558155 0
4 0.00000000 0.00344799 0.33333333 0.02268870 0
7 0.00000000 0.00344658 0.04761905 0.02223329 0
7 0.00000000 0.00344748 0.09523810 0.02132707 0
34 64412.06710111 0.00345557 0.05347594 0.06446451 0
6 0.00000000 0.00344825 0.06666667 0.02946498 0
6 0.00000000 0.00344627 0.20000000 0.02405225 0
7 0.00000000 0.00345079 0.04761905 0.03218958 127
5 0.00000000 0.00344901 0.10000000 0.01960870 127
10 19615.65601129 0.00345087 0.02222222 0.03520081 0
7 0.00000000 0.00344842 0.14285714 0.03134546 0
1 0.00000000 0.00344536 0.00000000 0.00000000 0
62 627477.35509568 0.00345699 0.08831306 0.46794231 0
1 0.00000000 0.00344536 0.00000000 0.04333279 0
4 1810.73108297 0.00344750 0.00000000 0.05257196 0
17 38486.06269483 0.00345236 0.01470588 0.06467758 0
2 1056.49094626 0.00344386 0.00000000 0.00598933 0
4 0.00000000 0.00344978 0.16666667 0.02460569 127
28 298897.87572724 0.00345740 0.03968254 0.20821794 0
17 69200.74553445 0.00345273 0.04411765 0.14873965 0
110 1166604.83704254 0.00345931 0.03686405 0.63940728 0
42 332583.58735539 0.00345344 0.02206736 0.14466030 0
41 498352.39220048 0.00345661 0.03048780 0.25841400 0
37 269317.06125018 0.00345654 0.03753754 0.37234868 0
15 45339.03036239 0.00345002 0.01904762 0.07180033 0
18 39180.93238531 0.00345646 0.10457516 0.16431382 0
1 0.00000000 0.00344484 0.00000000 0.01521593 0
1 0.00000000 0.00344484 0.00000000 0.01521593 0
3 0.00000000 0.00344847 0.00000000 0.02412364 127
2 0.00000000 0.00344788 0.00000000 0.05934255 0
3 0.00000000 0.00344463 0.33333333 0.00000000 0
15 3501.19632526 0.00345435 0.17142857 0.16119819 0
35 29317.11302387 0.00345423 0.08739496 0.18397037 0
48 398887.25651142 0.00345555 0.03368794 0.19034062 0
24 105370.80662010 0.00345340 0.05797101 0.14824044 0
14 39342.65071186 0.00344982 0.06593407 0.08946992 0
4 0.00000000 0.00344224 0.00000000 0.02360514 0
2 15.77379598 0.00344550 0.00000000 0.00326317 0
3 360.59028616 0.00344312 0.00000000 0.00037943 0
2 0.00000000 0.00344272 0.00000000 0.01149055 0
23 63162.71640300 0.00345433 0.04743083 0.12408418 0
5 107.57589974 0.00344740 0.00000000 0.01676868 0
30 263330.29607379 0.00345297 0.01149425 0.09997528 0
4 0.00000000 0.00344557 0.00000000 0.02669054 0
84 330347.50895053 0.00345923 0.04532415 0.36921939 0
4 4037.08672588 0.00344925 0.00000000 0.03694216 0
15 63005.23620816 0.00345049 0.08571429 0.05389375 0
4 66.99756028 0.00345452 0.33333333 0.02311814 0
