Degree Betweenness Closeness Clustering Eigenvector Membership
998 0.00000000 0.99900000 0.00400601 0.00000000 0
997 0.33333333 0.99800200 0.00401002 0.00000000 0
7 1.00000000 0.50175791 0.52380952 0.00000000 0
986 985.33333333 0.98715415 0.00405474 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
4 8.00000000 0.50100301 0.83333333 0.00000000 0
8 14.00000000 0.50201005 0.46428571 0.00000000 0
4 3.00000000 0.50100301 0.83333333 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
4 3.00000000 0.50100301 0.83333333 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
4 2.00000000 0.50100301 0.83333333 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
4 2.00000000 0.50100301 0.83333333 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
3 0.00000000 0.50075188 1.00000000 0.00000000 0
