Degree Betweenness Closeness Clustering Eigenvector Membership
19 2297.45273554 0.00390969 0.22222222 0.00000000 0
63 7181.71359184 0.00391145 0.05683564 0.00000000 221
54 2465.69368633 0.00391150 0.07337526 0.00000000 216
169 13341.51363921 0.00391384 0.07882502 0.00000000 218
129 6929.42319359 0.00391359 0.09011628 0.00000000 218
227 32062.00380076 0.00391546 0.05446181 0.00000000 218
71 17949.71770615 0.00391207 0.02857143 0.00000000 221
43 5846.93217116 0.00391140 0.27021041 0.00000000 218
30 5733.29715109 0.00391026 0.07586207 0.00000000 220
65 9244.97163190 0.00390988 0.28269231 0.00000000 0
14 2056.52172804 0.00390743 0.09890110 0.00000000 220
32 9645.05853352 0.00390775 0.02217742 0.00000000 220
32 6580.55141104 0.00390747 0.26008065 0.00000000 0
5 486.54433509 0.00390763 0.20000000 0.00000000 220
96 21815.10844486 0.00391523 0.05899123 0.00000000 216
32 1465.75941959 0.00390759 0.05040323 0.00000000 221
6 0.00000000 0.00390783 0.06666667 0.00000000 216
85 0.00000000 0.00391228 0.14845938 0.00000000 0
75 384.05567657 0.00390946 0.17513514 0.00000000 0
63 276.88844580 0.00390801 0.19815668 0.00000000 0
131 2812.87270914 0.00391139 0.13928362 0.00000000 0
119 1282.69542520 0.00391064 0.09870389 0.00000000 0
36 116.59290496 0.00390695 0.17619048 0.00000000 0
24 45.24511760 0.00390572 0.30797101 0.00000000 0
75 1667.51110496 0.00390894 0.10882883 0.00000000 0
3 0.00000000 0.00390227 0.00000000 0.00000000 0
7 1878.64303640 0.00390315 0.00000000 0.00000000 0
2 1084.72380952 0.00389459 0.00000000 0.00000000 0
36 2573.85876901 0.00391081 0.09047619 0.00000000 0
1 0.00000000 0.00389455 0.00000000 0.00000000 0
37 6791.90732455 0.00391181 0.16966967 0.00000000 218
7 428.91605450 0.00390809 0.09523810 0.00000000 0
7 339.58412891 0.00390841 0.14285714 0.00000000 0
2 1.47611419 0.00390008 0.00000000 0.00000000 0
28 7198.08739515 0.00391269 0.21428571 0.00000000 0
149 25410.72104959 0.00391360 0.18583348 0.00000000 0
32 145.77778525 0.00390737 0.32258065 0.00000000 0
5 0.00000000 0.00391016 0.10000000 0.00000000 220
55 371.19712208 0.00390823 0.13400673 0.00000000 0
43 67.17722222 0.00390791 0.13399779 0.00000000 0
73 1261.27967658 0.00390894 0.16933029 0.00000000 0
84 3901.57359422 0.00390990 0.12335055 0.00000000 0
82 18648.87039033 0.00391210 0.18909967 0.00000000 0
38 5087.09752085 0.00390693 0.26884780 0.00000000 0
10 1455.25840329 0.00390492 0.20000000 0.00000000 0
1 0.00000000 0.00389318 0.00000000 0.00000000 0
18 1368.64386567 0.00390852 0.04575163 0.00000000 220
50 4036.38101678 0.00391076 0.02938776 0.00000000 220
1 0.00000000 0.00389422 0.00000000 0.00000000 220
58 17446.86384658 0.00390980 0.01633394 0.00000000 221
10 1469.17797290 0.00390289 0.00000000 0.00000000 220
33 3656.03730534 0.00391072 0.09659091 0.00000000 0
3 0.00000000 0.00389664 0.00000000 0.00000000 220
41 9392.95833966 0.00390833 0.03658537 0.00000000 220
3 0.00000000 0.00389954 0.00000000 0.00000000 219
8 725.39244915 0.00390771 0.10714286 0.00000000 220
4 7.63095874 0.00390778 0.33333333 0.00000000 220
9 586.47603748 0.00391105 0.25000000 0.00000000 220
28 3943.96974110 0.00390957 0.12698413 0.00000000 218
5 0.00000000 0.00390796 0.10000000 0.00000000 0
5 0.00000000 0.00390161 0.00000000 0.00000000 0
4 15.20025253 0.00389856 0.00000000 0.00000000 221
1 0.00000000 0.00389314 0.00000000 0.00000000 220
9 9.88174603 0.00390743 0.05555556 0.00000000 220
0 0.00000000 0.00023901 0.00000000 0.00000000 1
0 0.00000000 0.00023901 0.00000000 0.00000000 2
14 1190.04041719 0.00390774 0.09890110 0.00000000 0
3 0.00000000 0.00389915 0.00000000 0.00000000 216
44 6673.99564389 0.00390907 0.10253700 0.00000000 0
0 0.00000000 0.00023901 0.00000000 0.00000000 3
27 5129.60544152 0.00391199 0.08547009 0.00000000 220
26 686.84521488 0.00390632 0.00615385 0.00000000 218
6 233.57450415 0.00390805 0.26666667 0.00000000 220
18 2721.25202533 0.00390928 0.05228758 0.00000000 220
141 36008.87078724 0.00391309 0.03110436 0.00000000 220
4 10.65954716 0.00390247 0.00000000 0.00000000 220
69 18510.48886053 0.00391097 0.05967604 0.00000000 217
18 2318.19315709 0.00390650 0.04575163 0.00000000 216
18 4276.21716948 0.00390676 0.09803922 0.00000000 0
11 854.29992113 0.00390241 0.01818182 0.00000000 221
14 831.32062956 0.00390862 0.05494505 0.00000000 221
5 0.00000000 0.00390742 0.10000000 0.00000000 220
14 281.78588627 0.00390930 0.05494505 0.00000000 220
86 19097.73206396 0.00391166 0.06648427 0.00000000 218
10 340.31706234 0.00390353 0.00000000 0.00000000 216
14 5500.29257108 0.00391084 0.07692308 0.00000000 220
68 17197.47102032 0.00390807 0.00395083 0.00000000 220
13 36.45615684 0.00390660 0.12820513 0.00000000 218
0 0.00000000 0.00023901 0.00000000 0.00000000 4
25 1338.65443318 0.00390798 0.03000000 0.00000000 0
7 37.79678411 0.00390470 0.19047619 0.00000000 0
31 4616.26313051 0.00390824 0.06666667 0.00000000 221
15 342.65706530 0.00390632 0.08571429 0.00000000 0
16 1192.23880297 0.00390501 0.15000000 0.00000000 0
3 972.17097968 0.00390000 0.00000000 0.00000000 216
13 2996.41078776 0.00390567 0.17948718 0.00000000 0
8 0.00000000 0.00390097 0.00000000 0.00000000 216
20 3121.00213519 0.00390490 0.01052632 0.00000000 220
13 2577.89971899 0.00390980 0.21794872 0.00000000 0
10 104.22453783 0.00390429 0.04444444 0.00000000 219
45 4525.51546567 0.00391073 0.15757576 0.00000000 219
32 6101.40480149 0.00391043 0.05241935 0.00000000 216
5 451.01068611 0.00390446 0.00000000 0.00000000 219
47 6419.57969042 0.00390711 0.01387604 0.00000000 221
4 0.00000000 0.00389891 0.00000000 0.00000000 219
92 21986.32439548 0.00391238 0.05828954 0.00000000 218
25 4478.86237377 0.00390980 0.07333333 0.00000000 219
12 1956.40133102 0.00390590 0.03030303 0.00000000 219
12 1751.75369085 0.00390409 0.06060606 0.00000000 220
16 0.00000000 0.00390594 0.11666667 0.00000000 0
9 83.92761024 0.00390391 0.33333333 0.00000000 0
8 186.26331148 0.00390807 0.03571429 0.00000000 220
1 0.00000000 0.00388983 0.00000000 0.00000000 220
75 18618.46015127 0.00390999 0.01225225 0.00000000 220
23 8473.54187475 0.00390734 0.01581028 0.00000000 220
19 1865.54552822 0.00390826 0.07602339 0.00000000 218
26 657.56084367 0.00390913 0.03384615 0.00000000 220
3 0.83164796 0.00390324 0.33333333 0.00000000 216
52 7932.15277768 0.00391334 0.13499246 0.00000000 216
15 3069.31710447 0.00390426 0.00952381 0.00000000 0
1 0.00000000 0.00388999 0.00000000 0.00000000 0
57 14617.52588049 0.00391244 0.15538847 0.00000000 0
5 2423.33906664 0.00390049 0.10000000 0.00000000 221
31 5396.36695645 0.00391062 0.10537634 0.00000000 0
48 6177.32085514 0.00391179 0.13475177 0.00000000 0
60 5758.75712548 0.00391375 0.17796610 0.00000000 0
9 599.75214412 0.00390347 0.02777778 0.00000000 0
3 0.00000000 0.00389914 0.00000000 0.00000000 0
9 272.04937871 0.00390560 0.02777778 0.00000000 216
1 0.00000000 0.00388921 0.00000000 0.00000000 0
10 905.65328680 0.00391035 0.22222222 0.00000000 219
