nodei nodej distance
0 1 1.030
0 2 2.433
0 3 1.707
0 4 1.259
0 5 1.315
0 6 1.656
0 7 0.833
0 8 1.477
0 9 1.510
0 10 0.703
0 11 0.938
0 12 0.464
0 13 2.031
0 14 0.913
0 15 1.339
0 16 0.980
0 17 1.036
0 18 2.682
0 19 0.196
0 20 1.685
0 21 2.084
0 22 1.260
0 23 0.552
0 24 0.507
0 25 0.564
0 26 0.543
0 27 2.419
0 28 2.538
0 29 2.541
1 2 3.366
1 3 0.723
1 4 2.270
1 5 1.838
1 6 1.240
1 7 0.854
1 8 0.513
1 9 2.453
1 10 1.562
1 11 1.927
1 12 0.615
1 13 3.058
1 14 1.293
1 15 2.105
1 16 1.885
1 17 2.065
1 18 2.680
1 19 1.152
1 20 2.712
1 21 2.897
1 22 2.134
1 23 0.857
1 24 0.689
1 25 1.533
1 26 1.310
1 27 2.387
1 28 2.750
1 29 2.937
2 3 4.086
2 4 1.770
2 5 1.828
2 6 3.214
2 7 3.213
2 8 3.864
2 9 2.135
2 10 2.436
2 11 1.503
2 12 2.892
2 13 1.037
2 14 2.241
2 15 1.352
2 16 1.482
2 17 1.655
2 18 2.994
2 19 2.424
2 20 1.430
2 21 0.721
2 22 2.375
2 23 2.937
2 24 2.680
2 25 1.870
2 26 2.058
2 27 2.934
2 28 2.476
2 29 2.028
3 4 2.893
3 5 2.537
3 6 1.665
3 7 1.227
3 8 0.231
3 9 3.008
3 10 2.118
3 11 2.631
3 12 1.251
3 13 3.732
3 14 1.994
3 15 2.826
3 16 2.604
3 17 2.724
3 18 3.174
3 19 1.794
3 20 3.358
3 21 3.619
3 22 2.655
3 23 1.376
3 24 1.412
3 25 2.239
3 26 2.032
3 27 2.884
3 28 3.332
3 29 3.576
4 5 1.855
4 6 2.793
4 7 1.749
4 8 2.663
4 9 0.455
4 10 0.821
4 11 0.782
4 12 1.661
4 13 0.946
4 14 1.807
4 15 1.491
4 16 1.072
4 17 0.327
4 18 3.425
4 19 1.118
4 20 0.489
