nodei nodej distance
0 1 3.516
0 2 0.745
0 3 0.753
0 4 2.784
0 5 1.398
0 6 1.397
0 7 1.278
0 8 1.560
0 9 1.321
0 10 1.493
0 11 2.758
0 12 2.298
0 13 2.184
0 14 1.425
0 15 1.126
0 16 2.972
0 17 2.336
0 18 2.987
0 19 2.574
0 20 0.181
0 21 0.963
0 22 2.108
0 23 2.800
0 24 2.224
0 25 2.702
0 26 2.690
0 27 1.114
0 28 2.186
0 29 2.536
1 2 2.966
1 3 3.189
1 4 0.740
1 5 2.222
1 6 2.264
1 7 2.845
1 8 2.166
1 9 2.608
1 10 3.064
1 11 1.496
1 12 2.841
1 13 1.580
1 14 4.095
1 15 3.182
1 16 1.277
1 17 1.181
1 18 0.553
1 19 1.343
1 20 3.419
1 21 2.787
1 22 1.734
1 23 0.744
1 24 1.842
1 25 1.761
1 26 1.527
1 27 4.173
1 28 2.008
1 29 2.665
2 3 1.120
2 4 2.227
2 5 0.749
2 6 1.196
2 7 0.564
2 8 0.864
2 9 1.354
2 10 0.851
2 11 2.044
2 12 2.438
2 13 1.509
2 14 2.063
2 15 1.473
2 16 2.663
2 17 1.800
2 18 2.474
2 19 2.250
2 20 0.780
2 21 1.037
2 22 1.411
2 23 2.226
2 24 1.499
2 25 2.512
2 26 1.975
2 27 1.239
2 28 2.049
2 29 2.608
3 4 2.501
3 5 1.419
3 6 0.926
3 7 1.668
3 8 1.628
3 9 0.669
3 10 1.971
3 11 2.762
3 12 1.549
3 13 2.135
3 14 1.041
3 15 0.382
3 16 2.423
3 17 2.058
3 18 2.637
3 19 2.058
3 20 0.572
3 21 0.402
3 22 2.112
3 23 2.538
3 24 2.294
3 25 2.077
3 26 2.700
3 27 1.867
3 28 1.553
3 29 1.798
4 5 1.484
4 6 1.589
4 7 2.129
4 8 1.439
4 9 1.967
4 10 2.370
4 11 1.055
4 12 2.410
4 13 0.902
4 14 3.454
4 15 2.537
4 16 1.141
4 17 0.451
4 18 0.317
4 19 0.965
4 20 2.693
4 21 2.101
4 22 1.062
4 23 0.084
4 24 1.221
4 25 1.482
4 26 1.055
4 27 3.438
4 28 1.540
4 29 2.301
5 6 0.912
5 7 0.737
5 8 0.215
5 9 1.269
5 10 1.061
5 11 1.378
5 12 2.269
5 13 0.786
5 14 2.458
5 15 1.654
5 16 2.059
5 17 1.071
5 18 1.744
5 19 1.654
5 20 1.358
5 21 1.119
5 22 0.720
5 23 1.479
5 24 0.878
5 25 2.019
5 26 1.312
5 27 1.956
5 28 1.647
5 29 2.356
6 7 1.531
6 8 1.108
6 9 0.419
6 10 1.878
6 11 2.017
6 12 1.358
6 13 1.392
6 14 1.870
6 15 0.959
6 16 1.575
6 17 1.157
6 18 1.711
6 19 1.180
6 20 1.254
6 21 0.525
6 22 1.424
6 23 1.632
6 24 1.651
6 25 1.337
6 26 1.963
6 27 2.360
6 28 0.854
6 29 1.465
7 8 0.697
7 9 1.792
7 10 0.347
7 11 1.689
7 12 2.864
7 13 1.278
7 14 2.627
7 15 2.003
7 16 2.795
7 17 1.760
7 18 2.416
7 19 2.391
7 20 1.337
7 21 1.523
7 22 1.140
7 23 2.107
7 24 1.141
7 25 2.745
7 26 1.622
7 27 1.380
7 28 2.342
7 29 2.995
8 9 1.477
8 10 0.981
8 11 1.198
8 12 2.459
8 13 0.647
8 14 2.667
8 15 1.869
8 16 2.130
8 17 1.063
8 18 1.721
8 19 1.736
8 20 1.536
8 21 1.334
8 22 0.550
8 23 1.422
8 24 0.678
8 25 2.137
8 26 1.131
8 27 2.012
8 28 1.799
8 29 2.531
9 10 2.134
9 11 2.436
9 12 1.084
9 13 1.809
9 14 1.490
9 15 0.574
9 16 1.758
9 17 1.552
9 18 2.055
9 19 1.405
9 20 1.150
9 21 0.362
9 22 1.835
9 23 2.017
9 24 2.057
9 25 1.411
9 26 2.381
9 27 2.388
9 28 0.887
9 29 1.264
10 11 1.790
10 12 3.209
10 13 1.484
10 14 2.890
10 15 2.319
10 16 3.108
10 17 2.033
10 18 2.669
10 19 2.708
10 20 1.582
10 21 1.855
10 22 1.331
10 23 2.339
10 24 1.271
10 25 3.078
10 26 1.727
10 27 1.321
10 28 2.685
10 29 3.342
11 12 3.187
11 13 0.633
11 14 3.799
11 15 2.935
11 16 2.178
11 17 1.096
11 18 1.348
11 19 1.927
11 20 2.732
11 21 2.412
11 22 0.658
11 23 0.978
11 24 0.552
11 25 2.447
11 26 0.068
11 27 3.066
11 28 2.352
11 29 3.151
12 13 2.615
12 14 1.762
12 15 1.205
12 16 1.633
12 17 2.124
12 18 2.351
12 19 1.503
12 20 2.117
12 21 1.416
12 22 2.689
12 23 2.484
12 24 2.931
12 25 1.125
12 26 3.146
12 27 3.406
12 28 0.870
12 29 0.308
13 14 3.169
13 15 2.302
13 16 1.846
13 17 0.675
13 18 1.214
13 19 1.515
13 20 2.141
13 21 1.780
13 22 0.161
13 23 0.861
13 24 0.366
13 25 2.005
13 26 0.574
13 27 2.641
13 28 1.817
13 29 2.611
14 15 0.917
14 16 3.138
14 17 3.028
14 18 3.543
14 19 2.841
14 20 1.309
14 21 1.395
14 22 3.152
14 23 3.500
14 24 3.335
14 25 2.694
14 26 3.737
14 27 2.367
14 28 2.215
14 29 2.070
15 16 2.284
15 17 2.114
15 18 2.629
15 19 1.955
15 20 0.947
15 21 0.535
15 22 2.304
15 23 2.584
15 24 2.507
15 25 1.883
15 26 2.876
15 27 2.240
15 28 1.371
15 29 1.475
16 17 1.171
16 18 0.918
16 19 0.413
16 20 2.827
16 21 2.055
16 22 1.992
16 23 1.224
16 24 2.211
16 25 0.510
16 26 2.169
16 27 3.889
16 28 0.923
16 29 1.417
17 18 0.674
17 19 0.852
17 20 2.243
17 21 1.660
