nodei nodej distance
0 1 1.289
0 2 2.442
0 3 0.769
0 4 2.981
0 5 0.171
0 6 1.390
0 7 2.067
0 8 0.738
0 9 2.048
0 10 2.782
0 11 1.469
0 12 0.441
0 13 0.634
0 14 0.115
0 15 1.789
0 16 0.446
0 17 0.825
0 18 0.734
0 19 1.189
0 20 2.365
0 21 0.907
0 22 1.784
0 23 2.012
0 24 2.100
0 25 0.707
0 26 0.977
0 27 0.575
0 28 0.289
0 29 0.116
0 30 0.679
0 31 0.918
0 32 3.526
0 33 1.240
0 34 0.180
0 35 0.220
0 36 2.557
0 37 1.686
0 38 3.290
0 39 2.672
0 40 2.531
0 41 1.222
0 42 0.549
0 43 1.749
0 44 0.053
0 45 0.623
0 46 1.137
0 47 2.642
0 48 0.223
0 49 0.420
0 50 0.216
0 51 2.341
0 52 0.701
0 53 0.150
0 54 2.291
0 55 0.380
0 56 1.544
0 57 1.483
0 58 1.704
0 59 0.155
0 60 0.292
0 61 2.298
0 62 0.142
0 63 0.357
0 64 1.717
0 65 0.376
0 66 1.986
0 67 3.493
0 68 1.083
0 69 0.507
0 70 1.370
0 71 0.478
0 72 0.884
0 73 2.541
0 74 1.009
0 75 0.697
0 76 2.595
0 77 2.805
0 78 1.588
0 79 0.736
0 80 0.739
0 81 0.414
0 82 0.865
0 83 0.715
0 84 0.895
0 85 1.238
0 86 2.128
0 87 0.486
0 88 1.011
0 89 3.633
0 90 0.203
0 91 2.583
0 92 1.286
0 93 1.834
0 94 0.133
0 95 2.339
0 96 2.546
0 97 0.962
0 98 1.345
0 99 0.568
1 2 3.727
1 3 2.057
1 4 1.693
1 5 1.450
1 6 0.191
1 7 0.790
1 8 2.017
1 9 0.763
1 10 1.501
1 11 0.186
1 12 1.722
1 13 0.693
1 14 1.200
1 15 0.501
1 16 1.730
1 17 0.465
1 18 2.007
1 19 0.108
1 20 3.643
1 21 0.385
1 22 0.500
1 23 0.724
1 24 0.813
1 25 0.583
1 26 0.314
1 27 1.839
1 28 1.066
1 29 1.401
1 30 0.673
1 31 0.370
1 32 2.238
1 33 2.521
1 34 1.314
1 35 1.097
1 36 1.273
1 37 0.431
1 38 2.001
1 39 1.384
1 40 1.244
1 41 0.100
1 42 0.770
1 43 0.466
1 44 1.275
1 45 1.909
1 46 2.404
1 47 1.358
1 48 1.089
1 49 0.908
1 50 1.260
1 51 1.053
1 52 0.694
1 53 1.419
1 54 3.563
1 55 1.651
1 56 0.304
1 57 0.194
1 58 2.991
1 59 1.151
1 60 1.571
1 61 1.011
1 62 1.420
1 63 1.017
1 64 0.429
1 65 0.914
1 66 3.264
1 67 2.206
1 68 2.372
1 69 1.795
1 70 2.627
1 71 1.765
1 72 0.444
1 73 1.260
1 74 0.297
1 75 1.971
1 76 1.313
1 77 1.528
1 78 0.364
1 79 0.568
1 80 0.550
1 81 1.702
1 82 0.429
1 83 1.980
1 84 2.182
1 85 0.092
1 86 0.844
1 87 1.769
1 88 0.277
1 89 2.345
1 90 1.261
1 91 1.295
1 92 2.560
1 93 0.551
1 94 1.399
1 95 1.064
1 96 1.262
1 97 0.329
1 98 0.111
1 99 1.837
2 3 1.679
2 4 5.415
2 5 2.290
2 6 3.831
2 7 4.509
2 8 1.711
2 9 4.489
2 10 5.224
2 11 3.910
2 12 2.005
2 13 3.070
2 14 2.527
2 15 4.225
2 16 1.998
2 17 3.265
2 18 1.723
2 19 3.630
2 20 0.178
2 21 3.349
2 22 4.216
2 23 4.451
2 24 4.540
2 25 3.144
2 26 3.413
2 27 1.892
2 28 2.696
2 29 2.333
2 30 3.080
2 31 3.357
2 32 5.965
2 33 1.207
2 34 2.452
2 35 2.631
2 36 4.999
2 37 4.107
2 38 5.725
2 39 5.111
2 40 4.964
2 41 3.664
2 42 2.964
2 43 4.190
2 44 2.462
2 45 1.836
2 46 1.336
2 47 5.070
2 48 2.654
2 49 2.826
2 50 2.478
2 51 4.779
2 52 3.119
2 53 2.323
2 54 0.289
2 55 2.077
2 56 3.986
2 57 3.921
2 58 0.739
2 59 2.588
2 60 2.157
2 61 4.738
2 62 2.318
2 63 2.724
2 64 4.154
2 65 2.818
2 66 0.481
2 67 5.933
2 68 1.364
2 69 1.944
2 70 1.142
2 71 1.964
2 72 3.324
2 73 4.983
2 74 3.451
2 75 1.757
2 76 5.037
2 77 5.223
2 78 4.028
2 79 3.178
2 80 3.181
2 81 2.033
2 82 3.299
2 83 1.753
2 84 1.548
2 85 3.679
2 86 4.559
2 87 1.959
2 88 3.450
2 89 6.072
2 90 2.476
2 91 5.022
2 92 1.176
2 93 4.275
2 94 2.328
2 95 4.781
2 96 4.987
2 97 3.398
2 98 3.787
2 99 1.892
3 4 3.750
3 5 0.611
3 6 2.154
3 7 2.833
3 8 0.163
3 9 2.816
3 10 3.549
3 11 2.238
3 12 0.353
3 13 1.391
3 14 0.863
3 15 2.558
3 16 0.339
3 17 1.593
3 18 0.209
3 19 1.957
3 20 1.612
3 21 1.675
3 22 2.553
3 23 2.781
3 24 2.868
3 25 1.475
3 26 1.746
3 27 0.308
3 28 1.016
3 29 0.657
3 30 1.432
3 31 1.687
3 32 4.294
3 33 0.499
3 34 0.775
3 35 0.971
3 36 3.325
3 37 2.452
3 38 4.059
3 39 3.440
3 40 3.300
3 41 1.990
3 42 1.308
3 43 2.517
3 44 0.784
3 45 0.160
3 46 0.449
3 47 3.410
3 48 0.976
3 49 1.172
3 50 0.844
3 51 3.110
3 52 1.440
3 53 0.644
3 54 1.546
3 55 0.434
3 56 2.309
3 57 2.251
3 58 0.941
3 59 0.910
3 60 0.498
3 61 3.066
3 62 0.640
3 63 1.082
3 64 2.486
3 65 1.144
3 66 1.235
3 67 4.261
3 68 0.316
3 69 0.265
3 70 0.683
3 71 0.299
3 72 1.646
3 73 3.308
3 74 1.776
3 75 0.203
3 76 3.362
3 77 3.571
3 78 2.350
3 79 1.501
3 80 1.508
3 81 0.355
3 82 1.633
3 83 0.252
3 84 0.139
3 85 2.005
3 86 2.897
3 87 0.306
3 88 1.780
