nodei nodej distance
0 1 1.923
0 2 1.888
0 3 0.903
0 4 2.493
0 5 0.370
0 6 0.950
0 7 2.163
0 8 0.561
0 9 1.789
0 10 1.185
0 11 0.988
0 12 1.253
0 13 1.601
0 14 0.946
0 15 0.492
0 16 1.100
0 17 1.402
0 18 3.052
0 19 1.371
0 20 0.644
0 21 1.420
0 22 1.261
0 23 0.926
0 24 1.040
0 25 2.203
0 26 2.840
0 27 2.191
0 28 2.002
0 29 1.216
0 30 2.384
0 31 1.312
0 32 4.714
0 33 1.566
0 34 1.130
0 35 2.716
0 36 1.212
0 37 0.810
0 38 1.419
0 39 3.601
0 40 0.488
0 41 0.968
0 42 0.306
0 43 2.733
0 44 1.627
0 45 1.488
0 46 1.643
0 47 0.955
0 48 0.909
0 49 0.606
0 50 0.222
0 51 3.511
0 52 0.788
0 53 0.353
0 54 1.219
0 55 1.503
0 56 1.279
0 57 0.537
0 58 0.642
0 59 1.292
0 60 1.619
0 61 3.110
0 62 0.838
0 63 0.628
0 64 0.411
0 65 1.031
0 66 1.173
0 67 1.945
0 68 1.714
0 69 1.124
0 70 1.196
0 71 1.445
0 72 0.889
0 73 1.926
0 74 0.277
0 75 1.176
0 76 1.252
0 77 1.277
0 78 0.895
0 79 0.508
0 80 2.445
0 81 1.473
0 82 0.303
0 83 1.288
0 84 0.622
0 85 1.534
0 86 2.418
0 87 0.888
0 88 0.323
0 89 1.465
0 90 1.436
0 91 1.281
0 92 0.978
0 93 2.654
0 94 0.675
0 95 1.328
0 96 1.940
0 97 0.597
0 98 1.158
0 99 1.702
1 2 2.438
1 3 2.822
1 4 1.092
1 5 2.078
1 6 1.087
1 7 0.349
1 8 2.217
1 9 0.158
1 10 0.849
1 11 2.834
1 12 0.711
1 13 0.925
1 14 1.309
1 15 2.150
1 16 0.825
1 17 1.878
1 18 2.114
1 19 1.839
1 20 2.558
1 21 1.025
1 22 0.746
1 23 1.014
1 24 2.963
1 25 0.663
1 26 1.157
1 27 0.746
1 28 2.120
1 29 2.187
1 30 2.019
1 31 1.204
1 32 3.842
1 33 0.666
1 34 3.048
1 35 4.174
1 36 1.481
1 37 2.080
1 38 1.129
1 39 2.700
1 40 2.283
1 41 2.105
1 42 2.041
1 43 1.748
1 44 0.634
1 45 2.252
1 46 2.042
1 47 0.974
1 48 1.020
1 49 1.323
1 50 1.721
1 51 2.589
1 52 2.114
1 53 2.275
1 54 2.190
1 55 3.277
1 56 2.166
1 57 1.824
1 58 2.515
1 59 1.142
1 60 1.445
1 61 1.994
1 62 2.722
1 63 2.203
1 64 1.571
1 65 0.922
1 66 1.221
1 67 1.135
1 68 2.131
1 69 1.421
1 70 1.657
1 71 1.973
1 72 1.483
1 73 0.770
1 74 1.785
1 75 0.750
1 76 1.472
1 77 0.658
1 78 1.402
1 79 1.490
1 80 1.145
1 81 2.933
1 82 2.212
1 83 1.326
1 84 1.645
1 85 1.127
1 86 1.380
1 87 2.458
1 88 1.647
1 89 0.469
1 90 3.339
1 91 0.940
1 92 1.618
1 93 1.545
1 94 2.532
