nodei nodej distance
0 1 2.667
0 2 3.147
0 3 2.772
0 4 0.398
0 5 1.190
0 6 0.859
0 7 1.026
0 8 2.978
0 9 1.866
0 10 0.343
0 11 2.211
0 12 3.419
0 13 0.687
0 14 0.141
0 15 0.940
0 16 0.051
0 17 1.591
0 18 0.937
0 19 0.189
0 20 2.266
0 21 0.561
0 22 0.751
0 23 0.819
0 24 1.205
0 25 0.240
0 26 1.680
0 27 0.066
0 28 0.353
0 29 0.997
0 30 0.725
0 31 3.134
0 32 0.115
0 33 1.260
0 34 1.636
0 35 1.692
0 36 0.394
0 37 1.634
0 38 1.496
0 39 2.048
0 40 2.022
0 41 0.242
0 42 0.325
0 43 2.272
0 44 0.770
0 45 1.173
0 46 0.565
0 47 0.687
0 48 0.138
0 49 2.141
0 50 1.709
0 51 0.851
0 52 0.304
0 53 3.475
0 54 2.621
0 55 1.109
0 56 0.283
0 57 0.428
0 58 1.565
0 59 0.687
0 60 2.252
0 61 0.883
0 62 1.269
0 63 0.481
0 64 0.089
0 65 0.299
0 66 0.814
0 67 2.931
0 68 0.169
0 69 1.612
0 70 1.444
0 71 1.267
0 72 0.532
0 73 1.406
0 74 1.358
0 75 3.244
0 76 1.178
0 77 2.792
0 78 0.055
0 79 0.946
0 80 0.843
0 81 0.628
0 82 0.751
0 83 1.457
0 84 1.935
0 85 0.540
0 86 0.082
0 87 1.248
0 88 1.705
0 89 1.355
0 90 3.060
0 91 0.661
0 92 0.894
0 93 0.154
0 94 1.033
0 95 0.478
0 96 1.078
0 97 0.163
0 98 0.706
0 99 1.121
1 2 0.480
1 3 0.113
1 4 3.065
1 5 1.477
1 6 1.809
1 7 1.641
1 8 0.312
1 9 4.532
1 10 3.009
1 11 0.457
1 12 0.753
1 13 1.980
1 14 2.545
1 15 1.727
1 16 2.623
1 17 1.075
1 18 1.732
1 19 2.855
1 20 0.406
1 21 3.224
1 22 1.924
1 23 3.485
1 24 1.462
1 25 2.902
1 26 4.345
1 27 2.612
1 28 2.319
1 29 1.670
1 30 3.390
1 31 0.468
1 32 2.777
1 33 1.408
1 34 1.031
1 35 0.976
1 36 3.056
1 37 1.038
1 38 1.172
1 39 4.714
1 40 0.645
1 41 2.425
1 42 2.981
1 43 0.401
1 44 3.436
1 45 1.495
1 46 2.104
1 47 1.980
1 48 2.530
1 49 0.526
1 50 0.958
1 51 3.513
1 52 2.970
1 53 0.813
1 54 0.051
1 55 1.560
1 56 2.385
1 57 3.094
1 58 1.104
1 59 1.980
1 60 4.918
1 61 3.548
1 62 1.399
1 63 2.187
1 64 2.639
1 65 2.368
1 66 1.854
1 67 5.595
1 68 2.836
1 69 4.278
1 70 1.226
1 71 1.400
1 72 2.136
1 73 4.072
1 74 1.309
1 75 0.578
1 76 3.844
1 77 5.457
1 78 2.717
1 79 3.611
1 80 1.824
1 81 3.292
1 82 3.412
1 83 4.122
1 84 0.732
1 85 2.128
1 86 2.720
1 87 3.912
1 88 0.962
1 89 4.021
1 90 0.394
1 91 3.325
1 92 3.560
1 93 2.515
1 94 1.633
1 95 3.144
1 96 3.744
1 97 2.828
1 98 1.961
1 99 1.546
2 3 0.378
2 4 3.545
2 5 1.957
2 6 2.289
2 7 2.121
2 8 0.171
2 9 5.012
2 10 3.489
2 11 0.937
2 12 0.275
2 13 2.460
2 14 3.025
2 15 2.207
2 16 3.103
2 17 1.556
2 18 2.212
2 19 3.335
2 20 0.884
2 21 3.704
2 22 2.404
2 23 3.965
2 24 1.942
2 25 3.382
2 26 4.825
2 27 3.093
2 28 2.799
2 29 2.150
2 30 3.871
2 31 0.036
2 32 3.257
2 33 1.888
2 34 1.511
2 35 1.456
2 36 3.536
2 37 1.517
2 38 1.652
2 39 5.194
2 40 1.125
2 41 2.905
2 42 3.462
2 43 0.879
2 44 3.917
2 45 1.975
2 46 2.584
2 47 2.460
2 48 3.010
2 49 1.006
2 50 1.438
2 51 3.993
2 52 3.450
2 53 0.344
2 54 0.527
2 55 2.040
2 56 2.865
2 57 3.574
2 58 1.584
2 59 2.461
2 60 5.398
2 61 4.028
2 62 1.879
2 63 2.668
2 64 3.119
2 65 2.848
2 66 2.334
2 67 6.075
2 68 3.316
2 69 4.759
2 70 1.706
2 71 1.880
2 72 2.616
2 73 4.552
2 74 1.789
2 75 0.103
2 76 4.325
2 77 5.937
2 78 3.197
2 79 4.091
2 80 2.304
2 81 3.772
2 82 3.892
2 83 4.603
2 84 1.212
2 85 2.609
2 86 3.201
2 87 4.392
2 88 1.442
2 89 4.501
2 90 0.092
2 91 3.805
2 92 4.040
2 93 2.995
2 94 2.114
2 95 3.624
2 96 4.224
2 97 3.309
2 98 2.441
2 99 2.026
3 4 3.170
3 5 1.583
3 6 1.913
3 7 1.747
3 8 0.207
3 9 4.637
3 10 3.114
3 11 0.561
3 12 0.648
3 13 2.086
3 14 2.649
3 15 1.832
3 16 2.728
3 17 1.181
3 18 1.836
3 19 2.960
3 20 0.506
3 21 3.328
3 22 2.027
3 23 3.589
3 24 1.567
3 25 3.007
3 26 4.449
3 27 2.717
3 28 2.425
3 29 1.775
3 30 3.495
3 31 0.362
3 32 2.882
3 33 1.512
3 34 1.136
3 35 1.080
3 36 3.160
