nodei nodej distance
0 1 1.997
0 2 2.950
0 3 1.911
0 4 1.470
0 5 0.698
0 6 2.977
0 7 2.141
0 8 3.149
0 9 0.431
0 10 2.947
0 11 1.334
0 12 2.450
0 13 2.416
0 14 3.621
0 15 2.994
0 16 0.605
0 17 3.197
0 18 2.014
0 19 2.306
0 20 0.958
0 21 2.821
0 22 0.742
0 23 0.349
0 24 1.437
0 25 2.046
0 26 0.585
0 27 1.997
0 28 1.331
0 29 0.534
1 2 1.788
1 3 1.390
1 4 1.515
1 5 1.986
1 6 1.498
1 7 0.167
1 8 1.617
1 9 1.663
1 10 1.022
1 11 1.556
1 12 2.267
1 13 0.444
1 14 1.776
1 15 0.999
1 16 1.498
1 17 1.555
1 18 1.446
1 19 1.158
1 20 2.001
1 21 0.915
1 22 1.718
1 23 2.209
1 24 0.822
1 25 0.935
1 26 2.105
1 27 0.042
1 28 1.431
1 29 1.535
2 3 1.061
2 4 3.186
2 5 2.482
2 6 3.106
2 7 1.852
2 8 3.168
2 9 2.519
2 10 2.270
2 11 3.182
2 12 4.046
2 13 1.911
2 14 2.928
2 15 1.777
2 16 2.351
2 17 3.030
2 18 0.969
2 19 2.931
2 20 3.435
2 21 2.256
2 22 3.091
2 23 3.279
2 24 1.617
2 25 2.723
2 26 3.347
2 27 1.829
2 28 1.651
2 29 2.742
3 4 2.423
3 5 1.421
3 6 2.888
3 7 1.532
3 8 3.002
3 9 1.484
3 10 2.276
3 11 2.381
3 12 3.403
3 13 1.736
3 14 3.036
3 15 1.964
3 16 1.327
3 17 2.924
3 18 0.105
3 19 2.492
3 20 2.508
3 21 2.204
3 22 2.158
3 23 2.250
3 24 0.772
3 25 2.224
3 26 2.355
3 27 1.428
3 28 0.592
3 29 1.776
4 5 1.978
4 6 1.706
4 7 1.555
4 8 1.882
4 9 1.488
4 10 2.052
4 11 0.146
4 12 1.049
4 13 1.727
4 14 2.531
4 15 2.351
4 16 1.470
4 17 1.990
4 18 2.519
4 19 1.030
4 20 0.760
4 21 1.924
4 22 0.745
4 23 1.418
4 24 1.655
4 25 0.883
4 26 1.120
4 27 1.484
4 28 2.062
4 29 1.002
5 6 3.238
5 7 2.150
5 8 3.399
5 9 0.489
5 10 3.004
5 11 1.861
5 12 3.013
5 13 2.430
5 14 3.739
5 15 2.923
5 16 0.556
5 17 3.406
5 18 1.514
5 19 2.619
5 20 1.619
5 21 2.889
5 22 1.338
5 23 1.029
5 24 1.227
5 25 2.333
5 26 1.279
5 27 1.999
5 28 0.840
5 29 0.981
6 7 1.359
6 8 0.176
6 9 2.800
6 10 0.924
6 11 1.843
6 12 1.639
6 13 1.207
6 14 0.922
6 15 1.466
6 16 2.685
6 17 0.319
6 18 2.940
6 19 0.687
6 20 2.464
6 21 0.883
6 22 2.369
6 23 3.037
6 24 2.264
6 25 0.931
6 26 2.785
6 27 1.461
6 28 2.874
6 29 2.443
