nodei nodej distance
0 1 3.046
0 2 1.217
0 3 3.578
0 4 2.535
0 5 1.282
0 6 3.344
0 7 1.241
0 8 1.091
0 9 2.220
0 10 1.393
0 11 1.851
0 12 2.539
0 13 2.845
0 14 3.658
0 15 3.096
0 16 2.717
0 17 2.330
0 18 1.745
0 19 2.127
0 20 2.021
0 21 0.788
0 22 1.325
0 23 2.126
0 24 2.409
0 25 2.774
0 26 0.807
0 27 1.804
0 28 1.164
0 29 1.721
1 2 2.947
1 3 0.555
1 4 0.847
1 5 2.091
1 6 0.446
1 7 1.858
1 8 2.483
1 9 2.236
1 10 1.747
1 11 2.367
1 12 0.527
1 13 0.734
1 14 0.661
1 15 1.421
1 16 0.570
1 17 2.188
1 18 2.491
1 19 1.717
1 20 1.039
1 21 2.326
1 22 2.247
1 23 2.471
1 24 2.483
1 25 0.283
1 26 3.271
1 27 2.287
1 28 2.110
1 29 2.245
2 3 3.383
2 4 2.767
2 5 2.006
2 6 3.096
2 7 1.245
2 8 2.033
2 9 3.030
2 10 1.842
2 11 2.734
2 12 2.551
2 13 2.472
2 14 3.425
2 15 2.435
2 16 2.839
2 17 1.380
2 18 0.712
2 19 1.441
2 20 2.121
2 21 0.974
2 22 2.155
2 23 1.070
2 24 1.348
2 25 2.729
2 26 0.597
2 27 0.877
2 28 0.901
2 29 2.562
3 4 1.363
3 5 2.646
3 6 0.304
3 7 2.367
3 8 3.039
3 9 2.738
3 10 2.300
3 11 2.898
3 12 1.082
3 13 0.954
3 14 0.125
3 15 1.463
3 16 1.082
3 17 2.452
3 18 2.859
3 19 2.047
3 20 1.587
3 21 2.839
3 22 2.801
3 23 2.775
3 24 2.735
3 25 0.838
3 26 3.752
3 27 2.649
3 28 2.590
3 29 2.784
4 5 1.387
4 6 1.292
4 7 1.534
4 8 1.767
4 9 1.389
4 10 1.143
4 11 1.536
4 12 0.486
4 13 1.323
4 14 1.482
4 15 2.027
4 16 0.281
4 17 2.425
4 18 2.504
4 19 1.898
4 20 0.653
4 21 1.939
4 22 1.503
4 23 2.612
4 24 2.714
4 25 0.625
4 26 2.945
4 27 2.329
4 28 1.867
4 29 1.429
5 6 2.482
5 7 0.984
5 8 0.392
5 9 1.026
5 10 0.416
5 11 0.745
5 12 1.567
5 13 2.177
5 14 2.750
5 15 2.688
5 16 1.627
5 17 2.428
5 18 2.126
5 19 1.989
5 20 1.098
5 21 1.034
5 22 0.212
5 23 2.416
5 24 2.640
5 25 1.810
5 26 1.918
5 27 2.049
5 28 1.270
5 29 0.563
6 7 2.117
6 8 2.873
6 9 2.681
6 10 2.113
6 11 2.803
6 12 0.924
6 13 0.651
6 14 0.330
6 15 1.185
6 16 1.017
6 17 2.149
6 18 2.559
6 19 1.745
6 20 1.395
6 21 2.590
6 22 2.650
6 23 2.471
6 24 2.432
6 25 0.693
6 26 3.481
6 27 2.350
6 28 2.321
6 29 2.674
7 8 1.217
7 9 1.927
7 10 0.668
7 11 1.715
7 12 1.388
7 13 1.605
7 14 2.438
7 15 1.915
7 16 1.636
7 17 1.451
7 18 1.168
7 19 1.054
7 20 0.905
7 21 0.473
7 22 1.187
7 23 1.435
7 24 1.657
7 25 1.601
7 26 1.433
7 27 1.071
7 28 0.352
7 29 1.528
8 9 1.131
8 10 0.780
8 11 0.761
8 12 1.959
8 13 2.551
8 14 3.142
8 15 3.031
8 16 2.014
8 17 2.663
8 18 2.278
8 19 2.264
8 20 1.485
8 21 1.111
8 22 0.282
8 23 2.602
8 24 2.848
8 25 2.202
8 26 1.829
8 27 2.234
8 28 1.436
8 29 0.634
9 10 1.260
9 11 0.394
9 12 1.812
9 13 2.621
9 14 2.860
9 15 3.269
9 16 1.668
9 17 3.295
9 18 3.095
9 19 2.801
9 20 1.577
9 21 2.056
9 22 0.908
9 23 3.346
9 24 3.540
9 25 2.003
9 26 2.924
9 27 2.990
9 28 2.252
9 29 0.499
10 11 1.074
10 12 1.220
10 13 1.771
10 14 2.397
10 15 2.272
10 16 1.342
10 17 2.065
10 18 1.836
10 19 1.601
10 20 0.719
10 21 0.892
10 22 0.624
10 23 2.090
10 24 2.295
10 25 1.465
10 26 1.880
10 27 1.731
10 28 1.003
10 29 0.887
11 12 1.893
11 13 2.651
11 14 3.016
11 15 3.251
11 16 1.816
11 17 3.139
11 18 2.869
11 19 2.671
11 20 1.558
11 21 1.769
11 22 0.579
11 23 3.150
11 24 3.365
11 25 2.110
11 26 2.581
11 27 2.785
11 28 2.014
11 29 0.187
12 13 0.839
12 14 1.183
12 15 1.541
12 16 0.339
12 17 2.014
12 18 2.185
12 19 1.497
12 20 0.520
12 21 1.845
12 22 1.728
12 23 2.238
12 24 2.309
12 25 0.245
12 26 2.819
12 27 1.994
12 28 1.675
12 29 1.757
13 14 0.971
13 15 0.716
13 16 1.118
13 17 1.506
13 18 1.913
13 19 1.095
13 20 1.101
13 21 2.066
13 22 2.371
13 23 1.822
13 24 1.794
13 25 0.747
13 26 2.892
13 27 1.703
13 28 1.752
13 29 2.494
14 15 1.424
14 16 1.201
14 17 2.452
14 18 2.883
14 19 2.066
14 20 1.681
14 21 2.911
14 22 2.908
14 23 2.783
14 24 2.730
14 25 0.940
14 26 3.809
14 27 2.673
14 28 2.649
14 29 2.899
15 16 1.832
15 17 1.170
15 18 1.761
15 19 1.010
15 20 1.699
15 21 2.314
15 22 2.895
15 23 1.535
15 24 1.402
15 25 1.463
15 26 2.952
15 27 1.567
15 28 1.933
15 29 3.081
16 17 2.353
16 18 2.508
16 19 1.835
16 20 0.732
16 21 2.072
16 22 1.758
16 23 2.574
16 24 2.648
16 25 0.379
16 26 3.067
16 27 2.321
16 28 1.948
16 29 1.705
17 18 0.668
17 19 0.528
17 20 1.840
17 21 1.649
17 22 2.635
17 23 0.367
17 24 0.297
17 25 2.080
17 26 1.958
17 27 0.535
17 28 1.256
17 29 2.951
18 19 0.821
18 20 1.858
18 21 1.179
18 22 2.315
18 23 0.384
18 24 0.670
18 25 2.317
18 26 1.294
18 27 0.210
18 28 0.856
18 29 2.684
19 20 1.315
19 21 1.368
19 22 2.200
19 23 0.755
19 24 0.817
19 25 1.581
19 26 1.942
19 27 0.612
19 28 0.968
19 29 2.486
20 21 1.344
20 22 1.281
20 23 1.990
20 24 2.119
20 25 0.759
20 26 2.335
20 27 1.690
20 28 1.223
20 29 1.396
21 22 1.193
21 23 1.525
21 24 1.789
21 25 2.066
21 26 1.007
21 27 1.164
21 28 0.403
21 29 1.593
22 23 2.614
22 24 2.843
22 25 1.968
22 26 2.017
22 27 2.246
22 28 1.460
22 29 0.414
23 24 0.286
23 25 2.334
23 26 1.663
23 27 0.369
23 28 1.166
23 29 2.962
24 25 2.377
24 26 1.943
24 27 0.625
24 28 1.416
24 29 3.177
25 26 3.026
25 27 2.118
25 28 1.871
25 29 1.981
26 27 1.435
26 28 1.163
26 29 2.430
27 28 0.798
27 29 2.599
28 29 1.829
