nodei nodej distance
0 1 1.327
0 2 1.927
0 3 3.071
0 4 0.686
0 5 2.189
0 6 4.517
0 7 3.948
0 8 0.819
0 9 2.603
0 10 1.389
0 11 2.895
0 12 1.563
0 13 1.093
0 14 0.588
0 15 0.983
0 16 4.106
0 17 3.562
0 18 2.086
0 19 3.687
0 20 3.215
0 21 3.599
0 22 2.999
0 23 0.322
0 24 2.352
0 25 3.772
0 26 1.264
0 27 2.872
0 28 1.457
0 29 0.565
1 2 0.617
1 3 1.793
1 4 1.826
1 5 0.914
1 6 3.263
1 7 2.666
1 8 0.521
1 9 1.319
1 10 0.112
1 11 1.602
1 12 0.279
1 13 0.236
1 14 0.739
1 15 0.451
1 16 2.859
1 17 2.297
1 18 0.772
1 19 2.421
1 20 1.957
1 21 2.321
1 22 1.730
1 23 1.071
1 24 1.045
1 25 2.508
1 26 0.075
1 27 1.587
1 28 0.148
1 29 1.819
2 3 1.179
2 4 2.365
2 5 0.319
2 6 2.651
2 7 2.050
2 8 1.137
2 9 0.705
2 10 0.597
2 11 0.985
2 12 0.365
2 13 0.840
2 14 1.346
2 15 0.971
2 16 2.249
2 17 1.685
2 18 0.159
2 19 1.808
2 20 1.348
2 21 1.706
2 22 1.118
2 23 1.685
2 24 0.428
2 25 1.894
2 26 0.670
2 27 0.972
2 28 0.524
2 29 2.387
3 4 3.423
3 5 0.885
3 6 1.473
3 7 0.877
3 8 2.308
3 9 0.474
3 10 1.774
3 11 0.212
3 12 1.525
3 13 2.006
3 14 2.505
3 15 2.090
3 16 1.076
3 17 0.508
3 18 1.033
3 19 0.630
3 20 0.200
3 21 0.529
3 22 0.086
3 23 2.852
3 24 0.760
3 25 0.716
3 26 1.840
3 27 0.208
3 28 1.701
3 29 3.483
4 5 2.575
4 6 4.808
4 7 4.283
4 8 1.386
4 9 2.977
4 10 1.912
4 11 3.272
4 12 2.007
4 13 1.595
4 14 1.153
4 15 1.398
4 16 4.397
4 17 3.884
4 18 2.522
4 19 4.009
4 20 3.540
4 21 3.938
4 22 3.344
4 23 0.995
4 24 2.767
4 25 4.090
4 26 1.753
4 27 3.239
4 28 1.971
4 29 0.228
5 6 2.351
5 7 1.762
5 8 1.425
5 9 0.413
5 10 0.908
5 11 0.707
5 12 0.641
5 13 1.122
5 14 1.620
5 15 1.212
5 16 1.945
5 17 1.385
5 18 0.226
5 19 1.510
5 20 1.043
5 21 1.414
5 22 0.818
5 23 1.967
5 24 0.219
5 25 1.596
5 26 0.957
5 27 0.683
5 28 0.836
5 29 2.619
6 7 0.636
6 8 3.775
6 9 1.946
6 10 3.247
6 11 1.675
6 12 2.992
6 13 3.472
6 14 3.963
6 15 3.535
6 16 0.412
6 17 0.966
6 18 2.506
6 19 0.844
6 20 1.308
6 21 0.954
6 22 1.534
6 23 4.313
6 24 2.233
6 25 0.757
6 26 3.308
6 27 1.681
6 28 3.174
6 29 4.892
7 8 3.183
7 9 1.350
7 10 2.642
7 11 1.065
7 12 2.401
7 13 2.882
7 14 3.381
7 15 2.966
7 16 0.338
7 17 0.404
7 18 1.899
7 19 0.285
7 20 0.744
7 21 0.349
7 22 0.949
7 23 3.728
7 24 1.625
7 25 0.220
7 26 2.715
7 27 1.080
7 28 2.568
7 29 4.352
8 9 1.834
8 10 0.572
8 11 2.120
8 12 0.783
8 13 0.303
8 14 0.237
8 15 0.369
8 16 3.368
8 17 2.810
8 18 1.293
8 19 2.934
8 20 2.467
8 21 2.837
8 22 2.242
8 23 0.550
8 24 1.565
8 25 3.020
8 26 0.469
8 27 2.104
8 28 0.643
8 29 1.343
9 10 1.302
9 11 0.295
9 12 1.051
9 13 1.532
9 14 2.032
9 15 1.624
9 16 1.545
9 17 0.980
9 18 0.563
9 19 1.103
9 20 0.645
9 21 1.003
9 22 0.413
9 23 2.378
9 24 0.299
9 25 1.189
9 26 1.366
9 27 0.270
9 28 1.228
9 29 3.027
10 11 1.577
10 12 0.308
10 13 0.318
10 14 0.801
10 15 0.555
10 16 2.846
10 17 2.281
10 18 0.743
10 19 2.404
10 20 1.945
10 21 2.300
10 22 1.715
10 23 1.119
10 24 1.018
10 25 2.490
10 26 0.182
10 27 1.567
10 28 0.074
10 29 1.896
11 12 1.339
11 13 1.820
11 14 2.322
11 15 1.918
11 16 1.282
11 17 0.714
11 18 0.834
11 19 0.832
11 20 0.409
11 21 0.723
11 22 0.193
11 23 2.667
11 24 0.560
11 25 0.918
11 26 1.652
11 27 0.060
11 28 1.504
11 29 3.322
12 13 0.481
12 14 0.984
12 15 0.610
12 16 2.586
12 17 2.027
12 18 0.524
12 19 2.151
12 20 1.684
12 21 2.054
12 22 1.459
12 23 1.328
12 24 0.790
12 25 2.237
12 26 0.316
12 27 1.321
12 28 0.254
12 29 2.024
13 14 0.507
13 15 0.263
13 16 3.065
13 17 2.507
13 18 0.997
13 19 2.632
13 20 2.164
13 21 2.535
13 22 1.940
13 23 0.847
13 24 1.268
13 25 2.718
13 26 0.171
13 27 1.802
13 28 0.377
13 29 1.583
14 15 0.454
14 16 3.554
14 17 3.002
14 18 1.504
14 19 3.127
14 20 2.656
14 21 3.034
14 22 2.436
14 23 0.352
14 24 1.773
14 25 3.213
14 26 0.678
14 27 2.303
14 28 0.869
14 29 1.106
15 16 3.124
15 17 2.579
15 18 1.130
15 19 2.705
15 20 2.232
15 21 2.618
15 22 2.017
15 23 0.802
15 24 1.386
15 25 2.790
15 26 0.376
15 27 1.893
15 28 0.598
15 29 1.416
16 17 0.568
16 18 2.107
16 19 0.453
16 20 0.902
16 21 0.576
16 22 1.131
16 23 3.905
16 24 1.836
16 25 0.369
16 26 2.902
16 27 1.283
16 28 2.773
16 29 4.480
17 18 1.540
17 19 0.126
17 20 0.347
17 21 0.111
17 22 0.568
17 23 3.351
17 24 1.268
17 25 0.211
17 26 2.342
17 27 0.716
17 28 2.208
17 29 3.955
18 19 1.662
18 20 1.208
18 21 1.557
18 22 0.976
18 23 1.842
18 24 0.275
18 25 1.749
18 26 0.826
18 27 0.825
18 28 0.669
18 29 2.546
19 20 0.473
19 21 0.133
19 22 0.692
19 23 3.476
19 24 1.389
19 25 0.086
19 26 2.467
19 27 0.837
19 28 2.330
19 29 4.081
20 21 0.401
20 22 0.233
20 23 3.006
20 24 0.940
20 25 0.557
20 26 2.000
20 27 0.395
20 28 1.872
20 29 3.609
21 22 0.600
21 23 3.381
21 24 1.283
21 25 0.208
21 26 2.369
21 27 0.734
21 28 2.226
21 29 4.004
22 23 2.784
22 24 0.708
22 25 0.778
22 26 1.775
22 27 0.165
22 28 1.641
22 29 3.406
23 24 2.114
23 25 3.561
23 26 1.016
23 27 2.648
23 28 1.190
23 29 0.887
24 25 1.476
24 26 1.098
24 27 0.553
24 28 0.944
24 29 2.801
25 26 2.553
25 27 0.924
25 28 2.417
25 29 4.164
26 27 1.635
26 28 0.222
26 29 1.749
27 28 1.493
27 29 3.293
28 29 1.959
