nodei nodej distance
0 1 4.504
0 2 3.850
0 3 1.416
0 4 3.541
0 5 1.305
0 6 3.057
0 7 4.198
0 8 2.312
0 9 1.134
0 10 2.633
0 11 2.416
0 12 4.094
0 13 3.193
0 14 0.996
0 15 0.624
0 16 0.995
0 17 3.399
0 18 3.438
0 19 1.836
0 20 0.608
0 21 1.077
0 22 3.040
0 23 1.771
0 24 0.814
0 25 2.317
0 26 2.285
0 27 2.816
0 28 2.843
0 29 2.018
0 30 2.104
0 31 4.255
0 32 3.125
0 33 3.134
0 34 0.188
0 35 0.417
0 36 0.739
0 37 3.161
0 38 4.094
0 39 2.187
0 40 1.288
0 41 1.140
0 42 0.239
0 43 4.016
0 44 1.397
0 45 1.686
0 46 1.647
0 47 2.013
0 48 1.231
0 49 2.686
0 50 3.168
0 51 2.428
0 52 0.565
0 53 3.277
0 54 2.620
0 55 1.351
0 56 1.600
0 57 1.303
0 58 1.374
0 59 2.970
0 60 0.368
0 61 2.152
0 62 0.277
0 63 0.448
0 64 1.409
0 65 2.240
0 66 1.729
0 67 1.805
0 68 0.742
0 69 0.490
0 70 3.173
0 71 2.285
0 72 1.710
0 73 2.539
0 74 1.173
0 75 4.170
0 76 0.582
0 77 0.820
0 78 2.829
0 79 0.247
0 80 3.494
0 81 1.186
0 82 1.218
0 83 2.064
0 84 2.839
0 85 2.529
0 86 2.476
0 87 1.486
0 88 2.597
0 89 1.721
0 90 2.056
0 91 2.365
0 92 0.940
0 93 3.050
0 94 0.240
0 95 1.690
0 96 1.965
0 97 0.763
0 98 3.100
0 99 3.056
1 2 1.976
1 3 3.116
1 4 0.963
1 5 3.644
1 6 1.862
1 7 1.178
1 8 2.205
1 9 3.441
1 10 2.150
1 11 2.270
1 12 0.426
1 13 1.810
1 14 3.572
1 15 3.891
1 16 3.509
1 17 1.266
1 18 1.135
1 19 2.830
1 20 3.896
1 21 3.455
1 22 1.535
1 23 2.876
1 24 5.226
1 25 2.304
1 26 2.298
1 27 1.837
1 28 2.482
1 29 2.527
1 30 2.421
1 31 0.340
1 32 1.424
1 33 1.647
1 34 4.683
1 35 4.891
1 36 3.765
1 37 1.352
1 38 0.417
1 39 2.318
1 40 3.261
1 41 3.517
1 42 4.297
1 43 0.490
1 44 3.108
1 45 3.080
1 46 2.861
1 47 2.530
1 48 3.273
1 49 1.823
1 50 1.707
1 51 2.122
1 52 4.555
1 53 1.443
1 54 2.228
1 55 5.691
1 56 3.490
1 57 3.229
1 58 3.202
1 59 1.745
1 60 4.365
1 61 2.370
1 62 4.402
1 63 4.940
1 64 3.229
1 65 2.354
1 66 2.800
1 67 2.925
1 68 5.243
1 69 4.044
1 70 1.331
1 71 2.581
1 72 2.940
1 73 2.206
1 74 3.513
1 75 0.604
1 76 4.101
1 77 3.691
1 78 1.963
1 79 4.299
1 80 1.093
1 81 5.686
1 82 5.682
1 83 2.738
1 84 1.771
1 85 2.039
1 86 2.030
1 87 5.921
1 88 2.132
1 89 2.974
1 90 2.486
1 91 2.226
1 92 3.585
1 93 1.481
1 94 4.358
1 95 2.962
1 96 2.655
1 97 3.768
1 98 2.173
1 99 1.583
2 3 2.522
2 4 1.649
2 5 2.624
2 6 0.918
2 7 0.835
2 8 1.902
2 9 2.732
2 10 1.300
2 11 1.536
2 12 1.898
2 13 0.782
2 14 2.865
2 15 3.364
2 16 3.001
2 17 1.150
2 18 1.342
2 19 2.040
2 20 3.305
2 21 2.818
2 22 1.378
2 23 2.109
2 24 4.663
2 25 1.675
2 26 1.750
2 27 1.315
2 28 1.033
2 29 2.014
2 30 2.004
2 31 1.654
2 32 1.428
2 33 1.016
2 34 3.989
2 35 4.266
2 36 3.219
2 37 1.832
2 38 1.727
2 39 2.146
2 40 2.612
2 41 2.711
2 42 3.612
2 43 1.806
2 44 2.647
2 45 2.164
2 46 2.418
2 47 2.021
2 48 2.800
2 49 1.757
2 50 0.903
2 51 1.723
2 52 3.655
2 53 1.066
2 54 1.273
2 55 5.194
2 56 2.359
2 57 2.621
2 58 2.509
2 59 1.159
2 60 3.575
2 61 1.981
2 62 3.646
2 63 4.204
2 64 2.449
2 65 1.767
2 66 2.271
2 67 2.050
2 68 4.553
2 69 3.365
2 70 1.706
2 71 1.569
2 72 2.162
2 73 1.396
2 74 2.678
2 75 1.375
2 76 3.300
2 77 3.086
2 78 1.155
2 79 3.605
2 80 1.312
2 81 4.980
2 82 5.056
2 83 1.790
2 84 1.375
2 85 1.619
2 86 1.882
2 87 5.331
2 88 1.366
2 89 2.138
2 90 1.992
2 91 1.683
