nodei nodej distance
0 1 1.608
0 2 3.098
0 3 1.622
0 4 0.866
0 5 0.471
0 6 1.122
0 7 2.683
0 8 1.363
0 9 0.513
0 10 0.510
0 11 1.569
0 12 1.476
0 13 2.297
0 14 0.304
0 15 1.522
0 16 1.419
0 17 1.935
0 18 0.259
0 19 2.760
0 20 0.850
0 21 1.954
0 22 2.455
0 23 1.801
0 24 1.677
0 25 1.960
0 26 2.562
0 27 0.607
0 28 1.533
0 29 2.986
1 2 1.509
1 3 0.501
1 4 1.824
1 5 1.982
1 6 2.685
1 7 1.088
1 8 0.350
1 9 2.104
1 10 1.225
1 11 0.528
1 12 0.574
1 13 0.802
1 14 1.313
1 15 0.164
1 16 3.024
1 17 0.411
1 18 1.797
1 19 4.308
1 20 0.823
1 21 0.467
1 22 0.950
1 23 0.245
1 24 0.070
1 25 0.378
1 26 0.986
1 27 1.133
1 28 0.192
1 29 1.474
2 3 1.744
2 4 3.125
2 5 3.490
2 6 4.191
2 7 0.421
2 8 1.740
2 9 3.603
2 10 2.733
2 11 1.806
2 12 1.713
2 13 0.851
2 14 2.811
2 15 1.576
2 16 4.516
2 17 1.310
2 18 3.300
2 19 5.817
2 20 2.331
2 21 1.157
2 22 0.711
2 23 1.298
2 24 1.440
2 25 1.140
2 26 0.538
2 27 2.641
2 28 1.565
2 29 0.423
3 4 2.058
3 5 1.902
3 6 2.592
3 7 1.338
3 8 0.754
3 9 2.064
3 10 1.144
3 11 0.063
3 12 1.037
3 13 1.209
3 14 1.319
3 15 0.633
3 16 2.981
3 17 0.435
3 18 1.750
3 19 4.165
3 20 0.773
3 21 0.923
3 22 1.334
3 23 0.703
3 24 0.520
3 25 0.768
3 26 1.287
3 27 1.041
3 28 0.670
3 29 1.816
4 5 1.233
4 6 1.647
4 7 2.749
4 8 1.484
4 9 1.130
4 10 1.230
4 11 2.023
4 12 1.417
4 13 2.274
4 14 0.977
4 15 1.681
4 16 1.726
4 17 2.226
4 18 1.068
4 19 3.162
4 20 1.367
4 21 1.991
4 22 2.419
4 23 1.925
4 24 1.883
4 25 2.078
4 26 2.599
4 27 1.288
4 28 1.671
4 29 2.902
5 6 0.703
5 7 3.070
5 8 1.779
5 9 0.217
5 10 0.768
5 11 1.843
5 12 1.922
5 13 2.715
5 14 0.693
5 15 1.919
5 16 1.082
5 17 2.266
5 18 0.213
5 19 2.332
5 20 1.170
5 21 2.367
5 22 2.874
5 23 2.195
5 24 2.052
5 25 2.350
5 26 2.959
5 27 0.868
5 28 1.935
5 29 3.407
6 7 3.772
6 8 2.473
6 9 0.611
6 10 1.469
6 11 2.532
6 12 2.597
6 13 3.410
6 14 1.385
6 15 2.619
6 16 0.463
6 17 2.965
6 18 0.894
6 19 1.639
6 20 1.872
6 21 3.063
6 22 3.568
6 23 2.896
6 24 2.755
6 25 3.051
6 26 3.660
6 27 1.568
6 28 2.633
6 29 4.101
7 8 1.330
7 9 3.186
7 10 2.313
7 11 1.398
7 12 1.332
7 13 0.507
7 14 2.394
7 15 1.161
7 16 4.102
7 17 0.903
7 18 2.882
7 19 5.396
7 20 1.910
7 21 0.761
7 22 0.415
7 23 0.882
7 24 1.019
7 25 0.723
7 26 0.162
7 27 2.220
7 28 1.152
7 29 0.541
8 9 1.874
8 10 1.062
8 11 0.756
8 12 0.298
8 13 0.937
8 14 1.088
8 15 0.197
8 16 2.779
8 17 0.761
8 18 1.579
8 19 4.110
8 20 0.700
8 21 0.591
8 22 1.096
8 23 0.456
8 24 0.402
8 25 0.615
8 26 1.202
8 27 0.988
8 28 0.188
8 29 1.629
9 10 0.920
9 11 2.006
9 12 1.988
9 13 2.809
9 14 0.792
9 15 2.027
9 16 0.923
9 17 2.410
9 18 0.314
9 19 2.248
9 20 1.311
9 21 2.465
9 22 2.967
