nodei nodej distance
0 1 1.306
0 2 2.286
0 3 3.260
0 4 1.293
0 5 2.194
0 6 4.003
0 7 3.747
0 8 1.202
0 9 2.843
0 10 1.787
0 11 3.035
0 12 1.561
0 13 1.203
0 14 0.865
0 15 0.474
0 16 3.651
0 17 3.587
0 18 2.475
0 19 3.419
0 20 2.760
0 21 3.804
0 22 2.671
0 23 0.644
0 24 2.711
0 25 3.408
0 26 1.862
0 27 2.762
0 28 1.647
0 29 1.225
1 2 0.980
1 3 1.954
1 4 2.596
1 5 0.888
1 6 2.699
1 7 2.444
1 8 0.105
1 9 1.537
1 10 0.481
1 11 1.729
1 12 0.255
1 13 0.109
1 14 0.441
1 15 0.833
1 16 2.346
1 17 2.282
1 18 1.169
1 19 2.115
1 20 1.454
1 21 2.499
1 22 1.365
1 23 0.663
1 24 1.404
1 25 2.104
1 26 0.556
1 27 1.456
1 28 0.343
1 29 2.531
2 3 0.975
2 4 3.574
2 5 0.094
2 6 1.720
2 7 1.467
2 8 1.084
2 9 0.559
2 10 0.499
2 11 0.750
2 12 0.726
2 13 1.084
2 14 1.421
2 15 1.812
2 16 1.368
2 17 1.304
2 18 0.190
2 19 1.137
2 20 0.476
2 21 1.521
2 22 0.386
2 23 1.643
2 24 0.425
2 25 1.127
2 26 0.424
2 27 0.477
2 28 0.641
2 29 3.510
3 4 4.546
3 5 1.066
3 6 0.746
3 7 0.497
3 8 2.059
3 9 0.417
3 10 1.475
3 11 0.225
3 12 1.701
3 13 2.059
3 14 2.396
3 15 2.786
3 16 0.393
3 17 0.331
3 18 0.786
3 19 0.166
3 20 0.500
3 21 0.546
3 22 0.589
3 23 2.617
3 24 0.552
3 25 0.166
3 26 1.398
3 27 0.505
3 28 1.616
3 29 4.483
4 5 3.481
4 6 5.286
4 7 5.029
4 8 2.492
4 9 4.129
4 10 3.077
4 11 4.321
4 12 2.851
4 13 2.495
4 14 2.156
4 15 1.764
4 16 4.936
4 17 4.871
4 18 3.763
4 19 4.703
4 20 4.046
4 21 5.089
4 22 3.958
4 23 1.936
4 24 3.999
4 25 4.691
4 26 3.150
4 27 4.051
4 28 2.939
4 29 0.103
5 6 1.811
5 7 1.557
5 8 0.993
5 9 0.650
5 10 0.409
5 11 0.841
5 12 0.635
5 13 0.993
5 14 1.329
5 15 1.720
5 16 1.459
5 17 1.394
5 18 0.282
5 19 1.227
5 20 0.567
5 21 1.612
5 22 0.478
5 23 1.551
5 24 0.518
5 25 1.217
5 26 0.332
5 27 0.571
5 28 0.552
5 29 3.418
6 7 0.260
6 8 2.803
6 9 1.161
6 10 2.220
6 11 0.970
6 12 2.446
6 13 2.804
6 14 3.140
6 15 3.529
6 16 0.352
6 17 0.416
6 18 1.531
6 19 0.584
6 20 1.244
6 21 0.200
6 22 1.334
6 23 3.361
6 24 1.298
6 25 0.596
6 26 2.143
6 27 1.250
6 28 2.362
6 29 5.225
7 8 2.549
7 9 0.909
7 10 1.966
7 11 0.719
7 12 2.191
7 13 2.550
7 14 2.884
7 15 3.273
7 16 0.115
7 17 0.167
7 18 1.278
7 19 0.331
7 20 0.991
7 21 0.086
7 22 1.081
7 23 3.106
7 24 1.047
7 25 0.340
7 26 1.888
7 27 1.001
7 28 2.108
7 29 4.968
8 9 1.642
8 10 0.585
8 11 1.834
8 12 0.359
8 13 0.026
8 14 0.337
8 15 0.728
8 16 2.451
8 17 2.387
8 18 1.274
8 19 2.220
8 20 1.559
8 21 2.604
8 22 1.470
8 23 0.558
8 24 1.509
8 25 2.209
8 26 0.661
8 27 1.560
8 28 0.447
8 29 2.426
9 10 1.058
9 11 0.192
9 12 1.284
9 13 1.643
9 14 1.979
9 15 2.369
9 16 0.809
9 17 0.745
9 18 0.370
9 19 0.578
9 20 0.083
9 21 0.962
9 22 0.172
9 23 2.200
9 24 0.143
9 25 0.569
9 26 0.982
9 27 0.113
9 28 1.200
9 29 4.066
10 11 1.250
10 12 0.226
10 13 0.585
10 14 0.922
10 15 1.313
10 16 1.867
10 17 1.803
10 18 0.689
10 19 1.636
10 20 0.975
10 21 2.020
10 22 0.886
10 23 1.144
10 24 0.924
10 25 1.626
10 26 0.081
10 27 0.975
10 28 0.144
10 29 3.012
11 12 1.476
11 13 1.835
11 14 2.171
11 15 2.561
11 16 0.618
11 17 0.554
11 18 0.561
11 19 0.387
11 20 0.275
11 21 0.771
11 22 0.364
11 23 2.392
11 24 0.329
11 25 0.380
11 26 1.173
11 27 0.284
11 28 1.392
11 29 4.258
12 13 0.359
12 14 0.696
12 15 1.087
12 16 2.093
12 17 2.029
12 18 0.915
12 19 1.862
12 20 1.201
12 21 2.246
12 22 1.112
12 23 0.917
12 24 1.150
12 25 1.852
12 26 0.303
12 27 1.201
12 28 0.090
12 29 2.786
13 14 0.339
13 15 0.730
13 16 2.452
13 17 2.388
13 18 1.274
13 19 2.221
13 20 1.560
13 21 2.605
13 22 1.471
13 23 0.559
13 24 1.509
13 25 2.210
13 26 0.662
13 27 1.560
13 28 0.445
13 29 2.428
14 15 0.392
14 16 2.788
14 17 2.723
14 18 1.610
14 19 2.556
14 20 1.896
14 21 2.941
14 22 1.807
14 23 0.222
14 24 1.846
14 25 2.545
14 26 0.997
14 27 1.897
14 28 0.783
14 29 2.090
15 16 3.177
15 17 3.113
15 18 2.001
15 19 2.945
15 20 2.286
15 21 3.330
15 22 2.197
15 23 0.172
15 24 2.237
15 25 2.934
15 26 1.388
15 27 2.288
15 28 1.175
15 29 1.698
16 17 0.066
16 18 1.179
16 19 0.232
16 20 0.892
16 21 0.153
16 22 0.981
16 23 3.009
16 24 0.945
16 25 0.247
16 26 1.791
16 27 0.898
16 28 2.009
16 29 4.874
17 18 1.115
17 19 0.167
17 20 0.828
17 21 0.218
17 22 0.918
17 23 2.945
17 24 0.882
17 25 0.181
17 26 1.726
17 27 0.836
17 28 1.945
17 29 4.809
18 19 0.948
18 20 0.288
18 21 1.332
18 22 0.197
18 23 1.832
18 24 0.236
18 25 0.939
18 26 0.613
18 27 0.289
18 28 0.831
18 29 3.699
19 20 0.661
19 21 0.385
19 22 0.751
19 23 2.777
19 24 0.716
19 25 0.031
19 26 1.559
19 27 0.670
19 28 1.778
19 29 4.642
20 21 1.045
20 22 0.091
20 23 2.117
20 24 0.076
20 25 0.651
20 26 0.898
20 27 0.082
20 28 1.117
20 29 3.983
21 22 1.134
21 23 3.162
21 24 1.098
21 25 0.399
21 26 1.944
21 27 1.050
21 28 2.162
21 29 5.027
22 23 2.028
22 24 0.054
22 25 0.741
22 26 0.810
22 27 0.109
22 28 1.028
22 29 3.895
23 24 2.068
23 25 2.766
23 26 1.219
23 27 2.119
23 28 1.004
23 29 1.869
24 25 0.709
24 26 0.849
24 27 0.056
24 28 1.065
24 29 3.935
25 26 1.548
25 27 0.664
25 28 1.768
25 29 4.629
26 27 0.901
26 28 0.224
26 29 3.086
27 28 1.115
27 29 3.987
28 29 2.873
