nodei nodej distance
0 1 1.044
0 2 0.731
0 3 1.415
0 4 1.726
0 5 3.617
0 6 3.537
0 7 4.388
0 8 4.087
0 9 4.486
0 10 2.716
0 11 4.465
0 12 3.058
0 13 3.379
0 14 3.727
0 15 4.745
0 16 2.392
0 17 3.074
0 18 2.728
0 19 3.510
0 20 3.635
0 21 4.639
0 22 4.451
0 23 5.521
0 24 3.924
0 25 3.946
0 26 5.103
0 27 4.571
0 28 5.320
0 29 4.190
0 30 4.989
0 31 4.472
0 32 4.987
0 33 3.926
0 34 4.662
0 35 3.922
0 36 3.765
0 37 4.381
0 38 6.047
0 39 4.132
0 40 2.877
0 41 3.161
0 42 3.972
0 43 4.243
0 44 2.478
0 45 3.822
0 46 3.832
0 47 5.030
0 48 4.967
0 49 4.301
0 50 4.814
0 51 4.483
0 52 4.451
0 53 3.823
0 54 3.976
0 55 4.241
0 56 4.641
0 57 3.105
0 58 3.172
0 59 4.349
0 60 4.213
0 61 2.803
0 62 4.380
0 63 3.766
0 64 2.553
0 65 3.614
0 66 4.039
0 67 4.531
0 68 3.802
0 69 2.562
0 70 3.595
0 71 5.163
0 72 3.835
0 73 4.702
0 74 4.557
0 75 3.421
0 76 4.156
0 77 4.124
0 78 4.442
0 79 5.651
0 80 4.269
0 81 3.240
0 82 4.741
0 83 3.056
0 84 4.634
0 85 4.274
0 86 4.660
0 87 3.404
0 88 4.865
0 89 3.550
0 90 6.018
0 91 3.964
0 92 3.727
0 93 3.235
0 94 3.556
0 95 3.582
0 96 3.960
0 97 3.964
0 98 5.034
0 99 3.658
1 2 1.223
1 3 0.794
1 4 1.373
1 5 3.734
1 6 3.651
1 7 4.715
1 8 4.281
1 9 4.770
1 10 2.951
1 11 4.747
1 12 3.197
1 13 3.428
1 14 3.967
1 15 5.116
1 16 2.314
1 17 2.966
1 18 2.918
1 19 3.938
1 20 3.958
1 21 4.844
1 22 4.937
1 23 5.885
1 24 4.159
1 25 4.180
1 26 5.414
1 27 4.985
1 28 5.688
1 29 4.470
1 30 5.366
1 31 4.731
1 32 5.359
1 33 4.239
1 34 4.946
1 35 4.256
1 36 3.978
1 37 4.559
1 38 6.419
1 39 4.220
1 40 3.142
1 41 2.806
1 42 4.080
1 43 4.484
1 44 2.510
1 45 3.993
1 46 4.055
1 47 5.387
1 48 5.228
1 49 4.598
1 50 5.166
1 51 4.467
1 52 4.815
1 53 4.148
1 54 4.194
1 55 4.381
1 56 4.975
1 57 3.316
1 58 3.068
1 59 4.688
1 60 4.333
1 61 2.933
1 62 4.440
1 63 3.943
1 64 2.515
1 65 3.938
1 66 4.223
1 67 4.695
1 68 4.168
1 69 2.579
1 70 3.753
1 71 5.405
1 72 4.116
1 73 4.907
1 74 4.987
1 75 3.634
1 76 4.287
1 77 4.447
1 78 4.757
1 79 5.991
1 80 4.505
1 81 3.297
1 82 4.982
1 83 3.155
1 84 5.041
1 85 4.546
1 86 4.905
1 87 3.252
1 88 5.042
1 89 3.878
1 90 6.380
1 91 4.276
1 92 4.125
1 93 3.407
1 94 3.870
1 95 3.775
1 96 4.333
1 97 4.319
1 98 5.336
1 99 3.751
2 3 1.118
2 4 1.176
2 5 4.344
2 6 4.264
2 7 5.114
2 8 4.818
2 9 5.216
2 10 3.447
2 11 5.195
2 12 3.785
2 13 4.099
2 14 4.458
2 15 5.467
2 16 3.083
2 17 3.768
2 18 3.457
2 19 4.229
2 20 4.364
2 21 5.371
2 22 5.155
2 23 6.241
2 24 4.656
2 25 4.677
2 26 5.830
2 27 5.287
2 28 6.041
2 29 4.920
2 30 5.710
2 31 5.203
2 32 5.707
2 33 4.654
2 34 5.391
2 35 4.649
2 36 4.497
2 37 5.112
2 38 6.766
2 39 4.859
2 40 3.609
2 41 3.790
2 42 4.700
2 43 4.974
2 44 3.190
2 45 4.552
2 46 4.563
2 47 5.753
2 48 5.697
2 49 5.031
2 50 5.537
2 51 5.199
2 52 5.174
2 53 4.552
2 54 4.707
2 55 4.971
2 56 5.367
2 57 3.836
2 58 3.867
2 59 5.075
2 60 4.942
2 61 3.529
2 62 5.105
2 63 4.496
2 64 3.254
2 65 4.343
2 66 4.770
2 67 5.262
2 68 4.527
2 69 3.273
2 70 4.325
2 71 5.894
2 72 4.565
2 73 5.433
2 74 5.271
2 75 4.152
2 76 4.886
2 77 4.851
2 78 5.170
2 79 6.375
2 80 5.001
2 81 3.960
2 82 5.472
2 83 3.780
2 84 5.351
2 85 5.004
2 86 5.391
2 87 4.091
2 88 5.596
2 89 4.279
2 90 6.738
2 91 4.693
2 92 4.448
2 93 3.965
2 94 4.285
2 95 4.313
2 96 4.684
2 97 4.689
2 98 5.761
2 99 4.384
3 4 0.605
3 5 4.525
3 6 4.443
3 7 5.487
3 8 5.069
3 9 5.549
3 10 3.728
3 11 5.526
3 12 3.985
3 13 4.222
3 14 4.749
3 15 5.882
3 16 3.108
3 17 3.757
3 18 3.700
3 19 4.686
3 20 4.728
3 21 5.632
3 22 5.674
3 23 6.654
3 24 4.942
3 25 4.964
3 26 6.190
3 27 5.741
3 28 6.455
3 29 5.248
3 30 6.131
3 31 5.513
3 32 6.125
3 33 5.011
3 34 5.725
3 35 5.025
3 36 4.763
3 37 5.349
3 38 7.188
3 39 5.013
3 40 3.916
3 41 3.562
3 42 4.872
3 43 5.268
3 44 3.302
3 45 4.782
3 46 4.839
3 47 6.156
3 48 6.011
3 49 5.375
3 50 5.935
3 51 5.259
3 52 5.581
3 53 4.918
3 54 4.979
3 55 5.173
3 56 5.747
3 57 4.098
3 58 3.858
3 59 5.458
3 60 5.126
3 61 3.721
3 62 5.234
3 63 4.731
3 64 3.309
3 65 4.707
3 66 5.011
3 67 5.486
3 68 4.930
3 69 3.372
3 70 4.542
3 71 6.190
3 72 4.893
3 73 5.695
3 74 5.740
3 75 4.418
3 76 5.079
3 77 5.219
3 78 5.531
3 79 6.764
3 80 5.289
3 81 4.090
3 82 5.767
3 83 3.947
3 84 5.799
3 85 5.326
3 86 5.689
3 87 4.037
3 88 5.832
3 89 4.646
3 90 7.150
3 91 5.048
3 92 4.881
3 93 4.194
3 94 4.640
3 95 4.562
3 96 5.095
3 97 5.084
3 98 6.114
3 99 4.544
4 5 5.075
4 6 4.992
4 7 5.992
4 8 5.605
4 9 6.066
4 10 4.248
4 11 6.044
4 12 4.527
4 13 4.781
4 14 5.274
4 15 6.376
4 16 3.678
4 17 4.337
4 18 4.230
4 19 5.161
4 20 5.232
4 21 6.168
4 22 6.132
4 23 7.151
4 24 5.469
4 25 5.490
4 26 6.702
4 27 6.222
4 28 6.952
4 29 5.765
4 30 6.624
4 31 6.036
4 32 6.619
4 33 5.519
4 34 6.243
4 35 5.528
4 36 5.294
4 37 5.889
4 38 7.684
4 39 5.571
4 40 4.431
4 41 4.164
4 42 5.425
4 43 5.794
4 44 3.857
4 45 5.322
4 46 5.368
4 47 6.655
4 48 6.535
4 49 5.888
4 50 6.435
4 51 5.835
4 52 6.077
4 53 5.423
4 54 5.509
4 55 5.721
4 56 6.251
4 57 4.626
4 58 4.438
4 59 5.960
4 60 5.677
4 61 4.263
4 62 5.797
4 63 5.269
4 64 3.875
4 65 5.211
4 66 5.550
4 67 6.030
4 68 5.424
4 69 3.930
4 70 5.083
4 71 6.719
4 72 5.409
4 73 6.231
4 74 6.216
4 75 4.947
4 76 5.628
4 77 5.725
4 78 6.040
4 79 7.269
4 80 5.817
4 81 4.648
4 82 6.295
4 83 4.496
4 84 6.282
4 85 5.845
4 86 6.216
4 87 4.624
4 88 6.375
4 89 5.149
4 90 7.649
4 91 5.557
4 92 5.365
4 93 4.730
4 94 5.147
4 95 5.096
4 96 5.587
4 97 5.581
4 98 6.627
4 99 5.098
5 6 0.082
5 7 1.222
5 8 0.593
5 9 1.174
5 10 0.930
5 11 1.150
5 12 0.560
5 13 0.358
5 14 0.484
5 15 1.655
5 16 1.450
5 17 0.976
5 18 0.893
5 19 1.144
5 20 0.767
5 21 1.133
5 22 1.850
5 23 2.326
5 24 0.578
5 25 0.592
5 26 1.799
5 27 1.662
5 28 2.151
5 29 0.916
5 30 1.882
5 31 1.095
5 32 1.865
5 33 0.850
5 34 1.328
5 35 0.928
5 36 0.404
5 37 0.837
5 38 2.841
5 39 0.516
5 40 0.827
5 41 1.660
5 42 0.355
5 43 0.848
5 44 1.224
5 45 0.308
5 46 0.478
5 47 1.857
5 48 1.556
5 49 1.057
5 50 1.653
5 51 0.956
5 52 1.394
5 53 0.843
5 54 0.562
5 55 0.648
5 56 1.452
5 57 0.567
5 58 0.910
5 59 1.231
5 60 0.603
5 61 0.819
5 62 0.773
5 63 0.285
5 64 1.243
5 65 0.763
5 66 0.526
5 67 0.964
5 68 0.990
5 69 1.159
5 70 0.145
5 71 1.707
5 72 0.686
5 73 1.194
5 74 1.709
5 75 0.371
5 76 0.554
5 77 1.014
5 78 1.227
5 79 2.384
5 80 0.855
5 81 0.456
5 82 1.301
5 83 0.579
5 84 1.687
5 85 0.960
5 86 1.233
5 87 0.968
5 88 1.312
5 89 0.766
5 90 2.789
5 91 0.868
5 92 1.090
5 93 0.404
5 94 0.715
5 95 0.275
5 96 1.095
5 97 1.029
5 98 1.714
5 99 0.091
6 7 1.283
6 8 0.668
6 9 1.243
6 10 0.857
6 11 1.219
6 12 0.480
6 13 0.291
6 14 0.523
6 15 1.718
6 16 1.370
6 17 0.910
6 18 0.816
6 19 1.147
6 20 0.785
6 21 1.213
6 22 1.891
6 23 2.398
6 24 0.636
6 25 0.652
6 26 1.873
6 27 1.715
6 28 2.221
6 29 0.979
6 30 1.947
6 31 1.167
6 32 1.931
6 33 0.894
6 34 1.401
6 35 0.968
6 36 0.454
6 37 0.918
6 38 2.915
6 39 0.595
6 40 0.764
6 41 1.605
6 42 0.436
6 43 0.918
6 44 1.142
6 45 0.378
6 46 0.532
6 47 1.926
6 48 1.634
6 49 1.120
6 50 1.719
6 51 1.018
6 52 1.451
6 53 0.877
6 54 0.628
6 55 0.730
6 56 1.518
6 57 0.504
6 58 0.848
