nodei nodej distance
0 1 2.264
0 2 2.405
0 3 1.207
0 4 3.238
0 5 1.289
0 6 2.590
0 7 4.147
0 8 2.300
0 9 3.248
0 10 2.417
0 11 2.377
0 12 1.632
0 13 0.861
0 14 2.628
0 15 1.802
0 16 2.884
0 17 2.043
0 18 1.112
0 19 1.791
0 20 2.865
0 21 0.860
0 22 0.899
0 23 2.206
0 24 1.667
0 25 1.945
0 26 3.220
0 27 2.829
0 28 1.232
0 29 0.412
1 2 1.126
1 3 1.260
1 4 1.204
1 5 1.230
1 6 0.875
1 7 2.231
1 8 2.201
1 9 1.621
1 10 1.723
1 11 1.476
1 12 0.823
1 13 1.427
1 14 2.436
1 15 0.558
1 16 1.413
1 17 0.344
1 18 2.470
1 19 0.906
1 20 0.994
1 21 1.880
1 22 1.455
1 23 1.045
1 24 1.590
1 25 0.641
1 26 0.974
1 27 1.348
1 28 1.356
1 29 2.022
2 3 1.204
2 4 1.036
2 5 1.929
2 6 0.410
2 7 1.765
2 8 3.190
2 9 2.723
2 10 0.643
2 11 2.559
2 12 1.658
2 13 1.604
2 14 3.464
2 15 1.439
2 16 2.538
2 17 0.875
2 18 2.071
2 19 0.647
2 20 2.085
2 21 1.671
2 22 1.518
2 23 2.126
2 24 0.944
2 25 0.658
2 26 1.407
2 27 2.474
2 28 1.177
2 29 2.029
3 4 2.054
3 5 1.043
3 6 1.391
3 7 2.941
3 8 2.435
3 9 2.667
3 10 1.337
3 11 2.078
3 12 1.043
3 13 0.420
3 14 2.756
3 15 1.023
3 16 2.357
3 17 0.956
3 18 1.216
3 19 0.586
3 20 2.124
3 21 0.621
3 22 0.315
3 23 1.721
3 24 0.686
3 25 0.774
3 26 2.127
3 27 2.290
3 28 0.142
3 29 0.854
4 5 2.406
4 6 0.683
4 7 1.028
4 8 3.367
4 9 2.352
4 10 1.583
4 11 2.581
4 12 2.017
4 13 2.381
4 14 3.571
4 15 1.750
4 16 2.307
4 17 1.247
4 18 3.080
4 19 1.477
4 20 1.765
4 21 2.617
4 22 2.344
4 23 2.177
4 24 1.968
4 25 1.293
4 26 0.625
4 27 2.257
4 28 2.077
4 29 2.908
