nodei nodej distance
0 1 2.555
0 2 3.281
0 3 3.815
0 4 0.038
0 5 1.863
0 6 1.454
0 7 1.953
0 8 3.800
0 9 1.561
0 10 1.472
0 11 1.703
0 12 4.032
0 13 2.405
0 14 0.283
0 15 1.506
0 16 1.040
0 17 1.883
0 18 1.842
0 19 0.483
0 20 2.607
0 21 0.547
0 22 0.617
0 23 0.182
0 24 1.067
0 25 1.366
0 26 0.244
0 27 0.961
0 28 1.192
0 29 2.314
0 30 1.428
0 31 4.083
0 32 0.294
0 33 2.685
0 34 1.447
0 35 2.743
0 36 0.557
0 37 2.192
0 38 1.947
0 39 1.269
0 40 2.563
0 41 0.621
0 42 0.085
0 43 2.582
0 44 0.065
0 45 2.590
0 46 1.693
0 47 0.686
0 48 0.677
0 49 2.988
0 50 2.072
0 51 0.123
0 52 0.312
0 53 4.234
0 54 3.048
0 55 2.252
0 56 0.981
0 57 0.116
0 58 2.163
0 59 0.321
0 60 0.992
0 61 0.628
0 62 1.507
0 63 0.450
0 64 0.128
0 65 0.773
0 66 1.488
0 67 2.370
0 68 0.210
0 69 1.098
0 70 3.547
0 71 2.208
0 72 0.739
0 73 0.587
0 74 1.465
0 75 3.666
0 76 0.747
0 77 2.011
0 78 0.705
0 79 1.051
0 80 1.583
0 81 0.532
0 82 0.170
0 83 0.736
0 84 2.308
0 85 0.775
0 86 0.240
0 87 1.208
0 88 2.052
0 89 0.432
0 90 3.923
0 91 0.201
0 92 0.198
0 93 1.126
0 94 2.282
0 95 0.221
0 96 0.151
0 97 0.065
0 98 1.372
0 99 2.014
1 2 0.732
1 3 1.263
1 4 2.588
1 5 0.694
1 6 1.108
1 7 0.620
1 8 1.251
1 9 4.116
1 10 1.085
1 11 0.857
1 12 1.481
1 13 0.158
1 14 2.272
1 15 1.049
1 16 1.516
1 17 0.688
1 18 0.712
1 19 2.076
1 20 0.053
1 21 2.011
1 22 1.940
1 23 2.379
1 24 1.488
1 25 1.190
1 26 2.799
1 27 1.602
1 28 1.429
1 29 0.241
1 30 1.127
1 31 1.547
1 32 2.261
1 33 0.131
1 34 1.108
1 35 0.192
1 36 1.999
1 37 0.382
1 38 0.608
1 39 3.822
1 40 0.085
1 41 1.941
1 42 2.605
1 43 0.081
1 44 2.520
1 45 0.067
1 46 0.862
1 47 1.874
1 48 1.884
1 49 0.434
1 50 0.483
1 51 2.676
1 52 2.253
1 53 1.685
1 54 0.509
1 55 0.303
1 56 1.584
1 57 2.446
1 58 0.392
1 59 2.285
1 60 3.544
1 61 1.928
1 62 1.068
1 63 2.127
1 64 2.669
1 65 1.782
1 66 1.066
1 67 4.920
1 68 2.344
1 69 3.652
1 70 1.005
1 71 0.347
1 72 1.835
1 73 3.125
1 74 1.089
1 75 1.112
1 76 1.810
1 77 4.565
1 78 1.855
1 79 3.600
1 80 0.981
1 81 2.052
1 82 2.722
1 83 3.282
1 84 0.247
1 85 1.780
1 86 2.315
1 87 3.758
1 88 0.504
1 89 2.986
1 90 1.371
1 91 2.354
1 92 2.357
1 93 1.428
1 94 0.275
1 95 2.339
1 96 2.703
1 97 2.619
1 98 1.189
1 99 0.565
2 3 0.573
2 4 3.313
2 5 1.418
2 6 1.828
2 7 1.330
2 8 0.571
2 9 4.842
2 10 1.809
2 11 1.578
2 12 0.784
2 13 0.876
2 14 2.999
2 15 1.778
2 16 2.245
2 17 1.400
2 18 1.441
2 19 2.800
2 20 0.682
2 21 2.735
2 22 2.664
2 23 3.104
2 24 2.214
2 25 1.915
2 26 3.524
2 27 2.323
2 28 2.131
2 29 0.971
2 30 1.854
2 31 0.889
2 32 2.988
2 33 0.604
2 34 1.834
2 35 0.541
2 36 2.727
2 37 1.111
2 38 1.335
2 39 4.549
2 40 0.718
2 41 2.664
2 42 3.333
2 43 0.720
2 44 3.247
2 45 0.691
2 46 1.590
2 47 2.597
2 48 2.607
2 49 0.304
2 50 1.213
2 51 3.403
2 52 2.976
2 53 0.992
2 54 0.336
2 55 1.032
2 56 2.305
2 57 3.171
2 58 1.121
2 59 3.004
2 60 4.271
2 61 2.653
2 62 1.781
2 63 2.848
2 64 3.393
2 65 2.508
2 66 1.793
2 67 5.648
2 68 3.070
2 69 4.379
2 70 0.393
2 71 1.076
2 72 2.554
2 73 3.846
2 74 1.816
2 75 0.413
2 76 2.534
2 77 5.292
2 78 2.578
2 79 4.328
2 80 1.700
2 81 2.771
2 82 3.447
2 83 4.011
2 84 0.978
2 85 2.507
2 86 3.041
2 87 4.486
2 88 1.229
2 89 3.711
2 90 0.676
2 91 3.080
2 92 3.082
2 93 2.155
2 94 1.000
2 95 3.063
2 96 3.428
2 97 3.345
2 98 1.910
2 99 1.271
3 4 3.849
3 5 1.957
3 6 2.371
3 7 1.879
3 8 0.037
3 9 5.375
3 10 2.348
3 11 2.120
3 12 0.218
3 13 1.417
3 14 3.532
3 15 2.309
3 16 2.775
3 17 1.948
3 18 1.974
3 19 3.338
3 20 1.210
3 21 3.273
3 22 3.202
3 23 3.641
3 24 2.749
3 25 2.453
3 26 4.059
3 27 2.865
3 28 2.687
3 29 1.502
3 30 2.388
3 31 0.324
3 32 3.521
3 33 1.133
3 34 2.370
3 35 1.080
3 36 3.259
3 37 1.624
3 38 1.871
3 39 5.081
3 40 1.266
3 41 3.203
3 42 3.863
3 43 1.233
3 44 3.779
3 45 1.235
3 46 2.123
3 47 3.136
3 48 3.146
3 49 0.834
3 50 1.744
3 51 3.936
3 52 3.515
3 53 0.423
3 54 0.770
3 55 1.566
3 56 2.847
3 57 3.708
3 58 1.654
3 59 3.548
3 60 4.802
3 61 3.189
3 62 2.329
3 63 3.390
3 64 3.931
3 65 3.043
3 66 2.328
3 67 6.175
3 68 3.605
3 69 4.911
3 70 0.285
3 71 1.609
3 72 3.098
3 73 4.387
3 74 2.351
3 75 0.160
3 76 3.072
3 77 5.823
3 78 3.118
3 79 4.856
3 80 2.244
3 81 3.315
3 82 3.983
3 83 4.539
3 84 1.508
3 85 3.040
3 86 3.576
3 87 5.016
3 88 1.767
3 89 4.247
3 90 0.108
3 91 3.615
3 92 3.618
3 93 2.690
3 94 1.538
3 95 3.600
3 96 3.964
3 97 3.880
3 98 2.452
3 99 1.822
4 5 1.896
4 6 1.486
4 7 1.985
4 8 3.834
4 9 1.528
4 10 1.504
4 11 1.735
4 12 4.066
4 13 2.438
4 14 0.318
4 15 1.540
4 16 1.074
4 17 1.915
4 18 1.875
4 19 0.514
4 20 2.640
4 21 0.578
4 22 0.649
4 23 0.211
4 24 1.100
4 25 1.399
4 26 0.211
4 27 0.992
4 28 1.220
4 29 2.347
4 30 1.461
4 31 4.118
4 32 0.329
4 33 2.718
4 34 1.480
4 35 2.776
4 36 0.591
4 37 2.226
4 38 1.980
4 39 1.237
4 40 2.595
4 41 0.652
4 42 0.089
4 43 2.616
4 44 0.100
4 45 2.623
4 46 1.726
4 47 0.718
4 48 0.708
4 49 3.021
4 50 2.105
4 51 0.097
4 52 0.341
4 53 4.267
4 54 3.082
4 55 2.285
4 56 1.012
4 57 0.144
4 58 2.196
4 59 0.342
4 60 0.961
4 61 0.660
4 62 1.538
4 63 0.478
4 64 0.091
4 65 0.806
4 66 1.521
4 67 2.339
4 68 0.244
4 69 1.066
4 70 3.581
4 71 2.241
4 72 0.768
4 73 0.551
4 74 1.498
4 75 3.699
4 76 0.779
4 77 1.979
4 78 0.736
4 79 1.021
4 80 1.615
4 81 0.559
4 82 0.135
4 83 0.707
4 84 2.342
4 85 0.808
4 86 0.273
4 87 1.176
4 88 2.085
4 89 0.398
4 90 3.957
4 91 0.234
4 92 0.231
4 93 1.159
4 94 2.315
4 95 0.251
4 96 0.115
4 97 0.032
4 98 1.404
4 99 2.046
5 6 0.414
5 7 0.120
5 8 1.944
5 9 3.424
5 10 0.392
5 11 0.164
5 12 2.174
5 13 0.542
5 14 1.582
5 15 0.365
5 16 0.829
5 17 0.083
5 18 0.052
5 19 1.383
5 20 0.746
5 21 1.318
5 22 1.247
5 23 1.687
5 24 0.796
5 25 0.497
5 26 2.107
5 27 0.908
5 28 0.748
5 29 0.455
5 30 0.438
5 31 2.237
5 32 1.570
5 33 0.824
5 34 0.417
5 35 0.880
5 36 1.310
5 37 0.364
5 38 0.089
5 39 3.132
5 40 0.700
5 41 1.247
5 42 1.915
5 43 0.729
5 44 1.830
5 45 0.727
5 46 0.178
5 47 1.180
5 48 1.191
5 49 1.126
5 50 0.219
5 51 1.985
5 52 1.560
5 53 2.378
5 54 1.196
5 55 0.391
5 56 0.890
5 57 1.754
5 58 0.304
5 59 1.592
5 60 2.854
5 61 1.236
5 62 0.380
5 63 1.433
5 64 1.976
5 65 1.090
5 66 0.376
5 67 4.231
5 68 1.653
5 69 2.961
5 70 1.696
5 71 0.348
5 72 1.141
5 73 2.431
5 74 0.399
5 75 1.805
5 76 1.117
5 77 3.874
5 78 1.162
5 79 2.911
5 80 0.289
5 81 1.358
5 82 2.030
5 83 2.593
5 84 0.450
5 85 1.090
5 86 1.623
5 87 3.069
5 88 0.190
5 89 2.293
5 90 2.065
5 91 1.662
5 92 1.665
5 93 0.737
5 94 0.419
5 95 1.646
5 96 2.011
5 97 1.927
5 98 0.495
5 99 0.177
6 7 0.499
6 8 2.358
6 9 3.014
6 10 0.043
6 11 0.251
6 12 2.589
6 13 0.955
6 14 1.174
6 15 0.134
6 16 0.437
6 17 0.430
6 18 0.403
6 19 0.972
6 20 1.161
6 21 0.908
6 22 0.836
6 23 1.276
6 24 0.393
6 25 0.100
6 26 1.697
6 27 0.495
6 28 0.355
6 29 0.870
6 30 0.099
6 31 2.651
6 32 1.163
6 33 1.238
6 34 0.073
6 35 1.293
6 36 0.905
6 37 0.767
6 38 0.502
6 39 2.723
6 40 1.111
6 41 0.835
6 42 1.509
6 43 1.143
6 44 1.423
6 45 1.139
6 46 0.262
6 47 0.769
6 48 0.778
6 49 1.539
6 50 0.631
6 51 1.576
6 52 1.148
6 53 2.792
6 54 1.611
6 55 0.806
6 56 0.477
6 57 1.343
6 58 0.718
6 59 1.178
6 60 2.446
6 61 0.827
6 62 0.078
6 63 1.020
6 64 1.565
6 65 0.683
6 66 0.089
6 67 3.824
6 68 1.244
6 69 2.552
6 70 2.111
6 71 0.762
6 72 0.727
6 73 2.018
6 74 0.083
6 75 2.219
6 76 0.707
6 77 3.465
6 78 0.750
6 79 2.504
6 80 0.129
6 81 0.944
6 82 1.619
6 83 2.187
6 84 0.865
6 85 0.685
6 86 1.214
6 87 2.661
6 88 0.604
6 89 1.883
6 90 2.479
6 91 1.253
6 92 1.255
6 93 0.334
6 94 0.833
6 95 1.235
6 96 1.600
6 97 1.517
6 98 0.082
6 99 0.560
7 8 1.868
7 9 3.513
7 10 0.484
7 11 0.254
7 12 2.097
7 13 0.463
7 14 1.674
7 15 0.471
7 16 0.928
7 17 0.070
7 18 0.170
7 19 1.471
7 20 0.673
7 21 1.407
7 22 1.336
7 23 1.775
7 24 0.890
7 25 0.591
7 26 2.197
7 27 0.994
7 28 0.809
7 29 0.392
7 30 0.538
7 31 2.167
7 32 1.662
7 33 0.749
7 34 0.514
7 35 0.800
7 36 1.403
7 37 0.343
7 38 0.113
7 39 3.222
7 40 0.614
7 41 1.334
7 42 2.008
7 43 0.666
7 44 1.922
7 45 0.645
7 46 0.290
7 47 1.268
7 48 1.277
7 49 1.046
7 50 0.193
7 51 2.076
7 52 1.647
7 53 2.302
7 54 1.128
7 55 0.327
