nodei nodej distance
0 1 0.591
0 2 1.082
0 3 0.800
0 4 0.290
0 5 4.581
0 6 6.070
0 7 5.473
0 8 5.583
0 9 5.264
0 10 5.220
0 11 6.030
0 12 5.343
0 13 6.156
0 14 5.501
0 15 5.720
0 16 3.808
0 17 6.155
0 18 6.310
0 19 4.745
0 20 4.592
0 21 4.239
0 22 5.153
0 23 5.258
0 24 5.467
0 25 4.324
0 26 4.494
0 27 4.724
0 28 5.358
0 29 5.645
0 30 7.181
0 31 4.714
0 32 3.366
0 33 5.402
0 34 6.909
0 35 6.398
0 36 5.473
0 37 6.223
0 38 4.956
0 39 5.363
0 40 5.721
0 41 5.523
0 42 6.022
0 43 5.474
0 44 5.286
0 45 5.292
0 46 6.350
0 47 5.762
0 48 4.710
0 49 5.196
0 50 3.874
0 51 4.060
0 52 6.603
0 53 5.743
0 54 4.825
0 55 5.324
0 56 4.703
0 57 5.076
0 58 5.924
0 59 4.984
0 60 5.274
0 61 5.751
0 62 5.595
0 63 5.604
0 64 5.791
0 65 5.114
0 66 4.772
0 67 5.365
0 68 6.221
0 69 4.764
0 70 5.992
0 71 4.600
0 72 4.321
0 73 3.830
0 74 5.608
0 75 4.979
0 76 5.664
0 77 4.867
0 78 4.098
0 79 6.688
0 80 4.896
0 81 5.356
0 82 3.614
0 83 5.874
0 84 3.792
0 85 5.437
0 86 4.014
0 87 4.512
0 88 6.540
0 89 6.215
0 90 6.062
0 91 6.273
0 92 4.152
0 93 4.802
0 94 5.289
0 95 5.189
0 96 3.759
0 97 5.610
0 98 5.245
0 99 6.084
1 2 1.254
1 3 0.959
1 4 0.561
1 5 4.978
1 6 6.423
1 7 5.856
1 8 5.991
1 9 5.663
1 10 5.625
1 11 6.346
1 12 5.697
1 13 6.511
1 14 5.839
1 15 6.125
1 16 4.221
1 17 6.476
1 18 6.655
1 19 5.134
1 20 5.088
1 21 4.597
1 22 5.542
1 23 5.687
1 24 5.840
1 25 4.747
1 26 4.887
1 27 5.111
1 28 5.736
1 29 6.018
1 30 7.514
1 31 5.110
1 32 3.855
1 33 5.758
1 34 7.238
1 35 6.781
1 36 5.834
1 37 6.580
1 38 5.358
1 39 5.724
1 40 6.107
1 41 5.895
1 42 6.392
1 43 5.849
1 44 5.674
1 45 5.641
1 46 6.704
1 47 6.095
1 48 5.131
1 49 5.572
1 50 4.286
1 51 4.466
1 52 6.920
1 53 6.075
1 54 5.228
1 55 5.720
1 56 5.078
1 57 5.436
1 58 6.236
1 59 5.346
1 60 5.675
1 61 6.101
1 62 5.955
1 63 5.974
1 64 6.206
1 65 5.476
1 66 5.126
1 67 5.728
1 68 6.588
1 69 5.183
1 70 6.377
1 71 5.021
1 72 4.714
1 73 4.241
1 74 5.953
1 75 5.391
1 76 6.022
1 77 5.235
1 78 4.480
1 79 7.048
1 80 5.291
1 81 5.673
1 82 4.087
1 83 6.228
1 84 4.232
1 85 5.816
1 86 4.466
1 87 4.921
1 88 6.846
1 89 6.528
1 90 6.402
1 91 6.610
1 92 4.592
1 93 5.189
1 94 5.649
1 95 5.587
1 96 4.259
1 97 5.982
1 98 5.660
1 99 6.450
2 3 0.302
2 4 0.822
2 5 3.775
2 6 5.185
2 7 4.638
2 8 4.792
2 9 4.458
2 10 4.425
2 11 5.096
2 12 4.462
2 13 5.274
2 14 4.596
2 15 4.923
2 16 3.042
2 17 5.227
2 18 5.413
2 19 3.923
2 20 4.029
2 21 3.368
2 22 4.330
2 23 4.512
2 24 4.615
2 25 3.572
2 26 3.681
2 27 3.900
2 28 4.515
2 29 4.792
2 30 6.268
2 31 3.905
2 32 2.807
2 33 4.523
2 34 5.990
2 35 5.560
2 36 4.601
2 37 5.344
2 38 4.157
2 39 4.492
2 40 4.889
2 41 4.669
2 42 5.163
2 43 4.624
2 44 4.460
2 45 4.403
2 46 5.465
2 47 4.849
2 48 3.951
2 49 4.349
2 50 3.104
2 51 3.276
2 52 5.670
2 53 4.830
2 54 4.029
2 55 4.512
2 56 3.858
2 57 4.205
2 58 4.985
2 59 4.117
2 60 4.471
2 61 4.862
2 62 4.722
2 63 4.747
2 64 5.012
2 65 4.246
2 66 3.893
2 67 4.498
2 68 5.357
2 69 4.001
2 70 5.157
2 71 3.841
2 72 3.509
2 73 3.060
2 74 4.712
2 75 4.200
2 76 4.788
2 77 4.009
2 78 3.268
2 79 5.812
2 80 4.083
2 81 4.423
2 82 3.001
2 83 4.991
2 84 3.086
2 85 4.595
2 86 3.334
2 87 3.729
2 88 5.594
2 89 5.277
2 90 5.158
2 91 5.366
2 92 3.441
2 93 3.976
2 94 4.416
2 95 4.380
2 96 3.226
2 97 4.756
2 98 4.469
2 99 5.218
3 4 0.527
3 5 4.041
3 6 5.468
3 7 4.911
3 8 5.056
3 9 4.725
3 10 4.690
3 11 5.387
3 12 4.743
3 13 5.557
3 14 4.882
3 15 5.189
3 16 3.296
3 17 5.517
3 18 5.698
3 19 4.192
3 20 4.239
3 21 3.646
3 22 4.600
3 23 4.766
3 24 4.892
3 25 3.825
3 26 3.948
3 27 4.169
3 28 4.789
3 29 5.068
3 30 6.556
3 31 4.171
3 32 3.009
3 33 4.805
3 34 6.280
3 35 5.835
3 36 4.881
3 37 5.626
3 38 4.422
3 39 4.772
3 40 5.162
3 41 4.946
3 42 5.441
3 43 4.900
3 44 4.731
3 45 4.686
3 46 5.749
3 47 5.137
3 48 4.207
3 49 4.624
3 50 3.360
3 51 3.536
3 52 5.961
3 53 5.117
3 54 4.293
3 55 4.781
3 56 4.131
3 57 4.484
3 58 5.277
3 59 4.395
3 60 4.737
3 61 5.146
3 62 5.003
3 63 5.024
3 64 5.275
3 65 4.525
3 66 4.173
3 67 4.777
3 68 5.637
3 69 4.258
3 70 5.431
3 71 4.097
3 72 3.775
3 73 3.315
3 74 4.997
3 75 4.461
3 76 5.069
3 77 4.285
3 78 3.537
3 79 6.094
3 80 4.351
3 81 4.714
3 82 3.218
3 83 5.274
3 84 3.326
3 85 4.870
3 86 3.569
3 87 3.990
3 88 5.887
3 89 5.569
3 90 5.445
3 91 5.653
3 92 3.684
3 93 4.246
3 94 4.696
3 95 4.648
3 96 3.424
3 97 5.033
3 98 4.730
3 99 5.498
4 5 4.442
4 6 5.908
4 7 5.327
4 8 5.452
4 9 5.127
4 10 5.087
4 11 5.849
4 12 5.181
4 13 5.995
4 14 5.331
4 15 5.588
4 16 3.679
4 17 5.977
4 18 6.144
4 19 4.602
4 20 4.528
4 21 4.077
4 22 5.010
4 23 5.141
4 24 5.315
4 25 4.202
4 26 4.353
4 27 4.580
4 28 5.209
4 29 5.493
4 30 7.009
4 31 4.575
4 32 3.295
4 33 5.241
4 34 6.735
4 35 6.253
4 36 5.314
4 37 6.063
4 38 4.820
4 39 5.204
4 40 5.577
4 41 5.371
4 42 5.869
4 43 5.323
4 44 5.143
4 45 5.127
4 46 6.188
4 47 5.589
4 48 4.587
4 49 5.045
4 50 3.744
4 51 3.927
4 52 6.423
4 53 5.570
4 54 4.691
4 55 5.186
4 56 4.551
4 57 4.917
4 58 5.741
4 59 4.826
4 60 5.138
4 61 5.587
4 62 5.436
4 63 5.451
4 64 5.664
4 65 4.956
4 66 4.609
4 67 5.208
4 68 6.066
4 69 4.640
4 70 5.847
4 71 4.477
4 72 4.180
4 73 3.700
4 74 5.441
4 75 4.851
4 76 5.504
4 77 4.712
4 78 3.950
4 79 6.529
4 80 4.756
4 81 5.175
4 82 3.529
4 83 5.712
4 84 3.681
4 85 5.288
4 86 3.912
4 87 4.381
4 88 6.355
4 89 6.033
4 90 5.893
4 91 6.102
4 92 4.042
4 93 4.658
4 94 5.130
4 95 5.051
4 96 3.698
4 97 5.458
4 98 5.118
4 99 5.928
5 6 1.562
5 7 0.900
5 8 1.017
5 9 0.685
5 10 0.650
5 11 1.691
5 12 0.883
5 13 1.636
5 14 1.115
5 15 1.148
5 16 0.783
5 17 1.775
5 18 1.819
5 19 0.186
5 20 1.239
5 21 0.533
5 22 0.575
5 23 0.794
5 24 0.917
5 25 0.369
5 26 0.101
5 27 0.171
5 28 0.798
5 29 1.090
5 30 2.696
5 31 0.133
5 32 1.525
5 33 0.926
5 34 2.446
5 35 1.820
5 36 0.969
5 37 1.696
5 38 0.382
5 39 0.865
5 40 1.143
5 41 0.975
5 42 1.467
5 43 0.921
5 44 0.709
5 45 0.871
5 46 1.829
5 47 1.367
5 48 0.303
5 49 0.651
5 50 0.717
5 51 0.525
5 52 2.204
5 53 1.350
5 54 0.256
5 55 0.743
5 56 0.257
5 57 0.626
5 58 1.621
5 59 0.539
5 60 0.697
5 61 1.272
5 62 1.082
5 63 1.059
5 64 1.240
5 65 0.643
5 66 0.481
5 67 0.857
5 68 1.666
5 69 0.323
5 70 1.415
5 71 0.266
5 72 0.266
5 73 0.758
5 74 1.167
5 75 0.443
5 76 1.156
5 77 0.419
5 78 0.514
5 79 2.142
5 80 0.316
5 81 1.144
5 82 1.242
5 83 1.369
5 84 0.887
5 85 0.871
5 86 0.806
5 87 0.142
5 88 2.198
5 89 1.870
5 90 1.606
5 91 1.809
5 92 0.622
5 93 0.243
5 94 0.809
5 95 0.609
5 96 1.413
5 97 1.058
5 98 0.706
5 99 1.536
6 7 0.704
6 8 0.868
6 9 0.984
6 10 1.063
6 11 0.466
6 12 0.727
6 13 0.093
6 14 0.606
6 15 0.772
6 16 2.334
6 17 0.411
6 18 0.260
6 19 1.378
6 20 2.400
6 21 1.832
6 22 1.014
6 23 1.271
6 24 0.650
6 25 1.905
6 26 1.627
6 27 1.396
6 28 0.773
6 29 0.493
6 30 1.135
6 31 1.435
6 32 3.073
6 33 0.668
6 34 0.887
6 35 0.544
6 36 0.602
6 37 0.165
6 38 1.255
6 39 0.712
6 40 0.551
6 41 0.592
6 42 0.229
6 43 0.649
6 44 0.889
6 45 0.782
6 46 0.281
6 47 0.407
6 48 1.574
6 49 0.911
6 50 2.268
6 51 2.076
6 52 0.695
6 53 0.422
6 54 1.370
6 55 0.917
6 56 1.385
6 57 0.996
6 58 0.533
6 59 1.089
6 60 0.990
6 61 0.323
6 62 0.483
6 63 0.509
6 64 0.885
6 65 0.960
6 66 1.299
6 67 0.714
6 68 0.256
6 69 1.524
6 70 0.432
6 71 1.662
6 72 1.792
6 73 2.307
6 74 0.477
6 75 1.303
6 76 0.410
6 77 1.210
6 78 1.987
6 79 0.629
6 80 1.263
6 81 0.851
6 82 2.785
6 83 0.197
6 84 2.447
6 85 0.711
6 86 2.331
6 87 1.673
6 88 0.751
6 89 0.521
6 90 0.173
6 91 0.277
6 92 2.147
6 93 1.320
6 94 0.783
6 95 1.029
6 96 2.895
6 97 0.517
6 98 1.134
6 99 0.178
7 8 0.342
7 9 0.282
7 10 0.363
7 11 0.985
7 12 0.380
7 13 0.765
7 14 0.554
7 15 0.382
7 16 1.683
7 17 1.019
7 18 0.963
7 19 0.728
7 20 1.718
7 21 1.277
7 22 0.327
7 23 0.621
7 24 0.124
7 25 1.219
7 26 0.981
7 27 0.750
7 28 0.132
7 29 0.212
7 30 1.819
7 31 0.768
7 32 2.382
7 33 0.343
7 34 1.586
7 35 0.926
7 36 0.281
7 37 0.816
7 38 0.558
7 39 0.295
7 40 0.252
7 41 0.150
7 42 0.572
7 43 0.111
7 44 0.193
7 45 0.456
7 46 0.950
7 47 0.681
7 48 0.872
7 49 0.296
7 50 1.617
7 51 1.425
7 52 1.392
7 53 0.672
7 54 0.681
7 55 0.216
7 56 0.780
7 57 0.491
7 58 0.966
7 59 0.556
7 60 0.290
7 61 0.494
7 62 0.305
7 63 0.210
7 64 0.537
7 65 0.446
7 66 0.788
7 67 0.269
7 68 0.769
7 69 0.822
7 70 0.521
7 71 0.965
7 72 1.153
7 73 1.658
7 74 0.489
7 75 0.598
7 76 0.362
7 77 0.641
7 78 1.377
7 79 1.246
7 80 0.586
7 81 0.798
7 82 2.092
7 83 0.535
7 84 1.770
7 85 0.060
7 86 1.636
7 87 0.994
7 88 1.424
7 89 1.130
7 90 0.797
7 91 0.976
7 92 1.454
7 93 0.671
7 94 0.349
7 95 0.326
7 96 2.191
7 97 0.193
7 98 0.454
7 99 0.645
8 9 0.343
8 10 0.366
8 11 1.243
8 12 0.721
8 13 0.897
8 14 0.887
8 15 0.143
8 16 1.775
8 17 1.246
8 18 1.102
8 19 0.881
8 20 1.553
8 21 1.479
8 22 0.496
8 23 0.423
8 24 0.464
8 25 1.265
8 26 1.112
8 27 0.904
8 28 0.447
8 29 0.458
8 30 1.887
8 31 0.888
8 32 2.381
8 33 0.685
8 34 1.687
8 35 0.877
8 36 0.617
8 37 0.925
8 38 0.635
8 39 0.637
8 40 0.319
8 41 0.472
8 42 0.666
8 43 0.449
8 44 0.399
8 45 0.796
8 46 1.049
8 47 0.971
8 48 0.882
8 49 0.571
8 50 1.709
8 51 1.525
8 52 1.556
8 53 0.967
8 54 0.763
8 55 0.305
8 56 0.977
8 57 0.789
8 58 1.246
8 59 0.831
8 60 0.326
8 61 0.763
8 62 0.610
8 63 0.493
8 64 0.233
8 65 0.746
8 66 1.049
8 67 0.610
8 68 0.828
8 69 0.828
8 70 0.511
8 71 0.990
8 72 1.283
8 73 1.753
8 74 0.803
8 75 0.604
8 76 0.646
8 77 0.883
8 78 1.528
8 79 1.275
8 80 0.714
8 81 1.139
8 82 2.092
8 83 0.752
8 84 1.814
8 85 0.398
8 86 1.638
8 87 1.071
8 88 1.619
8 89 1.361
8 90 1.004
8 91 1.143
8 92 1.469
8 93 0.833
8 94 0.684
8 95 0.422
8 96 2.136
8 97 0.465
8 98 0.347
8 99 0.743
9 10 0.083
9 11 1.256
9 12 0.542
9 13 1.041
9 14 0.770
9 15 0.465
9 16 1.459
9 17 1.297
9 18 1.242
9 19 0.540
9 20 1.441
9 21 1.136
9 22 0.163
9 23 0.386
9 24 0.371
9 25 0.968
9 26 0.777
9 27 0.563
9 28 0.268
9 29 0.493
9 30 2.089
9 31 0.554
9 32 2.119
9 33 0.536
9 34 1.861
9 35 1.148
9 36 0.509
9 37 1.088
9 38 0.310
9 39 0.466
9 40 0.481
9 41 0.418
9 42 0.837
9 43 0.365
9 44 0.138
9 45 0.597
9 46 1.222
9 47 0.941
9 48 0.604
9 49 0.294
9 50 1.392
9 51 1.204
9 52 1.673
9 53 0.930
9 54 0.440
9 55 0.068
9 56 0.635
9 57 0.503
9 58 1.227
9 59 0.521
9 60 0.024
9 61 0.768
9 62 0.571
9 63 0.489
9 64 0.575
9 65 0.467
9 66 0.722
9 67 0.440
9 68 1.029
9 69 0.551
9 70 0.747
9 71 0.703
9 72 0.950
9 73 1.435
9 74 0.737
9 75 0.323
9 76 0.636
9 77 0.552
9 78 1.191
9 79 1.502
9 80 0.375
9 81 0.965
9 82 1.829
9 83 0.817
9 84 1.522
9 85 0.291
9 86 1.372
9 87 0.756
9 88 1.705
9 89 1.407
9 90 1.078
9 91 1.257
9 92 1.193
9 93 0.490
9 94 0.477
9 95 0.080
9 96 1.915
9 97 0.474
9 98 0.201
9 99 0.912
10 11 1.339
10 12 0.618
10 13 1.118
10 14 0.849
10 15 0.500
10 16 1.413
10 17 1.379
10 18 1.319
10 19 0.521
10 20 1.358
10 21 1.125
10 22 0.200
10 23 0.316
10 24 0.454
10 25 0.911
10 26 0.746
10 27 0.544
10 28 0.350
10 29 0.573
10 30 2.161
10 31 0.523
10 32 2.053
10 33 0.614
10 34 1.937
10 35 1.205
10 36 0.591
10 37 1.163
10 38 0.268
10 39 0.544
10 40 0.549
10 41 0.501
10 42 0.909
10 43 0.448
10 44 0.217
10 45 0.668
10 46 1.296
10 47 1.023
10 48 0.538
10 49 0.355
10 50 1.346
10 51 1.161
10 52 1.753
10 53 1.013
10 54 0.397
10 55 0.147
10 56 0.632
10 57 0.553
10 58 1.309
10 59 0.559
10 60 0.073
10 61 0.851
10 62 0.654
10 63 0.571
10 64 0.591
10 65 0.521
10 66 0.744
10 67 0.519
10 68 1.098
10 69 0.485
10 70 0.809
10 71 0.642
10 72 0.916
10 73 1.390
10 74 0.820
10 75 0.255
10 76 0.719
10 77 0.572
10 78 1.162
10 79 1.570
10 80 0.354
10 81 1.036
10 82 1.763
10 83 0.898
10 84 1.465
10 85 0.374
10 86 1.306
10 87 0.708
10 88 1.787
10 89 1.490
10 90 1.160
10 91 1.337
10 92 1.130
10 93 0.477
