nodei nodej distance
0 1 1.822
0 2 1.673
0 3 1.031
0 4 1.900
0 5 1.685
0 6 1.315
0 7 0.864
0 8 2.009
0 9 0.896
0 10 1.058
0 11 2.206
0 12 1.518
0 13 1.909
0 14 0.784
0 15 1.237
0 16 2.644
0 17 0.322
0 18 2.204
0 19 0.950
0 20 0.316
0 21 1.112
0 22 1.724
0 23 0.791
0 24 1.226
0 25 1.897
0 26 1.085
0 27 2.102
0 28 1.494
0 29 1.592
1 2 1.765
1 3 0.821
1 4 2.863
1 5 0.795
1 6 2.116
1 7 2.652
1 8 1.168
1 9 1.295
1 10 2.649
1 11 3.549
1 12 1.546
1 13 2.191
1 14 2.237
1 15 2.484
1 16 3.882
1 17 1.976
1 18 2.181
1 19 2.769
1 20 2.003
1 21 1.034
1 22 0.323
1 23 1.105
1 24 2.444
1 25 1.249
1 26 2.906
1 27 2.953
1 28 3.310
1 29 0.369
2 3 1.303
2 4 1.242
2 5 1.000
2 6 0.685
2 7 2.014
2 8 0.873
2 9 0.876
2 10 1.672
2 11 2.072
2 12 2.689
2 13 0.426
2 14 2.452
2 15 2.893
2 16 2.291
2 17 1.506
2 18 0.551
2 19 2.249
2 20 1.989
2 21 0.899
2 22 1.450
2 23 1.718
2 24 2.876
2 25 0.696
2 26 2.390
2 27 1.262
2 28 2.827
2 29 1.401
3 4 2.181
3 5 0.755
3 6 1.427
3 7 1.836
3 8 1.169
3 9 0.550
3 10 1.833
3 11 2.788
3 12 1.406
3 13 1.700
3 14 1.588
3 15 1.931
3 16 3.153
3 17 1.157
3 18 1.829
3 19 1.967
3 20 1.259
3 21 0.404
3 22 0.693
3 23 0.506
3 24 1.899
3 25 1.126
3 26 2.107
3 27 2.309
3 28 2.525
3 29 0.561
4 5 2.181
4 6 0.755
4 7 1.650
4 8 2.115
4 9 1.631
4 10 1.140
4 11 0.864
4 12 3.337
4 13 0.942
4 14 2.595
4 15 3.051
4 16 1.051
4 17 1.590
4 18 1.292
4 19 1.895
4 20 2.147
4 21 1.842
4 22 2.578
4 23 2.393
4 24 3.054
4 25 1.937
4 26 1.993
4 27 0.229
4 28 2.340
4 29 2.496
5 6 1.475
5 7 2.374
5 8 0.439
5 9 0.857
5 10 2.225
5 11 2.944
5 12 2.065
5 13 1.421
5 14 2.327
5 15 2.684
5 16 3.227
5 17 1.707
5 18 1.386
5 19 2.551
5 20 1.957
5 21 0.584
5 22 0.472
5 23 1.257
5 24 2.653
5 25 0.466
5 26 2.698
5 27 2.239
5 28 3.135
5 29 0.468
6 7 1.408
6 8 1.496
6 9 0.878
6 10 1.008
6 11 1.469
6 12 2.641
6 13 0.671
6 14 2.081
6 15 2.541
6 16 1.768
6 17 1.053
6 18 1.043
6 19 1.656
6 20 1.608
6 21 1.090
6 22 1.842
6 23 1.674
6 24 2.535
6 25 1.319
6 26 1.789
6 27 0.888
6 28 2.210
6 29 1.753
7 8 2.608
7 9 1.517
7 10 0.512
7 11 1.607
7 12 2.281
7 13 2.077
7 14 1.138
7 15 1.537
7 16 2.072
7 17 0.682
7 18 2.448
7 19 0.253
7 20 0.858
7 21 1.794
7 22 2.513
7 23 1.655
7 24 1.554
7 25 2.460
7 26 0.381
7 27 1.878
7 28 0.814
7 29 2.384
8 9 1.123
8 10 2.380
8 11 2.937
8 12 2.504
8 13 1.241
8 14 2.701
8 15 3.080
8 16 3.164
8 17 1.975
8 18 1.097
8 19 2.808
8 20 2.301
8 21 0.904
8 22 0.858
8 23 1.675
8 24 3.052
8 25 0.179
8 26 2.956
8 27 2.128
8 28 3.399
8 29 0.888
9 10 1.392
9 11 2.259
9 12 1.839
9 13 1.223
9 14 1.635
9 15 2.055
9 16 2.611
9 17 0.858
9 18 1.426
9 19 1.700
9 20 1.201
9 21 0.287
9 22 1.069
9 23 0.858
9 24 2.034
9 25 1.002
9 26 1.848
9 27 1.763
9 28 2.288
9 29 0.955
10 11 1.170
10 12 2.573
10 13 1.657
10 14 1.569
10 15 1.999
10 16 1.626
10 17 0.758
10 18 2.042
10 19 0.755
10 20 1.190
10 21 1.679
10 22 2.455
10 23 1.793
10 24 2.011
10 25 2.217
10 26 0.857
10 27 1.369
10 28 1.237
10 29 2.335
11 12 3.723
11 13 1.804
11 14 2.728
11 15 3.142
11 16 0.465
11 17 1.889
11 18 2.155
11 19 1.792
11 20 2.360
