nodei nodej distance
0 1 2.734
0 2 2.500
0 3 2.650
0 4 2.468
0 5 2.950
0 6 2.469
0 7 2.501
0 8 2.420
0 9 3.141
0 10 2.621
0 11 2.884
0 12 1.390
0 13 4.395
0 14 2.926
0 15 3.625
0 16 1.938
0 17 3.352
0 18 4.340
0 19 2.421
0 20 2.134
0 21 3.297
0 22 3.525
0 23 1.787
0 24 2.255
0 25 1.925
0 26 4.146
0 27 2.307
0 28 1.878
0 29 3.229
0 30 3.341
0 31 2.734
0 32 3.798
0 33 3.666
0 34 2.194
0 35 1.060
0 36 2.943
0 37 3.585
0 38 3.876
0 39 1.406
0 40 2.356
0 41 4.732
0 42 2.226
0 43 1.940
0 44 3.239
0 45 4.149
0 46 2.684
0 47 2.148
0 48 1.943
0 49 1.630
0 50 4.221
0 51 3.925
0 52 4.120
0 53 3.063
0 54 2.680
0 55 1.955
0 56 2.256
0 57 2.709
0 58 3.841
0 59 2.930
0 60 3.674
0 61 2.369
0 62 1.667
0 63 3.146
0 64 3.560
0 65 2.580
0 66 1.530
0 67 2.914
0 68 3.458
0 69 4.697
0 70 2.283
0 71 2.910
0 72 1.432
0 73 1.888
0 74 1.749
0 75 1.269
0 76 3.783
0 77 2.096
0 78 1.734
0 79 3.128
0 80 1.525
0 81 2.107
0 82 1.794
0 83 1.599
0 84 3.605
0 85 4.177
0 86 1.672
0 87 2.393
0 88 3.478
0 89 4.788
0 90 4.301
0 91 1.275
0 92 4.652
0 93 2.182
0 94 2.786
0 95 1.631
0 96 2.155
0 97 2.021
0 98 2.888
0 99 2.014
1 2 0.259
1 3 0.487
1 4 0.517
1 5 1.432
1 6 1.906
1 7 1.875
1 8 1.391
1 9 1.751
1 10 2.199
1 11 1.240
1 12 2.304
1 13 1.915
1 14 1.377
1 15 1.247
1 16 1.427
1 17 2.017
1 18 1.921
1 19 2.162
1 20 1.199
1 21 1.191
1 22 1.335
1 23 2.907
1 24 1.709
1 25 3.003
1 26 1.606
1 27 4.054
1 28 2.977
1 29 1.525
1 30 1.737
1 31 1.883
1 32 2.077
1 33 1.799
1 34 1.192
1 35 2.101
1 36 1.364
1 37 1.242
1 38 1.336
1 39 2.746
1 40 1.953
1 41 2.399
1 42 2.160
1 43 3.165
1 44 2.074
1 45 1.605
1 46 1.845
1 47 2.668
1 48 2.244
1 49 2.902
1 50 2.024
1 51 1.559
1 52 1.799
1 53 0.800
1 54 1.849
1 55 1.814
1 56 2.838
1 57 0.926
1 58 1.390
1 59 0.655
1 60 1.155
1 61 1.882
1 62 3.006
1 63 1.343
1 64 1.633
1 65 2.392
1 66 2.591
1 67 1.090
1 68 1.098
1 69 2.263
1 70 1.226
1 71 0.994
1 72 2.236
1 73 2.876
1 74 1.488
1 75 2.647
1 76 1.077
1 77 3.939
1 78 1.501
1 79 0.999
1 80 1.725
1 81 2.250
1 82 2.159
1 83 1.991
1 84 1.171
1 85 1.857
1 86 2.187
1 87 1.307
1 88 1.613
1 89 2.087
1 90 1.868
1 91 2.932
1 92 1.920
1 93 2.148
1 94 1.230
1 95 3.555
1 96 2.196
1 97 2.632
1 98 1.120
1 99 1.536
2 3 0.381
2 4 0.320
2 5 1.532
2 6 1.902
2 7 1.877
2 8 1.398
2 9 1.856
2 10 2.201
2 11 1.344
2 12 2.164
2 13 2.167
2 14 1.477
2 15 1.479
2 16 1.345
2 17 2.129
2 18 2.168
2 19 2.141
2 20 1.147
2 21 1.377
2 22 1.542
2 23 2.790
2 24 1.681
2 25 2.894
2 26 1.861
2 27 3.919
2 28 2.865
2 29 1.664
2 30 1.873
2 31 1.918
2 32 2.244
2 33 1.976
2 34 1.154
2 35 1.924
2 36 1.468
2 37 1.469
2 38 1.589
2 39 2.601
2 40 1.932
2 41 2.641
2 42 2.115
2 43 3.050
2 44 2.166
2 45 1.860
2 46 1.875
2 47 2.595
2 48 2.164
2 49 2.772
2 50 2.249
2 51 1.796
2 52 2.035
2 53 0.989
2 54 1.878
2 55 1.741
2 56 2.768
2 57 1.015
2 58 1.634
2 59 0.831
2 60 1.404
2 61 1.866
2 62 2.875
2 63 1.486
2 64 1.812
2 65 2.379
2 66 2.461
2 67 1.213
2 68 1.323
2 69 2.513
2 70 1.207
2 71 1.125
2 72 2.101
2 73 2.769
2 74 1.374
2 75 2.493
2 76 1.334
2 77 3.794
2 78 1.386
2 79 1.176
2 80 1.589
2 81 2.187
2 82 2.063
2 83 1.872
2 84 1.409
2 85 2.093
2 86 2.077
2 87 1.311
2 88 1.782
2 89 2.342
2 90 2.115
2 91 2.771
2 92 2.165
2 93 2.098
2 94 1.315
2 95 3.395
2 96 2.141
2 97 2.548
2 98 1.235
2 99 1.470
3 4 0.183
3 5 1.895
3 6 2.283
3 7 2.258
3 8 1.779
3 9 2.217
3 10 2.582
3 11 1.704
3 12 2.479
3 13 2.326
3 14 1.839
3 15 1.708
3 16 1.707
3 17 2.487
3 18 2.349
3 19 2.519
3 20 1.521
3 21 1.678
3 22 1.816
3 23 3.121
3 24 2.058
3 25 3.231
3 26 2.007
3 27 4.230
3 28 3.199
3 29 2.006
3 30 2.217
3 31 2.298
3 32 2.564
3 33 2.286
3 34 1.531
3 35 2.200
3 36 1.828
3 37 1.709
3 38 1.750
3 39 2.908
3 40 2.310
3 41 2.834
3 42 2.487
3 43 3.382
3 44 2.533
3 45 2.004
3 46 2.256
3 47 2.954
3 48 2.521
3 49 3.091
3 50 2.489
3 51 2.010
3 52 2.252
3 53 1.287
3 54 2.259
3 55 2.104
3 56 3.128
3 57 1.380
3 58 1.830
3 59 1.141
3 60 1.586
3 61 2.245
3 62 3.193
3 63 1.824
3 64 2.120
3 65 2.758
3 66 2.782
3 67 1.563
3 68 1.568
3 69 2.677
3 70 1.587
3 71 1.470
3 72 2.420
3 73 3.107
3 74 1.719
3 75 2.791
3 76 1.389
3 77 4.094
3 78 1.729
3 79 1.486
3 80 1.914
3 81 2.553
3 82 2.412
3 83 2.208
3 84 1.624
3 85 2.308
3 86 2.416
3 87 1.692
3 88 2.100
3 89 2.359
3 90 2.293
3 91 3.060
3 92 2.129
3 93 2.468
3 94 1.683
3 95 3.680
3 96 2.510
3 97 2.901
3 98 1.589
3 99 1.838
4 5 1.850
4 6 2.179
4 7 2.157
4 8 1.686
4 9 2.173
4 10 2.479
4 11 1.662
4 12 2.315
4 13 2.417
4 14 1.795
4 15 1.763
4 16 1.574
4 17 2.447
4 18 2.430
4 19 2.405
4 20 1.404
4 21 1.690
4 22 1.846
4 23 2.962
4 24 1.944
4 25 3.075
4 26 2.103
4 27 4.062
4 28 3.042
4 29 1.984
4 30 2.193
4 31 2.214
4 32 2.563
4 33 2.292
4 34 1.420
4 35 2.026
4 36 1.786
4 37 1.758
4 38 1.838
4 39 2.740
4 40 2.197
4 41 2.911
4 42 2.361
4 43 3.222
4 44 2.481
4 45 2.100
4 46 2.169
4 47 2.813
4 48 2.379
4 49 2.927
4 50 2.541
4 51 2.074
4 52 2.315
4 53 1.300
4 54 2.172
4 55 1.969
4 56 2.988
4 57 1.333
4 58 1.902
4 59 1.144
4 60 1.664
4 61 2.134
4 62 3.028
4 63 1.806
4 64 2.127
4 65 2.646
4 66 2.620
4 67 1.533
4 68 1.614
4 69 2.767
4 70 1.484
4 71 1.445
4 72 2.257
4 73 2.952
4 74 1.571
4 75 2.620
4 76 1.515
4 77 3.923
4 78 1.581
4 79 1.491
4 80 1.755
4 81 2.419
4 82 2.265
4 83 2.053
4 84 1.686
4 85 2.373
4 86 2.264
4 87 1.598
4 88 2.100
4 89 2.502
4 90 2.376
4 91 2.887
4 92 2.285
4 93 2.341
4 94 1.630
4 95 3.506
4 96 2.380
4 97 2.756
4 98 1.554
4 99 1.709
5 6 0.805
5 7 0.754
5 8 0.535
5 9 0.323
5 10 1.000
5 11 0.192
5 12 1.851
5 13 1.661
5 14 0.056
5 15 1.000
5 16 1.012
5 17 0.599
5 18 1.558
5 19 1.079
5 20 0.836
5 21 0.588
5 22 0.763
5 23 2.201
5 24 0.821
5 25 2.235
5 26 1.535
5 27 3.342
5 28 2.230
5 29 0.282
5 30 0.412
5 31 0.604
5 32 0.869
5 33 0.717
5 34 0.774
5 35 1.945
5 36 0.072
5 37 0.942
5 38 1.346
5 39 2.234
5 40 0.926
5 41 1.849
5 42 1.199
5 43 2.413
5 44 0.642
5 45 1.543
5 46 0.598
5 47 1.754
5 48 1.454
5 49 2.277
5 50 1.315
5 51 1.180
5 52 1.295
5 53 0.761
5 54 0.605
5 55 1.127
5 56 1.883
5 57 0.517
5 58 1.209
5 59 0.829
5 60 1.200
5 61 0.856
5 62 2.371
5 63 0.277
5 64 0.630
5 65 1.229
5 66 2.016
5 67 0.356
5 68 0.903
5 69 1.882
5 70 0.677
5 71 0.456
5 72 1.774
5 73 2.114
5 74 1.202
5 75 2.213
5 76 1.646
5 77 3.298
5 78 1.217
5 79 0.599
5 80 1.444
5 81 1.357
5 82 1.480
5 83 1.499
5 84 1.054
5 85 1.343
5 86 1.581
5 87 0.557
5 88 0.540
5 89 2.371
5 90 1.538
5 91 2.495
5 92 2.436
5 93 1.216
5 94 0.227
5 95 3.044
5 96 1.277
5 97 1.784
5 98 0.317
5 99 0.957
6 7 0.051
6 8 0.515
6 9 0.797
6 10 0.300
6 11 0.902
6 12 1.179
6 13 2.458
6 14 0.826
6 15 1.801
6 16 0.720
6 17 0.928
6 18 2.347
6 19 0.283
6 20 0.785
6 21 1.386
6 22 1.568
6 23 1.413
6 24 0.271
6 25 1.437
6 26 2.340
6 27 2.540
6 28 1.435
6 29 1.042
6 30 1.041
6 31 0.286
6 32 1.442
6 33 1.417
6 34 0.761
6 35 1.409
6 36 0.854
6 37 1.743
6 38 2.145
6 39 1.499
6 40 0.135
6 41 2.592
6 42 0.399
6 43 1.614
6 44 0.786
6 45 2.348
6 46 0.249
6 47 0.949
6 48 0.687
6 49 1.506
6 50 2.058
6 51 1.981
6 52 2.080
6 53 1.462
6 54 0.244
6 55 0.515
6 56 1.081
6 57 1.059
6 58 2.013
6 59 1.464
6 60 1.989
6 61 0.099
6 62 1.595
6 63 1.082
6 64 1.384
6 65 0.488
6 66 1.275
6 67 1.060
6 68 1.691
6 69 2.656
6 70 0.696
6 71 1.140
6 72 1.109
6 73 1.319
6 74 0.862
6 75 1.508
6 76 2.395
6 77 2.503
6 78 0.868
6 79 1.352
6 80 0.978
6 81 0.564
6 82 0.759
6 83 0.878
6 84 1.848
6 85 2.123
6 86 0.879
6 87 0.599
6 88 1.289
6 89 3.173
6 90 2.331
6 91 1.770
6 92 3.223
6 93 0.424
6 94 0.832
6 95 2.277
6 96 0.484
6 97 0.984
6 98 1.010
6 99 0.574
7 8 0.484
7 9 0.748
7 10 0.325
7 11 0.854
7 12 1.222
7 13 2.407
7 14 0.776
7 15 1.751
7 16 0.723
7 17 0.884
7 18 2.296
7 19 0.330
7 20 0.771
7 21 1.336
7 22 1.517
7 23 1.464
7 24 0.277
7 25 1.489
7 26 2.289
7 27 2.591
7 28 1.487
7 29 0.990
7 30 0.990
7 31 0.242
7 32 1.395
7 33 1.366
7 34 0.743
7 35 1.442
7 36 0.804
7 37 1.693
7 38 2.096
7 39 1.547
7 40 0.184
7 41 2.542
7 42 0.451
7 43 1.666
7 44 0.746
7 45 2.297
7 46 0.202
7 47 1.000
7 48 0.736
7 49 1.556
7 50 2.007
7 51 1.930
7 52 2.029
7 53 1.417
7 54 0.196
7 55 0.546
7 56 1.131
7 57 1.019
7 58 1.963
7 59 1.422
7 60 1.940
7 61 0.136
7 62 1.645
7 63 1.031
7 64 1.332
7 65 0.525
7 66 1.323
7 67 1.013
7 68 1.642
7 69 2.605
7 70 0.673
7 71 1.094
7 72 1.151
7 73 1.370
7 74 0.873
7 75 1.554
7 76 2.349
7 77 2.555
7 78 0.880
7 79 1.304
7 80 1.002
7 81 0.615
7 82 0.804
7 83 0.915
7 84 1.798
7 85 2.072
7 86 0.923
7 87 0.569
7 88 1.238
7 89 3.123
7 90 2.280
7 91 1.817
7 92 3.174
7 93 0.474
7 94 0.785
7 95 2.327
7 96 0.535
7 97 1.035
7 98 0.964
7 99 0.580
8 9 0.737
8 10 0.808
8 11 0.522
8 12 1.336
8 13 2.145
8 14 0.521
8 15 1.421
8 16 0.483
8 17 0.985
8 18 2.054
8 19 0.782
8 20 0.366
8 21 1.016
8 22 1.230
8 23 1.755
8 24 0.367
8 25 1.811
8 26 1.976
8 27 2.918
8 28 1.798
8 29 0.817
8 30 0.921
8 31 0.538
8 32 1.380
8 33 1.252
8 34 0.316
8 35 1.409
8 36 0.542
8 37 1.367
8 38 1.751
8 39 1.739
8 40 0.578
8 41 2.375
8 42 0.822
8 43 1.987
8 44 0.928
8 45 1.983
8 46 0.488
8 47 1.376
8 48 1.009
8 49 1.809
8 50 1.844
8 51 1.656
8 52 1.801
8 53 0.996
8 54 0.490
8 55 0.624
8 56 1.531
8 57 0.568
8 58 1.645
8 59 0.972
8 60 1.575
8 61 0.503
8 62 1.909
8 63 0.770
8 64 1.162
8 65 1.003
8 66 1.529
8 67 0.634
8 68 1.286
8 69 2.391
8 70 0.220
8 71 0.692
8 72 1.258
8 73 1.684
8 74 0.673
8 75 1.704
8 76 1.934
8 77 2.853
8 78 0.687
8 79 0.926
8 80 0.908
8 81 0.952
8 82 0.998
8 83 0.978
8 84 1.448
8 85 1.852
8 86 1.085
8 87 0.088
8 88 1.074
8 89 2.779
8 90 2.028
8 91 1.992
8 92 2.790
8 93 0.824
8 94 0.426
8 95 2.564
8 96 0.881
8 97 1.377
8 98 0.589
8 99 0.423
9 10 0.898
9 11 0.513
9 12 1.948
9 13 1.709
9 14 0.378
9 15 1.154
9 16 1.215
9 17 0.278
9 18 1.587
9 19 1.030
9 20 1.086
9 21 0.780
9 22 0.888
9 23 2.205
9 24 0.914
9 25 2.219
9 26 1.642
9 27 3.308
9 28 2.221
9 29 0.327
9 30 0.245
9 31 0.526
9 32 0.664
9 33 0.622
9 34 1.028
9 35 2.105
9 36 0.389
9 37 1.096
9 38 1.496
9 39 2.293
9 40 0.932
9 41 1.798
9 42 1.191
9 43 2.394
9 44 0.333
9 45 1.651
9 46 0.550
9 47 1.714
9 48 1.484
9 49 2.302
9 50 1.266
9 51 1.258
9 52 1.317
9 53 1.042
9 54 0.556
9 55 1.232
9 56 1.820
9 57 0.840
9 58 1.336
9 59 1.132
9 60 1.382
9 61 0.877
9 62 2.390
9 63 0.471
9 64 0.613
9 65 1.121
9 66 2.069
9 67 0.663
9 68 1.097
9 69 1.876
9 70 0.926
9 71 0.762
9 72 1.874
9 73 2.105
9 74 1.403
9 75 2.293
9 76 1.865
9 77 3.286
9 78 1.417
9 79 0.857
9 80 1.617
9 81 1.359
9 82 1.544
9 83 1.615
9 84 1.228
9 85 1.354
9 86 1.658
9 87 0.789
9 88 0.522
9 89 2.492
9 90 1.578
9 91 2.562
9 92 2.600
9 93 1.219
9 94 0.547
9 95 3.073
9 96 1.278
9 97 1.766
9 98 0.631
9 99 1.127
10 11 1.132
10 12 1.266
10 13 2.604
10 14 1.033
10 15 1.996
10 16 0.998
10 17 0.941
10 18 2.484
10 19 0.202
10 20 1.084
10 21 1.588
10 22 1.747
10 23 1.352
10 24 0.555
10 25 1.345
10 26 2.517
10 27 2.417
10 28 1.353
10 29 1.193
10 30 1.140
10 31 0.397
10 32 1.478
10 33 1.511
10 34 1.061
10 35 1.567
10 36 1.060
10 37 1.938
10 38 2.343
10 39 1.512
10 40 0.318
10 41 2.681
10 42 0.403
10 43 1.516
10 44 0.767
10 45 2.526
10 46 0.404
10 47 0.830
10 48 0.714
10 49 1.471
10 50 2.155
10 51 2.143
10 52 2.214
10 53 1.712
10 54 0.398
10 55 0.720
10 56 0.924
10 57 1.330
10 58 2.199
10 59 1.730
10 60 2.200
10 61 0.359
10 62 1.547
10 63 1.271
10 64 1.510
10 65 0.229
10 66 1.290
10 67 1.299
10 68 1.903
10 69 2.771
10 70 0.995
10 71 1.387
10 72 1.207
10 73 1.240
10 74 1.120
10 75 1.551
10 76 2.633
10 77 2.405
10 78 1.124
10 79 1.582
10 80 1.191
10 81 0.554
10 82 0.838
10 83 1.026
10 84 2.053
10 85 2.252
10 86 0.964
10 87 0.893
10 88 1.418
10 89 3.362
10 90 2.474
10 91 1.784
10 92 3.436
10 93 0.446
10 94 1.076
10 95 2.231
10 96 0.486
10 97 0.900
10 98 1.250
10 99 0.848
11 12 1.858
11 13 1.623
11 14 0.137
11 15 0.911
11 16 0.963
11 17 0.786
11 18 1.532
11 19 1.184
11 20 0.751
11 21 0.499
11 22 0.708
11 23 2.259
11 24 0.861
11 25 2.305
11 26 1.463
11 27 3.414
11 28 2.296
11 29 0.375
11 30 0.558
11 31 0.746
11 32 0.995
11 33 0.798
11 34 0.690
11 35 1.908
11 36 0.124
11 37 0.855
11 38 1.251
11 39 2.260
11 40 1.010
11 41 1.866
11 42 1.280
11 43 2.482
11 44 0.834
11 45 1.470
11 46 0.729
11 47 1.841
11 48 1.509
11 49 2.322
11 50 1.342
11 51 1.134
11 52 1.281
11 53 0.589
11 54 0.735
11 55 1.144
11 56 1.981
11 57 0.330
11 58 1.132
11 59 0.643
11 60 1.087
11 61 0.936
11 62 2.420
11 63 0.262
11 64 0.677
11 65 1.358
11 66 2.048
11 67 0.173
11 68 0.791
11 69 1.872
11 70 0.603
11 71 0.271
11 72 1.780
11 73 2.180
11 74 1.147
11 75 2.226
11 76 1.502
11 77 3.358
11 78 1.163
11 79 0.452
11 80 1.405
11 81 1.429
11 82 1.514
11 83 1.499
11 84 0.950
11 85 1.333
11 86 1.606
11 87 0.513
11 88 0.600
11 89 2.281
11 90 1.506
11 91 2.514
11 92 2.320
11 93 1.292
11 94 0.100
11 95 3.082
11 96 1.353
11 97 1.859
11 98 0.129
11 99 0.936
12 13 3.480
12 14 1.848
12 15 2.742
12 16 0.955
12 17 2.106
12 18 3.390
12 19 1.064
12 20 1.219
12 21 2.346
12 22 2.564
12 23 0.666
12 24 1.040
12 25 0.797
12 26 3.298
12 27 1.755
12 28 0.756
12 29 2.127
12 30 2.180
12 31 1.464
12 32 2.609
12 33 2.545
12 34 1.261
12 35 0.438
12 36 1.871
12 37 2.690
12 38 3.058
12 39 0.443
12 40 1.049
12 41 3.700
12 42 0.864
12 43 0.922
12 44 1.963
12 45 3.303
12 46 1.422
12 47 0.792
12 48 0.561
12 49 0.612
12 50 3.166
12 51 2.990
12 52 3.136
12 53 2.252
12 54 1.417
12 55 0.725
12 56 0.933
12 57 1.822
12 58 2.967
12 59 2.175
12 60 2.870
12 61 1.086
12 62 0.714
12 63 2.104
12 64 2.479
12 65 1.198
12 66 0.310
12 67 1.955
12 68 2.596
12 69 3.726
12 70 1.305
12 71 1.993
12 72 0.078
12 73 0.692
12 74 0.832
12 75 0.371
12 76 3.149
12 77 1.635
12 78 0.816
12 79 2.233
12 80 0.579
12 81 0.726
12 82 0.430
12 83 0.361
12 84 2.757
12 85 3.187
12 86 0.304
12 87 1.352
12 88 2.387
12 89 4.070
12 90 3.364
12 91 0.664
12 92 4.036
12 93 0.820
12 94 1.760
12 95 1.270
12 96 0.783
12 97 0.672
12 98 1.914
12 99 0.930
13 14 1.652
13 15 0.770
13 16 2.558
13 17 1.753
13 18 0.148
13 19 2.720
13 20 2.312
13 21 1.135
13 22 0.915
13 23 3.862
13 24 2.475
13 25 3.894
13 26 0.322
13 27 4.997
13 28 3.890
13 29 1.419
13 30 1.474
13 31 2.218
13 32 1.306
13 33 1.130
13 34 2.257
13 35 3.494
13 36 1.626
13 37 0.812
13 38 0.579
13 39 3.882
13 40 2.584
13 41 0.551
13 42 2.856
13 43 4.072
13 44 1.933
13 45 0.327
13 46 2.229
13 47 3.403
13 48 3.115
13 49 3.937
13 50 0.593
13 51 0.490
13 52 0.400
13 53 1.335
13 54 2.235
13 55 2.767
13 56 3.522
13 57 1.701
13 58 0.558
13 59 1.478
13 60 0.765
13 61 2.516
13 62 4.032
13 63 1.389
13 64 1.096
13 65 2.829
13 66 3.668
13 67 1.530
13 68 0.938
13 69 0.352
13 70 2.191
13 71 1.508
13 72 3.401
13 73 3.774
13 74 2.728
13 75 3.848
13 76 1.018
13 77 4.959
13 78 2.745
13 79 1.276
13 80 2.998
13 81 3.017
13 82 3.133
13 83 3.120
13 84 0.797
13 85 0.378
13 86 3.228
13 87 2.128
13 88 1.187
13 89 0.885
13 90 0.133
13 91 4.137
13 92 1.144
13 93 2.876
13 94 1.720
13 95 4.701
13 96 2.937
13 97 3.441
13 98 1.568
13 99 2.553
14 15 0.974
14 16 0.991
14 17 0.653
14 18 1.551
14 19 1.104
14 20 0.804
14 21 0.560
14 22 0.746
14 23 2.212
14 24 0.825
14 25 2.250
14 26 1.515
14 27 3.358
14 28 2.244
14 29 0.302
14 30 0.453
14 31 0.640
14 32 0.906
14 33 0.740
14 34 0.743
14 35 1.929
14 36 0.027
14 37 0.917
14 38 1.320
14 39 2.236
14 40 0.944
14 41 1.856
14 42 1.216
14 43 2.428
14 44 0.697
14 45 1.523
14 46 0.630
14 47 1.774
14 48 1.464
14 49 2.285
14 50 1.324
14 51 1.167
14 52 1.292
14 53 0.712
14 54 0.636
14 55 1.125
14 56 1.907
14 57 0.462
14 58 1.187
14 59 0.776
14 60 1.168
14 61 0.872
14 62 2.381
14 63 0.262
14 64 0.641
14 65 1.262
14 66 2.020
14 67 0.303
14 68 0.871
14 69 1.880
14 70 0.647
14 71 0.403
14 72 1.770
14 73 2.128
14 74 1.180
14 75 2.211
14 76 1.605
14 77 3.311
14 78 1.195
14 79 0.556
14 80 1.427
14 81 1.372
14 82 1.484
14 83 1.493
14 84 1.024
14 85 1.341
14 86 1.582
14 87 0.534
14 88 0.554
14 89 2.347
14 90 1.530
14 91 2.495
14 92 2.405
14 93 1.232
14 94 0.177
14 95 3.050
14 96 1.293
14 97 1.800
14 98 0.262
14 99 0.944
15 16 1.805
15 17 1.302
15 18 0.724
15 19 2.078
15 20 1.553
15 21 0.415
15 22 0.271
15 23 3.170
15 24 1.772
15 25 3.216
15 26 0.556
15 27 4.325
15 28 3.207
15 29 0.827
15 30 0.971
15 31 1.600
15 32 1.061
15 33 0.777
15 34 1.500
15 35 2.733
15 36 0.947
15 37 0.058
15 38 0.347
15 39 3.157
15 40 1.916
15 41 1.172
15 42 2.188
15 43 3.394
15 44 1.453
15 45 0.562
15 46 1.597
15 47 2.747
15 48 2.420
15 49 3.230
15 50 0.782
15 51 0.321
15 52 0.556
15 53 0.569
15 54 1.604
15 55 2.044
15 56 2.881
15 57 0.938
15 58 0.225
15 59 0.719
15 60 0.245
15 61 1.843
15 62 3.329
15 63 0.726
15 64 0.641
15 65 2.226
15 66 2.950
15 67 0.789
15 68 0.170
15 69 1.083
15 70 1.441
15 71 0.752
15 72 2.664
15 73 3.091
15 74 1.969
15 75 3.113
15 76 0.763
15 77 4.269
15 78 1.986
