nodei nodej distance
0 1 1.803
0 2 3.121
0 3 2.289
0 4 1.625
0 5 1.785
0 6 1.336
0 7 0.858
0 8 0.485
0 9 0.986
0 10 2.430
0 11 1.150
0 12 2.046
0 13 2.401
0 14 0.221
0 15 0.549
0 16 0.769
0 17 1.235
0 18 1.331
0 19 0.820
0 20 0.806
0 21 2.338
0 22 1.147
0 23 0.674
0 24 0.414
0 25 0.628
0 26 0.229
0 27 1.371
0 28 2.540
0 29 0.213
0 30 2.329
0 31 0.160
0 32 1.383
0 33 0.339
0 34 1.007
0 35 0.548
0 36 0.727
0 37 3.732
0 38 0.243
0 39 1.770
0 40 2.013
0 41 1.873
0 42 1.657
0 43 1.038
0 44 1.074
0 45 0.144
0 46 0.167
0 47 1.695
0 48 0.274
0 49 0.177
0 50 0.444
0 51 2.205
0 52 3.557
0 53 0.548
0 54 0.913
0 55 0.198
0 56 1.412
0 57 3.600
0 58 0.278
0 59 1.648
0 60 3.241
0 61 1.009
0 62 0.148
0 63 0.142
0 64 0.236
0 65 2.265
0 66 2.714
0 67 2.354
0 68 1.987
0 69 0.588
0 70 2.336
0 71 1.214
0 72 0.415
0 73 1.931
0 74 0.472
0 75 0.936
0 76 0.373
0 77 1.234
0 78 1.391
0 79 0.565
0 80 0.310
0 81 0.771
0 82 0.962
0 83 2.537
0 84 2.197
0 85 0.454
0 86 0.473
0 87 1.665
0 88 1.186
0 89 1.048
0 90 1.433
0 91 1.385
0 92 3.178
0 93 2.047
0 94 1.482
0 95 1.171
0 96 1.421
0 97 0.129
0 98 1.120
0 99 0.318
1 2 1.318
1 3 4.088
1 4 0.304
1 5 0.306
1 6 3.138
1 7 0.981
1 8 2.287
1 9 0.819
1 10 4.230
1 11 0.743
1 12 0.310
1 13 4.196
1 14 1.919
1 15 1.309
1 16 1.074
1 17 3.036
1 18 0.473
1 19 0.985
1 20 1.009
1 21 0.543
1 22 0.659
1 23 1.134
1 24 1.442
1 25 1.182
1 26 2.018
1 27 0.435
1 28 0.750
1 29 1.963
1 30 0.564
1 31 1.777
1 32 0.442
1 33 2.126
1 34 2.806
1 35 2.342
1 36 2.520
1 37 1.935
1 38 1.648
1 39 0.170
