nodei nodej distance
0 1 1.519
0 2 2.428
0 3 2.155
0 4 0.243
0 5 2.034
0 6 1.739
0 7 1.450
0 8 1.823
0 9 2.467
0 10 1.322
0 11 1.293
0 12 1.364
0 13 0.579
0 14 1.639
0 15 1.670
0 16 0.322
0 17 1.726
0 18 0.834
0 19 2.274
0 20 1.579
0 21 0.538
0 22 1.529
0 23 2.067
0 24 1.935
0 25 0.830
0 26 2.351
0 27 2.081
0 28 1.727
0 29 2.353
1 2 3.677
1 3 2.734
1 4 1.569
1 5 3.542
1 6 3.257
1 7 2.751
1 8 3.312
1 9 2.911
1 10 1.916
1 11 2.717
1 12 2.825
1 13 2.054
1 14 1.762
1 15 2.219
1 16 1.777
1 17 3.147
1 18 1.364
1 19 3.792
1 20 3.094
1 21 1.422
1 22 1.055
1 23 3.462
1 24 2.643
1 25 2.106
1 26 3.854
1 27 3.133
1 28 2.775
1 29 3.422
2 3 1.647
2 4 2.579
2 5 1.380
2 6 1.637
2 7 0.978
2 8 1.195
2 9 1.894
2 10 1.913
2 11 2.410
2 12 2.269
2 13 2.296
2 14 2.378
2 15 1.807
2 16 2.416
2 17 0.896
2 18 3.227
2 19 1.686
2 20 1.852
2 21 2.270
2 22 3.955
2 23 0.633
2 24 1.461
2 25 2.686
2 26 1.373
2 27 0.715
2 28 0.969
2 29 0.564
3 4 2.393
3 5 2.587
3 6 2.622
3 7 1.431
3 8 2.296
3 9 0.350
3 10 0.884
3 11 2.950
3 12 2.892
3 13 2.430
3 14 1.014
3 15 0.531
3 16 2.358
3 17 1.896
3 18 2.944
3 19 2.949
3 20 2.701
3 21 1.684
3 22 3.413
3 23 1.948
3 24 0.274
3 25 2.846
3 26 2.745
3 27 0.941
3 28 0.874
3 29 1.113
4 5 2.056
4 6 1.730
4 7 1.607
4 8 1.873
4 9 2.708
4 10 1.564
4 11 1.162
4 12 1.259
4 13 0.488
4 14 1.874
4 15 1.912
4 16 0.217
4 17 1.826
4 18 0.648
4 19 2.264
4 20 1.541
4 21 0.777
4 22 1.411
4 23 2.173
4 24 2.169
4 25 0.625
4 26 2.376
4 27 2.278
4 28 1.931
4 29 2.543
5 6 0.389
5 7 1.186
5 8 0.298
5 9 2.917
5 10 2.353
5 11 1.314
5 12 1.141
5 13 1.598
5 14 2.886
5 15 2.463
5 16 1.841
5 17 0.692
5 18 2.613
5 19 0.361
5 20 0.654
5 21 2.205
5 22 3.433
5 23 0.759
5 24 2.324
5 25 1.835
5 26 0.321
5 27 1.760
5 28 1.713
5 29 1.811
6 7 1.192
6 8 0.442
6 9 2.965
6 10 2.256
6 11 0.925
6 12 0.752
6 13 1.255
6 14 2.780
6 15 2.420
6 16 1.513
6 17 0.801
6 18 2.256
6 19 0.535
6 20 0.266
6 21 1.981
6 22 3.080
6 23 1.005
6 24 2.350
6 25 1.457
6 26 0.690
6 27 1.886
6 28 1.763
6 29 1.990
7 8 0.888
7 9 1.774
7 10 1.205
7 11 1.657
7 12 1.558
7 13 1.369
7 14 1.736
7 15 1.279
7 16 1.454
7 17 0.519
7 18 2.255
7 19 1.545
7 20 1.287
7 21 1.329
7 22 2.977
7 23 0.742
7 24 1.160
7 25 1.784
7 26 1.399
7 27 0.789
7 28 0.578
7 29 0.997
8 9 2.630
8 10 2.058
8 11 1.298
8 12 1.136
8 13 1.444
8 14 2.592
8 15 2.165
8 16 1.663
8 17 0.405
8 18 2.462
8 19 0.657
8 20 0.675
8 21 1.946
8 22 3.273
8 23 0.563
8 24 2.031
8 25 1.735
8 26 0.558
8 27 1.493
8 28 1.423
8 29 1.570
9 10 1.162
9 11 3.298
9 12 3.242
