nodei nodej distance
0 1 0.681
0 2 0.798
0 3 1.597
0 4 1.303
0 5 3.670
0 6 3.975
0 7 3.840
0 8 4.434
0 9 3.613
0 10 3.389
0 11 2.545
0 12 1.886
0 13 2.977
0 14 3.796
0 15 4.436
0 16 3.563
0 17 3.901
0 18 3.165
0 19 3.936
0 20 3.900
0 21 3.357
0 22 4.287
0 23 3.985
0 24 4.240
0 25 2.439
0 26 2.387
0 27 4.085
0 28 4.318
0 29 3.988
0 30 4.346
0 31 4.087
0 32 2.462
0 33 2.515
0 34 2.974
0 35 2.286
0 36 3.536
0 37 3.836
0 38 4.236
0 39 3.808
0 40 2.914
0 41 5.168
0 42 2.628
0 43 2.377
0 44 4.434
0 45 2.209
0 46 4.237
0 47 4.604
0 48 3.535
0 49 3.886
0 50 4.053
0 51 4.514
0 52 3.461
0 53 3.747
0 54 4.613
0 55 4.165
0 56 3.849
0 57 3.739
0 58 2.710
0 59 4.107
0 60 4.173
0 61 2.909
0 62 3.536
0 63 2.630
0 64 2.662
0 65 2.162
0 66 4.160
0 67 4.255
0 68 4.090
0 69 3.451
0 70 2.695
0 71 2.431
0 72 3.976
0 73 3.495
0 74 2.440
0 75 3.612
0 76 3.870
0 77 5.046
0 78 4.740
0 79 3.197
0 80 4.305
0 81 3.535
0 82 3.734
0 83 4.019
0 84 4.203
0 85 3.199
0 86 4.702
0 87 4.552
0 88 3.523
0 89 3.670
0 90 3.990
0 91 3.678
0 92 4.403
0 93 3.479
0 94 3.863
0 95 2.866
0 96 4.551
0 97 2.856
0 98 3.946
0 99 3.914
1 2 0.473
1 3 2.121
1 4 1.535
1 5 4.172
1 6 4.178
1 7 4.061
1 8 4.804
1 9 3.689
1 10 3.832
1 11 2.955
1 12 2.390
1 13 3.148
1 14 3.870
1 15 4.885
1 16 3.961
1 17 4.025
1 18 3.287
1 19 3.990
1 20 4.224
1 21 3.781
1 22 4.528
1 23 4.170
1 24 4.508
1 25 2.835
1 26 2.847
1 27 4.395
1 28 4.656
1 29 4.145
1 30 4.698
1 31 4.320
1 32 2.745
1 33 2.943
1 34 3.153
1 35 2.758
1 36 4.019
1 37 4.344
1 38 4.486
1 39 3.890
1 40 3.414
