nodei nodej distance
0 1 0.216
0 2 0.185
0 3 0.246
0 4 0.380
0 5 6.421
0 6 5.996
0 7 6.498
0 8 6.654
0 9 5.609
0 10 6.532
0 11 6.456
0 12 5.806
0 13 6.185
0 14 6.207
0 15 5.670
0 16 6.401
0 17 5.645
0 18 5.597
0 19 5.935
0 20 5.969
0 21 5.897
0 22 5.356
0 23 5.929
0 24 6.109
0 25 7.094
0 26 5.722
0 27 5.600
0 28 5.376
0 29 5.745
0 30 5.963
0 31 5.747
0 32 5.354
0 33 5.394
0 34 5.968
0 35 5.771
0 36 5.359
0 37 7.073
0 38 5.664
0 39 5.419
0 40 6.185
0 41 5.897
0 42 5.900
0 43 6.175
0 44 5.900
0 45 6.025
0 46 5.542
0 47 6.731
0 48 5.921
0 49 5.829
0 50 5.547
0 51 6.604
0 52 5.555
0 53 6.185
0 54 5.931
0 55 6.209
0 56 6.264
0 57 5.665
0 58 6.017
0 59 6.091
0 60 6.186
0 61 5.895
0 62 5.797
0 63 5.348
0 64 5.806
0 65 5.570
0 66 6.494
0 67 5.341
0 68 6.405
0 69 6.183
0 70 6.370
0 71 6.423
0 72 6.133
0 73 6.106
0 74 5.651
0 75 6.167
0 76 5.939
0 77 6.272
0 78 5.719
0 79 5.476
0 80 6.086
0 81 5.691
0 82 5.762
0 83 5.829
0 84 6.199
0 85 5.816
0 86 6.109
0 87 6.293
0 88 6.956
0 89 6.189
0 90 5.469
0 91 5.048
0 92 7.267
0 93 5.615
0 94 5.846
0 95 6.366
0 96 5.934
0 97 6.220
0 98 5.931
0 99 6.557
1 2 0.322
1 3 0.286
1 4 0.274
1 5 6.597
1 6 6.163
1 7 6.668
1 8 6.826
1 9 5.785
1 10 6.704
1 11 6.625
1 12 5.978
1 13 6.353
1 14 6.384
1 15 5.842
1 16 6.574
1 17 5.821
1 18 5.770
1 19 6.109
1 20 6.144
1 21 6.069
1 22 5.531
1 23 6.103
1 24 6.281
1 25 7.263
1 26 5.898
1 27 5.775
1 28 5.550
1 29 5.920
1 30 6.138
1 31 5.921
1 32 5.528
1 33 5.569
1 34 6.136
1 35 5.944
1 36 5.533
1 37 7.245
1 38 5.840
1 39 5.593
1 40 6.353
1 41 6.068
1 42 6.073
1 43 6.343
1 44 6.071
1 45 6.199
1 46 5.713
1 47 6.901
1 48 6.095
1 49 5.993
1 50 5.724
1 51 6.780
1 52 5.732
1 53 6.358
1 54 6.100
1 55 6.378
1 56 6.437
1 57 5.836
1 58 6.190
1 59 6.263
1 60 6.354
1 61 6.071
1 62 5.966
1 63 5.524
1 64 5.974
1 65 5.740
1 66 6.667
1 67 5.518
1 68 6.576
1 69 6.353
1 70 6.539
1 71 6.597
1 72 6.311
1 73 6.276
1 74 5.823
1 75 6.335
1 76 6.112
1 77 6.441
1 78 5.895
1 79 5.653
1 80 6.261
1 81 5.864
1 82 5.930
1 83 6.003
1 84 6.374
1 85 5.993
1 86 6.280
1 87 6.464
1 88 7.125
1 89 6.362
1 90 5.646
1 91 5.227
1 92 7.438
1 93 5.787
1 94 6.018
1 95 6.539
1 96 6.106
1 97 6.389
1 98 6.099
1 99 6.726
2 3 0.128
2 4 0.333
2 5 6.487
2 6 6.072
2 7 6.571
2 8 6.724
2 9 5.673
2 10 6.601
2 11 6.529
2 12 5.875
2 13 6.261
2 14 6.272
2 15 5.741
2 16 6.470
2 17 5.711
2 18 5.667
2 19 6.003
2 20 6.035
2 21 5.968
2 22 5.422
2 23 5.997
2 24 6.179
2 25 7.166
2 26 5.787
2 27 5.668
2 28 5.444
2 29 5.812
2 30 6.029
2 31 5.815
2 32 5.421
2 33 5.461
2 34 6.043
2 35 5.840
