nodei nodej distance
0 1 0.889
0 2 1.273
0 3 1.897
0 4 1.488
0 5 0.339
0 6 0.547
0 7 0.921
0 8 1.805
0 9 1.228
0 10 0.375
0 11 2.299
0 12 0.110
0 13 1.322
0 14 0.539
0 15 0.323
0 16 0.361
0 17 0.243
0 18 2.623
0 19 0.117
0 20 1.688
0 21 2.258
0 22 1.199
0 23 2.207
0 24 0.946
0 25 1.313
0 26 0.535
0 27 1.742
0 28 0.693
0 29 1.587
0 30 2.444
0 31 1.172
0 32 2.276
0 33 0.762
0 34 2.075
0 35 2.715
0 36 2.472
0 37 1.623
0 38 0.877
0 39 0.528
0 40 0.433
0 41 2.566
0 42 0.386
0 43 0.648
0 44 1.591
0 45 2.328
0 46 1.357
0 47 0.736
0 48 0.786
0 49 0.501
0 50 0.448
0 51 1.493
0 52 1.789
0 53 1.190
0 54 0.134
0 55 1.165
0 56 1.306
0 57 2.122
0 58 0.493
0 59 1.029
0 60 3.631
0 61 1.013
0 62 0.537
0 63 1.643
0 64 1.106
0 65 0.468
0 66 0.309
0 67 2.101
0 68 1.310
0 69 0.276
0 70 2.068
0 71 0.241
0 72 1.529
0 73 0.889
0 74 0.502
0 75 3.002
0 76 0.432
0 77 1.038
0 78 1.600
0 79 0.567
0 80 1.078
0 81 0.952
0 82 2.211
0 83 1.982
0 84 1.398
0 85 1.325
0 86 0.528
0 87 0.551
0 88 2.942
0 89 1.056
0 90 0.611
0 91 2.938
0 92 0.690
0 93 0.360
0 94 2.008
0 95 1.075
0 96 3.771
0 97 0.714
0 98 1.477
0 99 1.267
1 2 2.075
1 3 2.750
1 4 0.762
1 5 1.228
1 6 1.165
1 7 1.679
1 8 2.643
1 9 1.999
1 10 1.200
1 11 3.086
1 12 0.788
1 13 2.141
1 14 0.580
1 15 0.915
1 16 0.775
1 17 1.028
1 18 3.438
1 19 0.941
1 20 2.518
1 21 3.088
1 22 2.037
1 23 3.003
1 24 1.712
1 25 2.182
1 26 0.478
1 27 2.580
1 28 0.365
1 29 0.911
1 30 3.277
1 31 1.989
1 32 1.603
1 33 1.519
1 34 2.886
1 35 3.541
1 36 1.778
1 37 2.480
1 38 1.534
1 39 0.420
1 40 0.908
1 41 3.380
1 42 1.247
1 43 0.814
1 44 0.869
1 45 3.152
1 46 2.239
1 47 1.618
1 48 1.499
1 49 1.388
1 50 0.784
1 51 0.893
1 52 1.131
1 53 2.009
1 54 0.983
1 55 0.669
1 56 0.620
1 57 1.439
1 58 0.679
1 59 0.319
1 60 4.474
1 61 1.777
1 62 1.418
1 63 0.903
1 64 1.954
1 65 1.325
1 66 0.985
1 67 2.886
1 68 0.512
1 69 0.987
1 70 2.903
1 71 0.655
1 72 2.357
1 73 1.747
1 74 1.317
1 75 3.822
1 76 1.273
1 77 0.835
1 78 2.422
1 79 1.400
1 80 0.486
1 81 1.823
1 82 1.606
1 83 2.775
1 84 0.677
1 85 2.168
1 86 1.394
1 87 0.547
1 88 3.742
1 89 1.883
1 90 1.388
1 91 3.768
1 92 1.565
1 93 0.597
1 94 2.854
1 95 1.892
1 96 4.581
1 97 0.597
1 98 2.308
1 99 0.713
2 3 0.719
2 4 2.752
2 5 1.017
2 6 0.931
2 7 0.406
2 8 0.587
2 9 0.133
2 10 0.902
2 11 1.026
2 12 1.340
2 13 0.095
2 14 1.810
2 15 1.498
2 16 1.604
2 17 1.066
2 18 1.364
2 19 1.299
2 20 0.456
2 21 1.016
2 22 0.182
2 23 0.935
2 24 0.370
2 25 0.398
2 26 1.806
2 27 0.529
2 28 1.959
2 29 2.858
2 30 1.206
2 31 0.116
2 32 3.549
2 33 0.558
2 34 0.812
2 35 1.466
2 36 3.745
2 37 0.497
2 38 0.621
2 39 1.655
2 40 1.608
2 41 1.306
2 42 0.893
2 43 1.869
2 44 2.857
2 45 1.078
2 46 0.542
2 47 0.655
2 48 0.597
2 49 0.947
2 50 1.681
2 51 2.766
2 52 3.062
2 53 0.105
2 54 1.145
2 55 2.438
2 56 2.572
2 57 3.395
2 58 1.753
2 59 2.280
2 60 2.405
2 61 0.310
2 62 0.794
2 63 2.906
2 64 0.262
2 65 0.811
2 66 1.430
2 67 0.827
2 68 2.552
2 69 1.093
2 70 0.838
2 71 1.501
2 72 0.300
2 73 0.443
2 74 0.776
2 75 1.748
2 76 0.841
2 77 2.285
2 78 0.353
2 79 0.707
2 80 2.347
2 81 0.464
2 82 3.481
2 83 0.709
2 84 2.661
2 85 0.218
2 86 1.061
2 87 1.824
2 88 1.674
2 89 0.233
2 90 1.300
2 91 1.694
2 92 0.655
2 93 1.633
2 94 0.804
2 95 0.203
2 96 2.509
2 97 1.982
2 98 0.264
2 99 2.541
3 4 3.384
3 5 1.589
3 6 1.637
3 7 1.119
3 8 0.152
3 9 0.837
3 10 1.551
3 11 0.605
3 12 1.981
3 13 0.633
3 14 2.413
3 15 2.059
3 16 2.186
3 17 1.723
3 18 0.777
3 19 1.895
3 20 0.276
3 21 0.399
3 22 0.714
3 23 0.504
3 24 1.082
3 25 0.597
3 26 2.429
3 27 0.196
3 28 2.590
3 29 3.475
3 30 0.565
3 31 0.776
3 32 4.148
3 33 1.259
3 34 0.351
3 35 0.840
3 36 4.348
3 37 0.276
3 38 1.340
3 39 2.335
3 40 2.156
3 41 0.724
3 42 1.514
3 43 2.421
3 44 3.485
3 45 0.480
3 46 0.612
3 47 1.176
3 48 1.310
3 49 1.468
3 50 2.252
3 51 3.368
3 52 3.668
3 53 0.755
3 54 1.781
3 55 3.038
3 56 3.201
3 57 4.000
3 58 2.341
3 59 2.925
3 60 1.733
3 61 1.027
3 62 1.367
3 63 3.539
3 64 0.796
3 65 1.433
3 66 1.981
3 67 0.499
3 68 3.205
3 69 1.764
3 70 0.215
3 71 2.137
3 72 0.420
3 73 1.009
3 74 1.432
3 75 1.129
3 76 1.480
3 77 2.841
3 78 0.379
3 79 1.350
3 80 2.971
3 81 0.951
3 82 4.058
3 83 0.421
3 84 3.294
3 85 0.582
3 86 1.543
3 87 2.432
3 88 1.113
3 89 0.871
3 90 1.736
3 91 1.053
3 92 1.212
3 93 2.255
3 94 0.121
3 95 0.868
3 96 1.902
3 97 2.574
3 98 0.457
3 99 3.145
4 5 1.799
4 6 1.884
4 7 2.374
4 8 3.293
4 9 2.692
4 10 1.851
4 11 3.777
4 12 1.412
4 13 2.806
4 14 0.979
4 15 1.359
4 16 1.217
4 17 1.687
4 18 4.110
4 19 1.492
4 20 3.175
4 21 3.746
4 22 2.686
4 23 3.687
4 24 2.403
4 25 2.794
4 26 0.954
4 27 3.230
4 28 0.795
4 29 0.164
4 30 3.932
4 31 2.655
4 32 0.841
4 33 2.211
4 34 3.560
4 35 4.203
4 36 1.020
4 37 3.109
4 38 2.259
4 39 1.149
4 40 1.288
4 41 4.052
4 42 1.873
4 43 1.055
4 44 0.108
4 45 3.815
4 46 2.825
4 47 2.212
4 48 2.207
4 49 1.937
4 50 1.169
4 51 0.247
4 52 0.375
4 53 2.674
4 54 1.611
4 55 0.412
4 56 0.183
4 57 0.677
4 58 1.065
4 59 0.480
4 60 5.117
4 61 2.471
4 62 2.018
4 63 0.155
4 64 2.594
4 65 1.955
4 66 1.440
4 67 3.577
4 68 0.267
4 69 1.666
4 70 3.556
4 71 1.252
4 72 3.016
4 73 2.377
4 74 1.976
4 75 4.489
4 76 1.915
4 77 0.733
4 78 3.086
4 79 2.050
4 80 0.415
4 81 2.434
4 82 0.853
4 83 3.461
4 84 0.092
4 85 2.813
4 86 1.897
4 87 0.956
