nodei nodej distance
0 1 4.144
0 2 3.056
0 3 3.367
0 4 3.871
0 5 3.254
0 6 1.982
0 7 3.015
0 8 1.146
0 9 2.576
0 10 1.807
0 11 2.658
0 12 1.957
0 13 2.715
0 14 1.823
0 15 2.696
0 16 2.737
0 17 3.853
0 18 4.032
0 19 2.044
0 20 2.988
0 21 3.706
0 22 1.866
0 23 2.525
0 24 1.225
0 25 1.423
0 26 0.180
0 27 2.125
0 28 1.671
0 29 2.481
1 2 1.088
1 3 0.812
1 4 0.311
1 5 1.635
1 6 2.755
1 7 2.171
1 8 3.476
1 9 1.608
1 10 2.338
1 11 1.553
1 12 2.226
1 13 1.877
1 14 2.649
1 15 2.267
1 16 2.428
1 17 0.292
1 18 0.799
1 19 2.171
1 20 2.323
1 21 0.546
1 22 2.312
1 23 2.694
1 24 3.344
1 25 2.866
1 26 4.112
1 27 3.083
1 28 3.061
1 29 2.138
2 3 0.385
2 4 0.830
2 5 1.218
2 6 1.804
2 7 1.571
2 8 2.428
2 9 0.558
2 10 1.250
2 11 0.572
2 12 1.150
2 13 1.079
2 14 1.663
2 15 1.521
2 16 1.709
2 17 0.797
2 18 1.174
2 19 1.110
2 20 1.754
2 21 0.698
2 22 1.233
2 23 1.943
2 24 2.298
2 25 1.801
2 26 3.024
2 27 2.223
2 28 2.090
2 29 1.307
3 4 0.512
3 5 1.037
3 6 2.189
3 7 1.898
3 8 2.796
3 9 0.939
3 10 1.578
3 11 0.742
3 12 1.508
3 13 1.440
3 14 1.839
3 15 1.879
3 16 2.065
3 17 0.544
3 18 1.155
3 19 1.480
3 20 1.668
3 21 0.618
3 22 1.587
3 23 1.957
3 24 2.668
3 25 2.163
3 26 3.347
3 27 2.307
3 28 2.254
3 29 1.360
4 5 1.345
4 6 2.575
4 7 2.098
4 8 3.251
4 9 1.375
4 10 2.073
4 11 1.254
4 12 1.979
4 13 1.736
4 14 2.343
4 15 2.152
4 16 2.325
4 17 0.166
4 18 0.925
4 19 1.936
4 20 2.028
4 21 0.486
4 22 2.063
4 23 2.386
4 24 3.120
4 25 2.629
4 26 3.846
4 27 2.772
4 28 2.752
4 29 1.826
5 6 2.710
5 7 2.754
5 8 3.041
5 9 1.546
5 10 1.753
5 11 0.920
5 12 1.838
5 13 2.218
5 14 1.449
5 15 2.647
5 16 2.837
5 17 1.468
5 18 2.179
5 19 1.882
5 20 0.692
5 21 1.644
5 22 1.878
5 23 1.131
5 24 2.932
5 25 2.416
5 26 3.291
5 27 1.594
5 28 1.753
5 29 0.785
6 7 1.049
6 8 0.902
6 9 1.259
6 10 1.078
6 11 1.797
6 12 0.897
6 13 0.920
6 14 1.952
6 15 0.736
6 16 0.756
6 17 2.484
6 18 2.353
6 19 0.831
6 20 2.900
6 21 2.220
6 22 0.888
6 23 2.733
6 24 0.786
6 25 0.680
6 26 1.856
6 27 2.667
6 28 2.232
6 29 2.236
7 8 1.950
7 9 1.247
7 10 1.663
7 11 1.889
7 12 1.408
7 13 0.562
7 14 2.545
7 15 0.319
7 16 0.336
7 17 1.959
7 18 1.550
7 19 1.284
7 20 3.167
7 21 1.637
7 22 1.468
7 23 3.175
7 24 1.835
7 25 1.625
7 26 2.898
7 27 3.263
7 28 2.919
7 29 2.565
8 9 1.876
8 10 1.296
8 11 2.219
8 12 1.292
8 13 1.768
8 14 1.877
8 15 1.638
8 16 1.644
8 17 3.189
8 18 3.185
8 19 1.318
8 20 3.026
8 21 2.970
8 22 1.221
8 23 2.708
8 24 0.133
8 25 0.642
8 26 0.996
8 27 2.481
8 28 1.989
8 29 2.386
9 10 0.784
9 11 0.647
9 12 0.624
9 13 0.689
9 14 1.447
9 15 1.103
9 16 1.293
9 17 1.318
9 18 1.482
9 19 0.563
9 20 1.920
9 21 1.134
9 22 0.713
9 23 1.957
9 24 1.745
9 25 1.259
9 26 2.527
9 27 2.117
9 28 1.866
9 29 1.330
10 11 0.931
10 12 0.256
10 13 1.162
10 14 0.907
10 15 1.395
10 16 1.543
10 17 2.047
10 18 2.265
10 19 0.380
10 20 1.839
10 21 1.903
10 22 0.206
10 23 1.657
10 24 1.182
10 25 0.663
10 26 1.774
10 27 1.634
10 28 1.257
10 29 1.173
11 12 0.952
11 13 1.335
11 14 1.108
11 15 1.748
11 16 1.936
11 17 1.278
11 18 1.746
11 19 0.977
11 20 1.284
11 21 1.255
11 22 1.007
11 23 1.392
11 24 2.099
11 25 1.578
11 26 2.653
11 27 1.652
11 28 1.531
11 29 0.751
12 13 0.909
12 14 1.152
12 15 1.143
12 16 1.295
12 17 1.935
12 18 2.079
12 19 0.124
12 20 2.005
12 21 1.757
12 22 0.091
12 23 1.870
12 24 1.166
12 25 0.655
12 26 1.904
12 27 1.879
12 28 1.512
12 29 1.342
13 14 2.011
13 15 0.442
13 16 0.631
13 17 1.623
13 18 1.434
13 19 0.786
13 20 2.608
13 21 1.332
13 22 0.983
13 23 2.616
13 24 1.639
13 25 1.292
13 26 2.623
13 27 2.721
13 28 2.401
13 29 2.003
14 15 2.293
14 16 2.447
14 17 2.381
14 18 2.828
14 19 1.270
14 20 1.193
14 21 2.358
14 22 1.113
14 23 0.832
14 24 1.803
14 25 1.377
14 26 1.879
14 27 0.727
14 28 0.429
14 29 0.665
15 16 0.191
15 17 2.028
15 18 1.729
15 19 1.023
15 20 3.003
15 21 1.722
15 22 1.193
15 23 2.965
15 24 1.521
15 25 1.308
15 26 2.580
15 27 3.018
15 28 2.652
15 29 2.376
16 17 2.197
16 18 1.856
16 19 1.180
16 20 3.186
16 21 1.885
16 22 1.338
16 23 3.137
16 24 1.536
16 25 1.386
16 26 2.612
16 27 3.174
16 28 2.794
16 29 2.554
17 18 0.763
17 19 1.882
17 20 2.142
17 21 0.329
17 22 2.020
17 23 2.477
17 24 3.057
17 25 2.577
17 26 3.820
17 27 2.845
17 28 2.798
17 29 1.897
18 19 1.988
18 20 2.822
18 21 0.537
18 22 2.170
18 23 3.089
18 24 3.054
18 25 2.644
18 26 3.967
18 27 3.395
18 28 3.257
18 29 2.466
19 20 2.085
19 21 1.688
19 22 0.200
19 23 1.972
19 24 1.188
19 25 0.695
19 26 1.983
19 27 1.995
19 28 1.635
19 29 1.426
20 21 2.286
20 22 2.014
20 23 0.535
20 24 2.937
20 25 2.457
20 26 3.059
20 27 1.034
20 28 1.343
20 29 0.666
21 22 1.847
21 23 2.563
21 24 2.838
21 25 2.378
21 26 3.660
21 27 2.888
21 28 2.784
21 29 1.949
22 23 1.855
22 24 1.098
22 25 0.580
22 26 1.814
22 27 1.840
22 28 1.458
22 29 1.348
23 24 2.635
23 25 2.199
23 26 2.612
23 27 0.498
23 28 0.854
23 29 0.642
24 25 0.522
24 26 1.085
24 27 2.429
24 28 1.940
24 29 2.290
25 26 1.334
25 27 2.059
25 28 1.597
25 29 1.800
26 27 2.232
26 28 1.765
26 29 2.527
27 28 0.497
27 29 0.948
28 29 0.986
