nodei nodej distance
0 1 1.293
0 2 0.871
0 3 0.553
0 4 1.687
0 5 0.961
0 6 1.438
0 7 1.951
0 8 1.951
0 9 1.127
0 10 0.863
0 11 1.762
0 12 1.673
0 13 1.234
0 14 1.475
0 15 1.166
0 16 0.989
0 17 1.150
0 18 2.230
0 19 0.132
0 20 1.724
0 21 2.096
0 22 1.760
0 23 1.540
0 24 0.084
0 25 1.375
0 26 1.801
0 27 1.206
0 28 1.810
0 29 2.054
0 30 2.186
0 31 1.257
0 32 0.887
0 33 1.297
0 34 0.629
0 35 1.522
0 36 1.496
0 37 1.245
0 38 1.481
0 39 2.355
0 40 1.755
0 41 1.958
0 42 1.776
0 43 0.706
0 44 0.967
0 45 1.896
0 46 1.562
0 47 1.927
0 48 1.270
0 49 0.941
0 50 1.678
0 51 1.333
0 52 0.799
0 53 1.886
0 54 1.729
0 55 0.509
0 56 1.848
0 57 1.389
0 58 1.250
0 59 1.444
0 60 1.255
0 61 1.172
0 62 1.494
0 63 1.096
0 64 0.763
0 65 1.335
0 66 1.170
0 67 1.469
0 68 1.842
0 69 1.328
0 70 1.237
0 71 1.979
0 72 2.202
0 73 1.807
0 74 1.585
0 75 0.433
0 76 1.637
0 77 1.607
0 78 1.166
0 79 1.976
0 80 0.145
0 81 1.262
0 82 1.300
0 83 1.665
0 84 1.408
0 85 1.377
0 86 1.612
0 87 1.056
0 88 0.592
0 89 1.834
0 90 0.712
0 91 1.502
0 92 1.642
0 93 1.708
0 94 1.809
0 95 0.559
0 96 1.916
0 97 1.778
0 98 2.126
0 99 1.406
1 2 0.630
1 3 1.305
1 4 1.183
1 5 0.523
1 6 1.213
1 7 3.153
1 8 2.901
1 9 2.048
1 10 1.837
1 11 2.940
1 12 2.404
1 13 1.322
1 14 1.955
1 15 1.255
1 16 1.843
1 17 2.082
1 18 2.958
1 19 1.421
1 20 0.670
1 21 0.968
1 22 0.553
1 23 1.429
1 24 1.291
1 25 1.216
1 26 3.052
1 27 1.181
1 28 3.083
1 29 3.346
1 30 3.478
1 31 1.833
1 32 0.592
1 33 0.905
1 34 0.714
1 35 1.796
1 36 1.876
1 37 2.241
1 38 1.702
1 39 3.647
1 40 2.450
1 41 2.280
1 42 2.040
1 43 1.933
1 44 1.431
1 45 3.157
1 46 0.443
1 47 0.806
1 48 1.130
1 49 1.600
1 50 1.745
1 51 0.040
1 52 0.642
1 53 3.174
1 54 2.983
1 55 1.801
1 56 3.001
1 57 2.405
1 58 2.316
1 59 1.169
1 60 0.715
1 61 2.376
1 62 2.202
1 63 0.440
1 64 1.106
1 65 2.497
1 66 2.367
1 67 2.571
1 68 3.015
1 69 2.568
1 70 0.962
1 71 3.272
1 72 2.868
1 73 3.019
1 74 2.190
1 75 1.623
1 76 1.282
1 77 1.250
1 78 1.700
1 79 2.749
1 80 1.316
1 81 2.049
1 82 2.417
1 83 1.987
1 84 2.651
1 85 2.657
1 86 1.890
1 87 1.156
1 88 1.721
1 89 2.996
1 90 0.974
1 91 0.578
1 92 2.189
1 93 2.065
1 94 0.991
1 95 1.851
1 96 3.204
1 97 1.547
1 98 3.419
1 99 2.253
2 3 0.701
2 4 1.610
2 5 0.116
2 6 1.516
2 7 2.822
2 8 2.746
2 9 1.424
2 10 1.226
2 11 2.629
2 12 2.355
2 13 1.491
2 14 1.347
2 15 0.684
2 16 1.218
2 17 1.914
2 18 2.927
2 19 1.001
2 20 1.271
2 21 1.594
2 22 1.183
2 23 1.705
2 24 0.833
2 25 1.489
2 26 2.668
2 27 0.639
2 28 2.549
2 29 2.853
2 30 2.980
2 31 1.829
2 32 0.724
2 33 1.238
2 34 0.266
2 35 1.931
2 36 1.968
2 37 2.044
2 38 1.136
2 39 3.150
2 40 2.421
2 41 2.422
2 42 2.196
2 43 1.391
2 44 1.435
2 45 2.759
2 46 1.051
2 47 1.428
2 48 0.631
2 49 1.532
2 50 1.969
2 51 0.664
2 52 0.691
2 53 2.664
2 54 2.431
2 55 1.336
2 56 2.711
2 57 2.200
2 58 2.079
2 59 1.489
2 60 0.405
2 61 2.041
2 62 2.156
2 63 0.250
2 64 1.096
2 65 1.908
2 66 1.795
2 67 1.963
2 68 2.708
2 69 2.199
2 70 0.504
2 71 2.786
2 72 2.866
2 73 2.677
