nodei nodej distance
0 1 1.789
0 2 2.396
0 3 3.845
0 4 0.208
0 5 2.490
0 6 3.945
0 7 4.451
0 8 1.499
0 9 3.507
0 10 1.832
0 11 3.369
0 12 1.912
0 13 1.633
0 14 0.930
0 15 1.471
0 16 4.062
0 17 4.309
0 18 2.806
0 19 4.017
0 20 3.482
0 21 3.920
0 22 3.282
0 23 0.663
0 24 3.008
0 25 4.075
0 26 1.865
0 27 3.242
0 28 2.088
0 29 0.514
1 2 0.607
1 3 2.064
1 4 1.996
1 5 0.712
1 6 2.168
1 7 2.675
1 8 0.299
1 9 1.728
1 10 0.072
1 11 1.589
1 12 0.123
1 13 0.156
1 14 0.861
1 15 0.319
1 16 2.286
1 17 2.530
1 18 1.022
1 19 2.242
1 20 1.699
1 21 2.137
1 22 1.496
1 23 1.142
1 24 1.228
1 25 2.296
1 26 0.077
1 27 1.457
1 28 0.299
1 29 2.302
2 3 1.466
2 4 2.603
2 5 0.184
2 6 1.576
2 7 2.081
2 8 0.900
2 9 1.135
2 10 0.566
2 11 0.997
2 12 0.484
2 13 0.763
2 14 1.467
2 15 0.926
2 16 1.694
2 17 1.934
2 18 0.432
2 19 1.651
2 20 1.102
2 21 1.538
2 22 0.896
2 23 1.746
2 24 0.640
2 25 1.701
2 26 0.531
2 27 0.857
2 28 0.308
2 29 2.909
3 4 4.052
3 5 1.355
3 6 0.124
3 7 0.615
3 8 2.361
3 9 0.338
3 10 2.029
3 11 0.476
3 12 1.943
3 13 2.219
3 14 2.923
3 15 2.376
3 16 0.238
3 17 0.468
3 18 1.041
3 19 0.203
3 20 0.365
3 21 0.082
3 22 0.571
3 23 3.206
3 24 0.837
3 25 0.235
3 26 1.986
3 27 0.610
3 28 1.766
3 29 4.355
4 5 2.698
4 6 4.153
4 7 4.659
4 8 1.705
4 9 3.715
4 10 2.039
4 11 3.576
4 12 2.119
4 13 1.840
4 14 1.137
4 15 1.678
4 16 4.269
4 17 4.516
4 18 3.013
4 19 4.224
4 20 3.689
4 21 4.128
4 22 3.490
4 23 0.866
4 24 3.216
4 25 4.282
4 26 2.073
4 27 3.450
4 28 2.295
4 29 0.310
5 6 1.458
5 7 1.965
5 8 1.010
5 9 1.018
5 10 0.684
5 11 0.879
5 12 0.595
5 13 0.866
5 14 1.569
5 15 1.021
5 16 1.575
5 17 1.820
5 18 0.317
5 19 1.531
5 20 0.992
5 21 1.430
5 22 0.794
5 23 1.852
5 24 0.518
5 25 1.586
5 26 0.635
5 27 0.754
5 28 0.421
5 29 3.001
6 7 0.507
6 8 2.467
6 9 0.441
6 10 2.136
6 11 0.580
6 12 2.049
6 13 2.324
6 14 3.026
6 15 2.479
6 16 0.119
6 17 0.364
6 18 1.147
6 19 0.080
6 20 0.475
6 21 0.108
6 22 0.683
6 23 3.310
6 24 0.941
6 25 0.131
6 26 2.091
6 27 0.721
6 28 1.872
6 29 4.454
7 8 2.973
7 9 0.948
7 10 2.642
7 11 1.086
7 12 2.556
7 13 2.830
7 14 3.533
7 15 2.986
7 16 0.390
7 17 0.149
7 18 1.653
7 19 0.435
7 20 0.979
7 21 0.548
7 22 1.186
7 23 3.817
7 24 1.447
7 25 0.380
7 26 2.598
7 27 1.224
7 28 2.379
7 29 4.960
8 9 2.026
8 10 0.334
8 11 1.887
8 12 0.418
8 13 0.148
8 14 0.569
8 15 0.100
8 16 2.585
8 17 2.828
8 18 1.320
8 19 2.541
8 20 1.997
8 21 2.434
8 22 1.793
8 23 0.846
8 24 1.526
8 25 2.594
8 26 0.376
8 27 1.754
8 28 0.595
8 29 2.013
9 10 1.695
9 11 0.139
9 12 1.608
9 13 1.883
9 14 2.586
9 15 2.039
9 16 0.560
9 17 0.802
9 18 0.706
9 19 0.517
9 20 0.055
9 21 0.416
9 22 0.249
9 23 2.869
9 24 0.500
9 25 0.568
9 26 1.650
9 27 0.285
9 28 1.431
9 29 4.017
10 11 1.556
10 12 0.092
10 13 0.205
10 14 0.903
10 15 0.371
10 16 2.254
10 17 2.496
10 18 0.989
10 19 2.211
10 20 1.664
10 21 2.101
10 22 1.460
10 23 1.181
10 24 1.196
10 25 2.262
10 26 0.075
10 27 1.421
10 28 0.264
10 29 2.346
11 12 1.469
11 13 1.744
11 14 2.448
11 15 1.901
11 16 0.698
11 17 0.941
11 18 0.567
11 19 0.655
11 20 0.119
11 21 0.553
11 22 0.129
11 23 2.731
11 24 0.361
11 25 0.707
11 26 1.512
11 27 0.157
11 28 1.293
11 29 3.879
12 13 0.279
12 14 0.983
12 15 0.443
12 16 2.167
12 17 2.410
12 18 0.902
12 19 2.124
12 20 1.579
12 21 2.016
12 22 1.375
12 23 1.263
12 24 1.109
12 25 2.176
12 26 0.051
12 27 1.336
12 28 0.177
12 29 2.425
13 14 0.705
13 15 0.166
13 16 2.441
13 17 2.685
13 18 1.178
13 19 2.397
13 20 1.855
13 21 2.293
13 22 1.653
13 23 0.987
13 24 1.383
13 25 2.451
13 26 0.233
13 27 1.613
13 28 0.456
13 29 2.146
14 15 0.547
14 16 3.144
14 17 3.389
14 18 1.882
14 19 3.099
14 20 2.559
14 21 2.997
14 22 2.357
14 23 0.286
14 24 2.087
14 25 3.155
14 26 0.938
14 27 2.318
14 28 1.160
14 29 1.444
15 16 2.596
15 17 2.842
15 18 1.336
15 19 2.552
15 20 2.012
15 21 2.451
15 22 1.812
15 23 0.832
15 24 1.540
15 25 2.607
15 26 0.395
15 27 1.772
15 28 0.618
15 29 1.984
16 17 0.250
16 18 1.265
16 19 0.046
16 20 0.594
16 21 0.193
16 22 0.802
16 23 3.427
16 24 1.059
16 25 0.049
16 26 2.209
16 27 0.840
16 28 1.991
16 29 4.570
17 18 1.508
17 19 0.296
17 20 0.832
17 21 0.400
17 22 1.038
17 23 3.672
17 24 1.302
17 25 0.234
17 26 2.453
17 27 1.077
17 28 2.233
17 29 4.818
18 19 1.222
18 20 0.677
18 21 1.115
18 22 0.477
18 23 2.165
18 24 0.208
18 25 1.274
18 26 0.945
18 27 0.437
18 28 0.725
18 29 3.317
19 20 0.553
19 21 0.171
19 22 0.761
19 23 3.383
19 24 1.015
19 25 0.082
19 26 2.165
19 27 0.798
19 28 1.947
19 29 4.525
20 21 0.439
20 22 0.208
20 23 2.841
20 24 0.474
20 25 0.599
20 26 1.622
20 27 0.246
20 28 1.401
20 29 3.993
21 22 0.642
21 23 3.279
21 24 0.912
21 25 0.176
21 26 2.060
21 27 0.681
21 28 1.839
21 29 4.431
22 23 2.639
22 24 0.282
22 25 0.806
22 26 1.419
22 27 0.040
22 28 1.198
22 29 3.794
23 24 2.370
23 25 3.438
23 26 1.220
23 27 2.599
23 28 1.441
23 29 1.176
24 25 1.068
24 26 1.150
24 27 0.243
24 28 0.932
24 29 3.519
25 26 2.219
25 27 0.844
25 28 1.999
25 29 4.584
26 27 1.380
26 28 0.223
26 29 2.379
27 28 1.158
27 29 3.754
28 29 2.601
