nodei nodej distance
0 1 1.148
0 2 0.272
0 3 0.733
0 4 1.215
0 5 6.891
0 6 5.130
0 7 6.214
0 8 6.324
0 9 5.312
0 10 6.020
0 11 6.452
0 12 6.495
0 13 5.444
0 14 7.211
0 15 5.405
0 16 5.254
0 17 5.756
0 18 6.628
0 19 6.382
0 20 5.935
0 21 6.871
0 22 6.708
0 23 4.151
0 24 5.210
0 25 5.633
0 26 7.552
0 27 6.145
0 28 4.989
0 29 5.727
0 30 6.087
0 31 7.444
0 32 7.250
0 33 4.992
0 34 6.431
0 35 6.420
0 36 6.724
0 37 6.483
0 38 6.155
0 39 7.128
0 40 5.625
0 41 7.356
0 42 5.975
0 43 6.638
0 44 6.111
0 45 5.033
0 46 6.470
0 47 5.351
0 48 6.549
0 49 6.519
0 50 6.419
0 51 4.597
0 52 5.142
0 53 6.013
0 54 6.736
0 55 7.736
0 56 5.876
0 57 6.504
0 58 6.789
0 59 5.061
0 60 5.530
0 61 5.852
0 62 5.813
0 63 5.964
0 64 5.985
0 65 5.728
0 66 5.895
0 67 6.292
0 68 5.335
0 69 5.313
0 70 6.902
0 71 5.536
0 72 6.605
0 73 6.112
0 74 7.328
0 75 6.987
0 76 6.909
0 77 5.287
0 78 7.545
0 79 6.893
0 80 5.464
0 81 6.094
0 82 6.488
0 83 6.829
0 84 5.950
0 85 5.911
0 86 5.833
0 87 6.667
0 88 6.216
0 89 4.788
0 90 6.995
0 91 5.615
0 92 6.281
0 93 5.275
0 94 5.842
0 95 4.933
0 96 6.466
0 97 4.775
0 98 6.478
0 99 6.777
1 2 0.903
1 3 0.441
1 4 0.324
1 5 5.755
1 6 3.988
1 7 5.071
1 8 5.183
1 9 4.165
1 10 4.887
1 11 5.307
1 12 5.356
1 13 4.306
1 14 6.068
1 15 4.259
1 16 4.108
1 17 4.612
1 18 5.485
1 19 5.237
1 20 4.792
1 21 5.728
1 22 5.561
1 23 3.006
1 24 4.064
1 25 4.490
1 26 6.410
1 27 5.002
1 28 3.848
1 29 4.590
1 30 4.947
1 31 6.302
1 32 6.105
1 33 3.847
1 34 5.287
1 35 5.274
1 36 5.588
1 37 5.344
1 38 5.010
1 39 5.986
1 40 4.478
1 41 6.215
1 42 4.830
1 43 5.493
1 44 4.963
1 45 3.887
1 46 5.325
1 47 4.208
1 48 5.402
1 49 5.373
1 50 5.276
1 51 3.451
1 52 3.998
1 53 4.868
1 54 5.593
1 55 6.592
1 56 4.733
1 57 5.361
1 58 5.646
1 59 3.916
1 60 4.387
1 61 4.706
1 62 4.666
1 63 4.822
1 64 4.840
1 65 4.584
1 66 4.753
1 67 5.147
1 68 4.188
1 69 4.169
1 70 5.760
1 71 4.392
1 72 5.460
1 73 4.968
1 74 6.184
1 75 5.841
1 76 5.769
1 77 4.141
1 78 6.402
1 79 5.750
1 80 4.325
1 81 4.950
1 82 5.341
1 83 5.683
1 84 4.819
1 85 4.768
1 86 4.686
1 87 5.522
1 88 5.075
1 89 3.642
1 90 5.851
1 91 4.472
1 92 5.138
1 93 4.129
1 94 4.699
1 95 3.786
1 96 5.336
1 97 3.627
1 98 5.331
1 99 5.631
2 3 0.524
2 4 1.016
2 5 6.658
2 6 4.891
2 7 5.975
2 8 6.086
2 9 5.059
2 10 5.789
2 11 6.209
2 12 6.259
2 13 5.209
2 14 6.971
2 15 5.161
2 16 5.010
2 17 5.515
2 18 6.388
2 19 6.139
2 20 5.695
2 21 6.631
2 22 6.460
2 23 3.909
2 24 4.966
2 25 5.393
2 26 7.313
2 27 5.905
2 28 4.751
2 29 5.493
2 30 5.851
2 31 7.205
2 32 7.008
2 33 4.750
2 34 6.190
2 35 6.176
2 36 6.490
2 37 6.247
2 38 5.913
2 39 6.889
2 40 5.377
2 41 7.119
2 42 5.733
2 43 6.395
2 44 5.862
2 45 4.789
2 46 6.228
2 47 5.111
2 48 6.304
2 49 6.275
2 50 6.180
2 51 4.353
2 52 4.901
2 53 5.771
2 54 6.496
2 55 7.495
2 56 5.636
2 57 6.264
2 58 6.549
2 59 4.818
2 60 5.290
2 61 5.607
2 62 5.567
2 63 5.725
2 64 5.742
2 65 5.487
2 66 5.656
2 67 6.049
2 68 5.088
2 69 5.072
2 70 6.663
2 71 5.295
2 72 6.363
2 73 5.870
2 74 7.087
2 75 6.743
2 76 6.672
2 77 5.042
2 78 7.305
2 79 6.653
2 80 5.229
2 81 5.852
2 82 6.241
2 83 6.585
2 84 5.720
2 85 5.671
2 86 5.587
2 87 6.425
2 88 5.978
2 89 4.544
2 90 6.755
2 91 5.376
2 92 6.041
2 93 5.030
2 94 5.602
2 95 4.684
2 96 6.237
2 97 4.525
2 98 6.233
2 99 6.533
3 4 0.492
3 5 6.158
3 6 4.400
3 7 5.484
3 8 5.593
3 9 4.594
3 10 5.287
3 11 5.724
3 12 5.763
3 13 4.712
3 14 6.482
3 15 4.677
3 16 4.527
3 17 5.027
3 18 5.898
3 19 5.655
3 20 5.205
3 21 6.141
3 22 5.985
3 23 3.423
3 24 4.483
3 25 4.904
3 26 6.822
3 27 5.415
3 28 4.258
3 29 4.995
3 30 5.355
3 31 6.714
3 32 6.522
3 33 4.264
3 34 5.702
3 35 5.693
3 36 5.991
3 37 5.751
3 38 5.426
3 39 6.397
3 40 4.902
3 41 6.624
3 42 5.246
3 43 5.909
3 44 5.388
3 45 4.305
3 46 5.741
3 47 4.621
3 48 5.822
3 49 5.790
3 50 5.688
3 51 3.871
3 52 4.413
3 53 5.283
3 54 6.006
3 55 7.006
3 56 5.146
3 57 5.773
3 58 6.058
3 59 4.333
3 60 4.800
3 61 5.125
3 62 5.088
3 63 5.233
3 64 5.256
3 65 4.999
3 66 5.165
3 67 5.564
3 68 4.612
3 69 4.583
3 70 6.171
3 71 4.807
3 72 5.875
3 73 5.383
3 74 6.598
3 75 6.259
3 76 6.178
3 77 4.561
3 78 6.814
3 79 6.163
3 80 4.732
3 81 5.365
3 82 5.764
3 83 6.101
3 84 5.217
3 85 5.181
3 86 5.107
3 87 5.937
3 88 5.485
3 89 4.061
3 90 6.264
3 91 4.885
3 92 5.551
3 93 4.549
3 94 5.112
3 95 4.212
3 96 5.733
3 97 4.054
3 98 5.751
3 99 6.049
4 5 5.690
4 6 3.942
4 7 5.026
4 8 5.131
4 9 4.164
4 10 4.817
4 11 5.271
4 12 5.300
4 13 4.247
4 14 6.024
4 15 4.227
4 16 4.078
4 17 4.572
4 18 5.439
4 19 5.203
4 20 4.748
4 21 5.682
4 22 5.542
4 23 2.973
4 24 4.035
4 25 4.448
4 26 6.362
4 27 4.958
4 28 3.798
4 29 4.530
4 30 4.892
4 31 6.253
4 32 6.067
4 33 3.813
4 34 5.247
4 35 5.242
4 36 5.523
4 37 5.287
4 38 4.972
4 39 5.935
4 40 4.460
4 41 6.161
4 42 4.793
4 43 5.456
4 44 4.946
4 45 3.857
4 46 5.287
4 47 4.165
4 48 5.373
4 49 5.338
4 50 5.228
4 51 3.424
4 52 3.960
4 53 4.828
4 54 5.547
4 55 6.548
4 56 4.688
4 57 5.315
4 58 5.599
4 59 3.882
4 60 4.343
4 61 4.675
4 62 4.643
4 63 4.773
4 64 4.803
4 65 4.544
4 66 4.707
4 67 5.112
4 68 4.170
4 69 4.129
4 70 5.712
4 71 4.353
4 72 5.419
4 73 4.927
4 74 6.141
4 75 5.806
4 76 5.715
4 77 4.114
4 78 6.355
4 79 5.705
4 80 4.269
4 81 4.911
4 82 5.319
4 83 5.650
4 84 4.745
4 85 4.724
4 86 4.660
4 87 5.482
4 88 5.024
4 89 3.615
4 90 5.806
4 91 4.426
4 92 5.094
4 93 4.104
4 94 4.654
4 95 3.776
4 96 5.261
4 97 3.619
4 98 5.302
4 99 5.596
5 6 1.782
5 7 0.748
5 8 0.610
5 9 1.840
5 10 0.877
5 11 0.655
5 12 0.422
5 13 1.450
5 14 0.502
5 15 1.566
5 16 1.713
5 17 1.198
5 18 0.416
5 19 0.737
5 20 1.012
5 21 0.345
5 22 0.815
5 23 2.765
5 24 1.758
5 25 1.304
5 26 0.740
5 27 0.822
5 28 1.913
5 29 1.166
5 30 0.818
5 31 0.633
5 32 0.610
5 33 1.944
5 34 0.625
5 35 0.723
5 36 0.167
5 37 0.428
5 38 0.859
5 39 0.345
5 40 1.455
5 41 0.500
5 42 1.019
5 43 0.539
5 44 1.106
5 45 1.923
5 46 0.621
5 47 1.573
5 48 0.694
5 49 0.629
5 50 0.549
5 51 2.346
5 52 1.791
5 53 0.962
5 54 0.358
5 55 0.934
5 56 1.059
5 57 0.503
5 58 0.327
5 59 1.883
5 60 1.398
5 61 1.173
5 62 1.261
5 63 0.961
5 64 1.012
5 65 1.224
5 66 1.040
5 67 0.782
5 68 1.700
5 69 1.621
5 70 0.299
5 71 1.411
5 72 0.500
5 73 0.876
5 74 0.600
5 75 0.550
5 76 0.191
5 77 1.697
5 78 0.739
5 79 0.367
5 80 1.432
5 81 0.902
5 82 0.834
5 83 0.567
5 84 0.952
5 85 1.036
5 86 1.223
5 87 0.479
5 88 0.709
5 89 2.164
5 90 0.362
5 91 1.308
5 92 0.708
5 93 1.716
5 94 1.094
5 95 2.098
5 96 0.463
5 97 2.251
5 98 0.740
5 99 0.544
6 7 1.084
6 8 1.195
6 9 0.606
6 10 0.952
6 11 1.332
6 12 1.372
6 13 0.353
6 14 2.082
6 15 0.332
6 16 0.236
6 17 0.632
6 18 1.498
6 19 1.268
6 20 0.806
6 21 1.741
6 22 1.633
6 23 0.985
6 24 0.225
6 25 0.506
6 26 2.422
6 27 1.016
6 28 0.152
6 29 0.623
6 30 0.965
6 31 2.314
6 32 2.125
6 33 0.190
6 34 1.305
6 35 1.308
6 36 1.615
6 37 1.361
6 38 1.033
6 39 1.998
6 40 0.621
6 41 2.229
6 42 0.855
6 43 1.515
6 44 1.067
6 45 0.218
6 46 1.346
6 47 0.225
6 48 1.442
6 49 1.399
6 50 1.289
6 51 0.571
6 52 0.103
6 53 0.887
6 54 1.606
6 55 2.607
6 56 0.746
6 57 1.373
6 58 1.659
6 59 0.166
6 60 0.401
6 61 0.755
6 62 0.752
6 63 0.834
6 64 0.866
6 65 0.604
6 66 0.765
6 67 1.175
6 68 0.409
6 69 0.200
6 70 1.772
6 71 0.418
6 72 1.477
6 73 0.986
6 74 2.199
6 75 1.867
6 76 1.782
6 77 0.288
6 78 2.415
6 79 1.764
6 80 0.362
6 81 0.970
6 82 1.407
6 83 1.713
6 84 0.902
6 85 0.782
6 86 0.757
6 87 1.540
6 88 1.088
6 89 0.404
6 90 1.865
6 91 0.485
6 92 1.152
6 93 0.300
6 94 0.712
6 95 0.466
6 96 1.401
6 97 0.563
6 98 1.374
6 99 1.657
7 8 0.143
7 9 1.094
7 10 0.438
7 11 0.283
7 12 0.328
7 13 0.796
7 14 0.998
7 15 0.830
7 16 0.981
7 17 0.464
7 18 0.414
7 19 0.261
7 20 0.280
7 21 0.657
7 22 0.661
7 23 2.066
7 24 1.026
7 25 0.582
7 26 1.338
7 27 0.074
7 28 1.228
7 29 0.532
7 30 0.200
7 31 1.231
7 32 1.046
7 33 1.229
