nodei nodej distance
0 1 1.374
0 2 1.754
0 3 2.482
0 4 4.701
0 5 1.668
0 6 2.622
0 7 1.803
0 8 1.776
0 9 3.974
0 10 3.033
0 11 1.616
0 12 2.871
0 13 2.095
0 14 4.004
0 15 3.386
0 16 1.104
0 17 3.005
0 18 2.828
0 19 1.965
0 20 3.382
0 21 2.117
0 22 5.636
0 23 2.219
0 24 5.028
0 25 0.553
0 26 0.946
0 27 2.772
0 28 2.202
0 29 5.080
0 30 2.366
0 31 2.990
0 32 0.807
0 33 3.291
0 34 2.254
0 35 2.326
0 36 2.697
0 37 2.579
0 38 2.601
0 39 3.667
0 40 0.572
0 41 1.567
0 42 4.743
0 43 2.658
0 44 4.886
0 45 1.800
0 46 1.979
0 47 2.802
0 48 1.028
0 49 2.264
0 50 2.350
0 51 3.322
0 52 4.073
0 53 3.576
0 54 1.199
0 55 2.244
0 56 1.280
0 57 1.563
0 58 3.661
0 59 4.391
0 60 4.208
0 61 2.872
0 62 2.449
0 63 2.155
0 64 1.633
0 65 3.525
0 66 4.984
0 67 3.915
0 68 4.226
0 69 1.850
0 70 5.895
0 71 3.179
0 72 3.429
0 73 3.443
0 74 3.271
0 75 4.680
0 76 2.454
0 77 3.145
0 78 4.355
0 79 2.409
0 80 0.823
0 81 2.002
0 82 1.575
0 83 4.949
0 84 1.375
0 85 4.067
0 86 1.784
0 87 4.766
0 88 3.319
0 89 2.910
0 90 4.582
0 91 5.396
0 92 4.580
0 93 1.400
0 94 2.740
0 95 0.573
0 96 2.588
0 97 4.541
0 98 4.755
0 99 1.969
1 2 0.682
1 3 1.331
1 4 3.340
1 5 0.309
1 6 1.249
1 7 0.440
1 8 0.430
1 9 2.622
1 10 1.696
1 11 0.307
1 12 1.536
1 13 0.849
1 14 2.635
1 15 2.012
1 16 0.706
1 17 1.690
1 18 1.545
1 19 0.735
1 20 2.043
1 21 0.878
1 22 4.264
1 23 0.910
1 24 3.672
1 25 1.809
1 26 0.836
1 27 1.458
1 28 0.829
1 29 3.723
1 30 1.052
1 31 1.764
1 32 0.568
1 33 1.965
1 34 0.893
1 35 0.977
1 36 1.429
1 37 1.297
1 38 1.228
1 39 2.307
1 40 0.925
1 41 0.479
1 42 3.371
1 43 1.334
1 44 3.514
1 45 0.545
1 46 0.768
1 47 1.454
1 48 0.665
1 49 0.952
1 50 0.986
1 51 1.961
1 52 2.712
1 53 2.279
1 54 0.190
1 55 0.925
1 56 0.162
1 57 0.272
1 58 2.289
1 59 3.029
1 60 2.903
1 61 1.503
1 62 1.208
1 63 1.120
1 64 0.921
1 65 2.152
1 66 3.613
1 67 2.592
1 68 2.862
1 69 0.610
1 70 4.524
1 71 1.868
1 72 2.065
1 73 2.133
1 74 1.915
1 75 3.307
1 76 1.166
1 77 1.784
1 78 2.988
1 79 1.082
1 80 1.378
1 81 1.073
1 82 0.463
1 83 3.591
1 84 0.667
1 85 2.719
1 86 0.575
1 87 3.426
1 88 2.004
1 89 1.538
1 90 3.227
1 91 4.041
1 92 3.208
1 93 0.436
1 94 1.373
1 95 0.817
1 96 1.309
1 97 3.185
1 98 3.388
1 99 0.597
2 3 0.732
2 4 3.033
2 5 0.527
2 6 1.203
2 7 0.759
2 8 0.809
2 9 2.588
2 10 1.770
2 11 0.833
2 12 1.634
2 13 1.237
2 14 2.521
2 15 1.862
2 16 1.377
2 17 1.820
2 18 1.753
2 19 1.174
2 20 2.086
2 21 1.267
2 22 4.010
2 23 0.578
2 24 3.594
2 25 2.271
2 26 1.484
2 27 1.619
2 28 0.816
2 29 3.641
2 30 1.283
2 31 2.028
2 32 1.058
2 33 2.046
2 34 0.751
2 35 1.132
2 36 1.676
2 37 1.542
2 38 1.118
2 39 2.256
2 40 1.465
2 41 1.101
2 42 3.201
2 43 1.492
2 44 3.336
2 45 1.022
2 46 1.219
2 47 1.526
2 48 1.323
2 49 1.211
2 50 1.073
2 51 1.693
2 52 2.640
2 53 2.396
2 54 0.827
2 55 1.175
2 56 0.839
2 57 0.841
2 58 2.081
2 59 2.943
2 60 2.975
2 61 1.464
2 62 1.525
2 63 1.630
2 64 1.577
2 65 1.979
2 66 3.359
2 67 2.640
2 68 2.770
2 69 1.079
2 70 4.354
2 71 1.990
2 72 2.013
2 73 2.235
2 74 1.909
2 75 3.136
2 76 1.425
2 77 1.766
2 78 2.716
2 79 1.276
2 80 1.988
2 81 1.644
2 82 1.078
2 83 3.509
2 84 1.345
2 85 2.696
2 86 0.194
2 87 3.402
2 88 2.107
